label,alg,problema,exp,obj,pct_otimista,vies_med,wape_final,mu_neg_pct,f_neg_pct,origem_ger
swap_medium-lhs_MMF16_20,b5r,MMF16_20,sweep-medium-lhs,0,0.5454545454545454,-0.05532073974609375,0.2928213163474532,0.20454545454545456,0.0,512
swap_medium-lhs_MMF16_20,b5r,MMF16_20,sweep-medium-lhs,1,0.6022727272727273,-0.11555623263120651,0.26306731973498404,0.20454545454545456,0.0,512
swap_medium-lhs_MMF16_20,b5r,MMF16_20,sweep-medium-lhs,2,0.7840909090909091,-0.3737490773200989,0.38250480197024833,0.32954545454545453,0.0,512
swap_medium-lhs_MMF16_20,e103,MMF16_20,sweep-medium-lhs,0,0.58,-0.2185773877426982,1.138494289440836,0.3,0.0,99
swap_medium-lhs_MMF16_20,e103,MMF16_20,sweep-medium-lhs,1,0.63,-0.5068107396364212,0.8820793117198591,0.24,0.0,99
swap_medium-lhs_MMF16_20,e103,MMF16_20,sweep-medium-lhs,2,0.72,-0.9382060170173645,0.6928160581559375,0.08,0.0,99
swap_medium-lhs_WFG9,moead_media,WFG9,sweep-medium-lhs,0,0.58,-0.12656106054782867,0.9537674955215757,0.28,0.0,801
swap_medium-lhs_WFG9,moead_media,WFG9,sweep-medium-lhs,1,0.92,-2.1270118951797485,0.45320051196896455,0.0,0.0,801
swap_medium-lhs_WFG9,b5m,WFG9,sweep-medium-lhs,0,0.52,-0.01551443338394165,0.49282333251910704,0.0,0.0,801
swap_medium-lhs_WFG9,b5m,WFG9,sweep-medium-lhs,1,0.6,-0.17069411277770996,0.33295577939693866,0.0,0.0,801
swap_medium-lhs_WFG9,b5r,WFG9,sweep-medium-lhs,0,0.5909090909090909,-0.22034800052642822,0.23644704780976736,0.0,0.0,905
swap_medium-lhs_WFG9,b5r,WFG9,sweep-medium-lhs,1,0.6136363636363636,-0.3262200355529785,0.3645823714869086,0.0,0.0,905
swap_medium-lhs_WFG9,e103,WFG9,sweep-medium-lhs,0,0.51,-0.120298832654953,0.5491853180071962,0.04,0.0,99
swap_medium-lhs_WFG9,e103,WFG9,sweep-medium-lhs,1,0.57,-0.524144172668457,0.4472325743360312,0.0,0.0,99
swap_medium-lhs_ZDT1,moead_media,ZDT1,sweep-medium-lhs,0,0.24,2.9847025871276855e-05,8.991573082818577e-05,0.0,0.0,801
swap_medium-lhs_ZDT1,moead_media,ZDT1,sweep-medium-lhs,1,0.0,0.20030906796455383,0.276310578585113,0.0,0.0,801
swap_medium-lhs_ZDT1,b5m,ZDT1,sweep-medium-lhs,0,0.16,3.606081008911133e-06,1.0993291101154296e-05,0.0,0.0,801
swap_medium-lhs_ZDT1,b5m,ZDT1,sweep-medium-lhs,1,0.76,-0.02887272834777832,0.019110894624775176,0.0,0.0,801
swap_medium-lhs_ZDT1,b5r,ZDT1,sweep-medium-lhs,0,0.5,-1.4901161193847656e-07,4.664139385849732e-05,0.0,0.0,852
swap_medium-lhs_ZDT1,b5r,ZDT1,sweep-medium-lhs,1,0.4791666666666667,0.0028551220893859863,0.08143754680156325,0.0,0.0,852
swap_medium-lhs_ZDT1,e103,ZDT1,sweep-medium-lhs,0,0.47,0.020083248615264893,0.6240021288408387,0.01,0.0,99
swap_medium-lhs_ZDT1,e103,ZDT1,sweep-medium-lhs,1,0.57,-0.15554172918200493,1.4209651204359324,0.36,0.0,99
swap_medium-lhs_ZDT4,moead_media,ZDT4,sweep-medium-lhs,0,0.98,-9.046495321287555e-05,0.007104661067007115,0.98,0.0,801
swap_medium-lhs_ZDT4,moead_media,ZDT4,sweep-medium-lhs,1,1.0,-209.98703002929688,1.0,0.0,0.0,801
swap_medium-lhs_ZDT4,b5m,ZDT4,sweep-medium-lhs,0,0.0,5.991800355786836e-05,81.86687878587477,0.0,0.0,801
swap_medium-lhs_ZDT4,b5m,ZDT4,sweep-medium-lhs,1,1.0,-219.25966787338257,0.971871919969977,0.0,0.0,801
swap_medium-lhs_ZDT4,b5r,ZDT4,sweep-medium-lhs,0,0.875,-0.005129426717758179,0.006613233173181682,0.0,0.0,5465
swap_medium-lhs_ZDT4,b5r,ZDT4,sweep-medium-lhs,1,1.0,-76.34001922607422,0.5023142336264349,0.0,0.0,5465
swap_medium-lhs_ZDT4,e103,ZDT4,sweep-medium-lhs,0,0.0,0.009392932057380676,0.11603677786611868,0.0,0.0,99
swap_medium-lhs_ZDT4,e103,ZDT4,sweep-medium-lhs,1,0.675,-22.444778442382812,0.3126034688435336,0.0,0.0,99
swap_medium-mvns_DTLZ2,moead_media,DTLZ2,sweep-medium-mvns,0,1.0,-1.0700638292115983e-11,1.0,0.0,0.0,381
swap_medium-mvns_DTLZ2,moead_media,DTLZ2,sweep-medium-mvns,1,1.0,-0.5835684537887573,61274687647819.52,1.0,0.0,381
swap_medium-mvns_DTLZ2,moead_media,DTLZ2,sweep-medium-mvns,2,1.0,-3.067507743835449,1.0,0.0,0.0,381
swap_medium-mvns_DTLZ2,b5m,DTLZ2,sweep-medium-mvns,0,0.7428571428571429,-0.014362692832946777,0.17386115017545056,0.4,0.0,381
swap_medium-mvns_DTLZ2,b5m,DTLZ2,sweep-medium-mvns,1,0.4857142857142857,0.0003343522548675537,0.05077722247153652,0.12380952380952381,0.0,381
swap_medium-mvns_DTLZ2,b5m,DTLZ2,sweep-medium-mvns,2,0.6190476190476191,-0.0031641721725463867,0.023105117012196752,0.11428571428571428,0.0,381
swap_medium-mvns_DTLZ2,b5r,DTLZ2,sweep-medium-mvns,0,0.6704545454545454,-0.0032621026039123535,0.03675993158962728,0.07954545454545454,0.0,454
swap_medium-mvns_DTLZ2,b5r,DTLZ2,sweep-medium-mvns,1,0.6931818181818182,-0.018408164381980896,0.07049050710247734,0.07954545454545454,0.0,454
swap_medium-mvns_DTLZ2,b5r,DTLZ2,sweep-medium-mvns,2,0.5340909090909091,-0.0031620034715160728,0.04526985084268732,0.0,0.0,454
swap_medium-mvns_DTLZ2,e103,DTLZ2,sweep-medium-mvns,0,0.55,-0.11002829670906067,0.8536506384167999,0.21,0.0,99
swap_medium-mvns_DTLZ2,e103,DTLZ2,sweep-medium-mvns,1,0.57,-0.1680147647857666,0.995966776233213,0.26,0.0,99
swap_medium-mvns_DTLZ2,e103,DTLZ2,sweep-medium-mvns,2,0.49,0.00812018453143537,0.6385767697427812,0.1,0.0,99
swap_medium-mvns_MMF16_20,moead_media,MMF16_20,sweep-medium-mvns,0,1.0,-0.24679064750671387,1.0,0.0,0.0,381
swap_medium-mvns_MMF16_20,moead_media,MMF16_20,sweep-medium-mvns,1,1.0,-7.278933026100276e-06,1.0,1.0,0.0,381
swap_medium-mvns_MMF16_20,moead_media,MMF16_20,sweep-medium-mvns,2,1.0,-2.154881477355957,1.0,0.0,0.0,381
swap_medium-mvns_MMF16_20,b5m,MMF16_20,sweep-medium-mvns,0,1.0,-2.0008937732243908,0.9999995664921272,0.0,0.0,381
swap_medium-mvns_MMF16_20,b5m,MMF16_20,sweep-medium-mvns,1,1.0,-0.8637047101510689,49.457364988206606,1.0,0.0,381
swap_medium-mvns_MMF16_20,b5m,MMF16_20,sweep-medium-mvns,2,0.9142857142857143,-0.5289782932959497,0.6891032586756548,0.4,0.0,381
swap_medium-mvns_MMF16_20,b5r,MMF16_20,sweep-medium-mvns,0,0.8857142857142857,-0.46981390472501516,0.40494046103811476,0.4,0.0,647
swap_medium-mvns_MMF16_20,b5r,MMF16_20,sweep-medium-mvns,1,0.6428571428571429,-0.0420055091381073,0.14459538866017385,0.21428571428571427,0.0,647
swap_medium-mvns_MMF16_20,b5r,MMF16_20,sweep-medium-mvns,2,0.7428571428571429,-0.1202390193939209,0.17435012650487,0.2,0.0,647
swap_medium-mvns_MMF16_20,e103,MMF16_20,sweep-medium-mvns,0,0.75,-0.9793423265218735,1.1452531267177903,0.4,0.0,99
swap_medium-mvns_MMF16_20,e103,MMF16_20,sweep-medium-mvns,1,0.65,-0.6021548360586166,0.9443315850048425,0.26,0.0,99
swap_medium-mvns_MMF16_20,e103,MMF16_20,sweep-medium-mvns,2,0.7,-0.9587588012218475,0.7201546138467136,0.19,0.0,99
swap_medium-mvns_WFG9,moead_media,WFG9,sweep-medium-mvns,0,1.0,-0.08688025176525116,0.43459679507658694,0.0,0.0,801
swap_medium-mvns_WFG9,moead_media,WFG9,sweep-medium-mvns,1,1.0,-4.048778988420963,0.9899805701313071,0.0,0.0,801
swap_medium-mvns_WFG9,b5m,WFG9,sweep-medium-mvns,0,0.68,-0.28590649366378784,0.26747197917478843,0.0,0.0,801
swap_medium-mvns_WFG9,b5m,WFG9,sweep-medium-mvns,1,0.42,0.154310941696167,0.24080757521839827,0.0,0.0,801
swap_medium-mvns_WFG9,b5r,WFG9,sweep-medium-mvns,0,0.2619047619047619,0.4563993215560913,0.5320940280284843,0.0,0.0,954
swap_medium-mvns_WFG9,b5r,WFG9,sweep-medium-mvns,1,0.6904761904761905,-1.3018760085105896,0.6005839675917879,0.047619047619047616,0.0,954
swap_medium-mvns_WFG9,e103,WFG9,sweep-medium-mvns,0,0.31,0.3034575581550598,0.48526921130655604,0.0,0.0,99
swap_medium-mvns_WFG9,e103,WFG9,sweep-medium-mvns,1,0.58,-0.6290611028671265,0.4034278814874804,0.0,0.0,99
swap_medium-mvns_ZDT1,moead_media,ZDT1,sweep-medium-mvns,0,0.3,5.587935447692871e-06,3.129320649290638e-05,0.0,0.0,801
swap_medium-mvns_ZDT1,moead_media,ZDT1,sweep-medium-mvns,1,1.0,-0.1985308825969696,0.17389144408057627,0.0,0.0,801
swap_medium-mvns_ZDT1,b5m,ZDT1,sweep-medium-mvns,0,0.46,1.4007091522216797e-06,1.9768858562089754e-05,0.02,0.0,801
swap_medium-mvns_ZDT1,b5m,ZDT1,sweep-medium-mvns,1,0.82,-0.14369279146194458,0.059815764907182635,0.0,0.0,801
swap_medium-mvns_ZDT1,b5r,ZDT1,sweep-medium-mvns,0,0.2978723404255319,2.86102294921875e-06,1.728024708731918e-05,0.0,0.0,864
swap_medium-mvns_ZDT1,b5r,ZDT1,sweep-medium-mvns,1,0.8936170212765957,-0.12181836366653442,0.1362221132855083,0.0,0.0,864
swap_medium-mvns_ZDT1,e103,ZDT1,sweep-medium-mvns,0,0.5,-0.019414573907852173,0.5597676771000668,0.02,0.0,99
swap_medium-mvns_ZDT1,e103,ZDT1,sweep-medium-mvns,1,0.68,-0.25863702967762947,1.5203132379880289,0.45,0.0,99
swap_medium-mvns_ZDT4,moead_media,ZDT4,sweep-medium-mvns,0,1.0,-0.00908912718296051,0.7192955190197902,0.98,0.0,801
swap_medium-mvns_ZDT4,moead_media,ZDT4,sweep-medium-mvns,1,1.0,-194.17884826660156,1.0,0.0,0.0,801
swap_medium-mvns_ZDT4,b5m,ZDT4,sweep-medium-mvns,0,1.0,-0.00021654367446899414,0.0004025775155637265,0.0,0.0,801
swap_medium-mvns_ZDT4,b5m,ZDT4,sweep-medium-mvns,1,1.0,-202.52656841278076,0.9616236912033637,0.0,0.0,801
swap_medium-mvns_ZDT4,b5r,ZDT4,sweep-medium-mvns,0,0.8666666666666667,-0.00022554397583007812,0.0005869327575556897,0.06666666666666667,0.0,3660
swap_medium-mvns_ZDT4,b5r,ZDT4,sweep-medium-mvns,1,1.0,-20.15566635131836,0.26905903085590654,0.0,0.0,3660
swap_medium-mvns_ZDT4,e103,ZDT4,sweep-medium-mvns,0,0.46,0.0,0.7858292592981597,0.0,0.0,99
swap_medium-mvns_ZDT4,e103,ZDT4,sweep-medium-mvns,1,0.87,-60.36419486999512,0.35187747628447996,0.0,0.0,99
swap_small-lhs_DTLZ2,moead_media,DTLZ2,sweep-small-lhs,0,1.0,-2.4450807571411133,1.0,0.0,0.0,381
swap_small-lhs_DTLZ2,moead_media,DTLZ2,sweep-small-lhs,1,1.0,-2.188244342803955,0.9999999999999651,0.0,0.0,381
swap_small-lhs_DTLZ2,moead_media,DTLZ2,sweep-small-lhs,2,1.0,-2.5545245786746777e-16,1.0,0.0,0.0,381
swap_small-lhs_DTLZ2,b5m,DTLZ2,sweep-small-lhs,0,0.6190476190476191,-0.08688288927078247,0.4010127432345701,0.38095238095238093,0.0,381
swap_small-lhs_DTLZ2,b5m,DTLZ2,sweep-small-lhs,1,0.5428571428571428,-0.023878276348114014,0.37401666921885185,0.3238095238095238,0.0,381
swap_small-lhs_DTLZ2,b5m,DTLZ2,sweep-small-lhs,2,0.6285714285714286,-0.06511405110359192,0.27961103916819063,0.3238095238095238,0.0,381
swap_small-lhs_DTLZ2,b5r,DTLZ2,sweep-small-lhs,0,0.5662650602409639,-0.05170285701751709,0.291328799045167,0.2891566265060241,0.0,504
swap_small-lhs_DTLZ2,b5r,DTLZ2,sweep-small-lhs,1,0.5662650602409639,-0.06174793839454651,0.38611764065956505,0.30120481927710846,0.0,504
swap_small-lhs_DTLZ2,b5r,DTLZ2,sweep-small-lhs,2,0.7710843373493976,-0.20124948024749756,0.46779471084520297,0.42168674698795183,0.0,504
swap_small-lhs_DTLZ2,e103,DTLZ2,sweep-small-lhs,0,0.38,0.1835397183895111,1.0872090087755442,0.1,0.0,99
swap_small-lhs_DTLZ2,e103,DTLZ2,sweep-small-lhs,1,0.34,0.2313140332698822,1.091908159011119,0.08,0.0,99
swap_small-lhs_DTLZ2,e103,DTLZ2,sweep-small-lhs,2,0.25,0.45479369163513184,0.8436774297095126,0.01,0.0,99
swap_small-lhs_MMF16_20,moead_media,MMF16_20,sweep-small-lhs,0,1.0,-0.8834769651257375,1.0434092992007804,0.5428571428571428,0.0,381
swap_small-lhs_MMF16_20,moead_media,MMF16_20,sweep-small-lhs,1,1.0,-1.1599121987819672,0.8040244111095088,0.42857142857142855,0.0,381
swap_small-lhs_MMF16_20,moead_media,MMF16_20,sweep-small-lhs,2,1.0,-0.9942288249731064,1.0255029687873976,0.5428571428571428,0.0,381
swap_small-lhs_MMF16_20,b5m,MMF16_20,sweep-small-lhs,0,0.7333333333333333,-0.18780829012393951,0.2950174156611135,0.2857142857142857,0.0,381
swap_small-lhs_MMF16_20,b5m,MMF16_20,sweep-small-lhs,1,0.7714285714285715,-0.23860615491867065,0.3002837921173492,0.2857142857142857,0.0,381
swap_small-lhs_MMF16_20,b5m,MMF16_20,sweep-small-lhs,2,0.7142857142857143,-0.3508964776992798,0.39581249578443595,0.3142857142857143,0.0,381
swap_small-lhs_MMF16_20,b5r,MMF16_20,sweep-small-lhs,0,0.8918918918918919,-0.27858913217369263,0.2516070142297335,0.21621621621621623,0.0,595
swap_small-lhs_MMF16_20,b5r,MMF16_20,sweep-small-lhs,1,0.972972972972973,-0.21755564212799072,0.19047575254916257,0.08108108108108109,0.0,595
swap_small-lhs_MMF16_20,b5r,MMF16_20,sweep-small-lhs,2,0.918918918918919,-0.22373173385858536,0.2101801401943565,0.1891891891891892,0.0,595
swap_small-lhs_MMF16_20,e103,MMF16_20,sweep-small-lhs,0,0.56,-0.23215961456298834,1.0239078924707257,0.16,0.0,99
swap_small-lhs_MMF16_20,e103,MMF16_20,sweep-small-lhs,1,0.67,-0.500101238489151,0.9972317160203487,0.26,0.0,99
swap_small-lhs_MMF16_20,e103,MMF16_20,sweep-small-lhs,2,0.75,-0.7344365119934082,0.5908970894229296,0.05,0.0,99
swap_small-lhs_WFG9,moead_media,WFG9,sweep-small-lhs,0,0.66,-0.4006151854991913,0.9147672029305546,0.34,0.0,801
swap_small-lhs_WFG9,moead_media,WFG9,sweep-small-lhs,1,0.92,-2.9367637038230896,0.5988016638654997,0.12,0.0,801
swap_small-lhs_WFG9,b5m,WFG9,sweep-small-lhs,0,0.66,-0.20312204957008362,0.15443847435274194,0.0,0.0,801
swap_small-lhs_WFG9,b5m,WFG9,sweep-small-lhs,1,0.34,0.1804814338684082,0.20553396828104228,0.0,0.0,801
swap_small-lhs_WFG9,b5r,WFG9,sweep-small-lhs,0,0.15555555555555556,0.4091756343841553,0.3236638037218125,0.0,0.0,906
swap_small-lhs_WFG9,b5r,WFG9,sweep-small-lhs,1,0.8888888888888888,-1.7306643724441528,0.4459289206840773,0.1111111111111111,0.0,906
swap_small-lhs_WFG9,e103,WFG9,sweep-small-lhs,0,0.38,0.231678307056427,0.5063542817508916,0.0,0.0,99
swap_small-lhs_WFG9,e103,WFG9,sweep-small-lhs,1,0.75,-1.1029977798461914,0.37376345454012677,0.0,0.0,99
swap_small-lhs_ZDT1,moead_media,ZDT1,sweep-small-lhs,0,0.56,-6.288290023803711e-06,9.785429050137589e-05,0.0,0.0,801
swap_small-lhs_ZDT1,moead_media,ZDT1,sweep-small-lhs,1,0.48,0.021026134490966797,0.06696345057396329,0.0,0.0,801
swap_small-lhs_ZDT1,b5m,ZDT1,sweep-small-lhs,0,0.42,1.9818544387817383e-06,1.999567704882874e-05,0.0,0.0,801
swap_small-lhs_ZDT1,b5m,ZDT1,sweep-small-lhs,1,1.0,-0.09266096353530884,0.04183951634445267,0.0,0.0,801
swap_small-lhs_ZDT1,b5r,ZDT1,sweep-small-lhs,0,0.5957446808510638,-1.8537044525146484e-05,9.057357732315943e-05,0.0,0.0,878
swap_small-lhs_ZDT1,b5r,ZDT1,sweep-small-lhs,1,0.48936170212765956,0.0013394355773925781,0.050754218267950346,0.0,0.0,878
swap_small-lhs_ZDT1,e103,ZDT1,sweep-small-lhs,0,0.51,-0.025986557826399886,0.6041502338004914,0.02,0.0,99
swap_small-lhs_ZDT1,e103,ZDT1,sweep-small-lhs,1,0.42,0.08259475231170654,1.5046791879673882,0.24,0.0,99
swap_small-lhs_ZDT4,moead_media,ZDT4,sweep-small-lhs,0,0.32,0.0003530830144882202,0.0026301879496408703,0.0,0.0,801
swap_small-lhs_ZDT4,moead_media,ZDT4,sweep-small-lhs,1,1.0,-184.68018531799316,0.8346538029933664,0.0,0.0,801
swap_small-lhs_ZDT4,b5m,ZDT4,sweep-small-lhs,0,0.6,-6.109476089477539e-05,0.0007903645593892327,0.4,0.0,801
swap_small-lhs_ZDT4,b5m,ZDT4,sweep-small-lhs,1,1.0,-59.806142807006836,0.8719692970871632,0.0,0.0,801
swap_small-lhs_ZDT4,b5r,ZDT4,sweep-small-lhs,0,0.9166666666666666,-0.00010561943054199219,0.00014821885251015688,0.0,0.0,3845
swap_small-lhs_ZDT4,b5r,ZDT4,sweep-small-lhs,1,1.0,-83.74826049804688,0.5399784546913065,0.0,0.0,3845
swap_small-lhs_ZDT4,e103,ZDT4,sweep-small-lhs,0,0.37,0.06724148243665695,1.014969253095476,0.0,0.0,99
swap_small-lhs_ZDT4,e103,ZDT4,sweep-small-lhs,1,0.27,17.495311737060547,0.2845129154175509,0.0,0.0,99
swap_small-mvns_DTLZ2,moead_media,DTLZ2,sweep-small-mvns,0,1.0,-2.8551993262087086e-14,1.0,0.0,0.0,381
swap_small-mvns_DTLZ2,moead_media,DTLZ2,sweep-small-mvns,1,0.9619047619047619,-1.074565052986145,7.807745544391988,0.8666666666666667,0.0,381
swap_small-mvns_DTLZ2,moead_media,DTLZ2,sweep-small-mvns,2,1.0,-3.3594818115234375,1.0,0.0,0.0,381
swap_small-mvns_DTLZ2,b5m,DTLZ2,sweep-small-mvns,0,0.7238095238095238,-0.06558111812957446,0.2205331374254058,0.38095238095238093,0.0,381
swap_small-mvns_DTLZ2,b5m,DTLZ2,sweep-small-mvns,1,0.6285714285714286,-0.06697667390108109,0.2555272169755973,0.41904761904761906,0.0,381
swap_small-mvns_DTLZ2,b5m,DTLZ2,sweep-small-mvns,2,0.4666666666666667,0.021321803331375122,0.15610475185886658,0.26666666666666666,0.0,381
swap_small-mvns_DTLZ2,b5r,DTLZ2,sweep-small-mvns,0,0.6794871794871795,-0.06775219738483429,0.17662446580408625,0.2564102564102564,0.0,557
swap_small-mvns_DTLZ2,b5r,DTLZ2,sweep-small-mvns,1,0.5512820512820513,-0.023383766412734985,0.17509495374326536,0.20512820512820512,0.0,557
swap_small-mvns_DTLZ2,b5r,DTLZ2,sweep-small-mvns,2,0.5897435897435898,-0.04973173141479492,0.2205710118114006,0.2564102564102564,0.0,557
swap_small-mvns_DTLZ2,e103,DTLZ2,sweep-small-mvns,0,0.58,-0.17571035027503967,0.9203944556170527,0.2,0.0,99
swap_small-mvns_DTLZ2,e103,DTLZ2,sweep-small-mvns,1,0.62,-0.18957433849573135,0.9463927791848654,0.2,0.0,99
swap_small-mvns_DTLZ2,e103,DTLZ2,sweep-small-mvns,2,0.61,-0.3846588432788849,0.791865420254586,0.14,0.0,99
swap_small-mvns_MMF16_20,moead_media,MMF16_20,sweep-small-mvns,0,1.0,-1.1742220379965147,1.5147622212000555,0.6952380952380952,0.0,381
swap_small-mvns_MMF16_20,moead_media,MMF16_20,sweep-small-mvns,1,1.0,-1.0223271995782852,0.989492993736599,0.5428571428571428,0.0,381
swap_small-mvns_MMF16_20,moead_media,MMF16_20,sweep-small-mvns,2,1.0,-1.3888989686965942,1.0447210342436715,0.5333333333333333,0.0,381
swap_small-mvns_MMF16_20,b5m,MMF16_20,sweep-small-mvns,0,0.9333333333333333,-0.47708553075790405,0.5587667534623867,0.4666666666666667,0.0,381
swap_small-mvns_MMF16_20,b5m,MMF16_20,sweep-small-mvns,1,0.7904761904761904,-0.17846187949180603,0.19467034067470818,0.26666666666666666,0.0,381
swap_small-mvns_MMF16_20,b5m,MMF16_20,sweep-small-mvns,2,0.6857142857142857,-0.2550758123397827,0.2737180993101082,0.26666666666666666,0.0,381
swap_small-mvns_MMF16_20,b5r,MMF16_20,sweep-small-mvns,0,0.9767441860465116,-0.5578532218933105,0.4209818824458242,0.313953488372093,0.0,507
swap_small-mvns_MMF16_20,b5r,MMF16_20,sweep-small-mvns,1,0.9302325581395349,-0.35367944836616516,0.28122289005507856,0.27906976744186046,0.0,507
swap_small-mvns_MMF16_20,b5r,MMF16_20,sweep-small-mvns,2,0.8604651162790697,-0.3388139605522156,0.2385072651317595,0.26744186046511625,0.0,507
swap_small-mvns_MMF16_20,e103,MMF16_20,sweep-small-mvns,0,0.66,-0.4569755271077156,0.9791256435759889,0.23,0.0,99
swap_small-mvns_MMF16_20,e103,MMF16_20,sweep-small-mvns,1,0.56,-0.3178785592317581,0.9491092806028426,0.15,0.0,99
swap_small-mvns_MMF16_20,e103,MMF16_20,sweep-small-mvns,2,0.51,-0.02520631905645132,0.6326404115760114,0.07,0.0,99
swap_small-mvns_WFG9,moead_media,WFG9,sweep-small-mvns,0,1.0,-2.2780218049883842,0.8808212141499495,0.0,0.0,801
swap_small-mvns_WFG9,moead_media,WFG9,sweep-small-mvns,1,1.0,-1.9411659985780716,0.9079118362120597,0.0,0.0,801
swap_small-mvns_WFG9,b5m,WFG9,sweep-small-mvns,0,0.42,0.05005812644958496,0.13241066283450575,0.0,0.0,801
swap_small-mvns_WFG9,b5m,WFG9,sweep-small-mvns,1,0.48,0.06424194574356079,0.3224108247645532,0.06,0.0,801
swap_small-mvns_WFG9,b5r,WFG9,sweep-small-mvns,0,0.391304347826087,0.13498079776763916,0.332238534547457,0.0,0.0,944
swap_small-mvns_WFG9,b5r,WFG9,sweep-small-mvns,1,0.7391304347826086,-1.4745603799819946,0.8158039271604302,0.32608695652173914,0.0,944
swap_small-mvns_WFG9,e103,WFG9,sweep-small-mvns,0,0.33,1.317542850971222,0.7550007668414468,0.0,0.0,99
swap_small-mvns_WFG9,e103,WFG9,sweep-small-mvns,1,0.67,-1.6088653802871704,0.45516591248152277,0.0,0.0,99
swap_small-mvns_ZDT1,moead_media,ZDT1,sweep-small-mvns,0,0.44,3.725290298461914e-06,3.84011820024916e-05,0.0,0.0,801
swap_small-mvns_ZDT1,moead_media,ZDT1,sweep-small-mvns,1,0.58,-0.02266162633895874,0.08596544755525304,0.0,0.0,801
swap_small-mvns_ZDT1,b5m,ZDT1,sweep-small-mvns,0,0.56,-3.546476364135742e-06,1.0285084528335883e-05,0.0,0.0,801
swap_small-mvns_ZDT1,b5m,ZDT1,sweep-small-mvns,1,0.46,0.024820566177368164,0.018590735072980466,0.0,0.0,801
swap_small-mvns_ZDT1,b5r,ZDT1,sweep-small-mvns,0,0.723404255319149,-3.069639205932617e-06,2.151308351307647e-05,0.0,0.0,854
swap_small-mvns_ZDT1,b5r,ZDT1,sweep-small-mvns,1,0.9361702127659575,-0.1916826367378235,0.17522422322130599,0.0,0.0,854
swap_small-mvns_ZDT1,e103,ZDT1,sweep-small-mvns,0,0.5,-0.01255384087562561,0.6691515685647993,0.02,0.0,99
swap_small-mvns_ZDT1,e103,ZDT1,sweep-small-mvns,1,0.62,-0.16876529902219772,1.6025053446560247,0.4,0.0,99
swap_small-mvns_ZDT4,moead_media,ZDT4,sweep-small-mvns,0,0.0,0.001180864463094622,61372392694.46582,0.0,0.0,801
swap_small-mvns_ZDT4,moead_media,ZDT4,sweep-small-mvns,1,1.0,-220.69852942228317,0.9949090204304181,0.0,0.0,801
swap_small-mvns_ZDT4,b5m,ZDT4,sweep-small-mvns,0,0.0,0.0017507693382441403,9381.295503478868,0.0,0.0,801
swap_small-mvns_ZDT4,b5m,ZDT4,sweep-small-mvns,1,1.0,-265.8409948348999,0.9938675924410071,0.0,0.0,801
swap_small-mvns_ZDT4,b5r,ZDT4,sweep-small-mvns,0,0.875,-0.00046518445014953613,0.00047918256643808164,0.0,0.0,5548
swap_small-mvns_ZDT4,b5r,ZDT4,sweep-small-mvns,1,1.0,-79.81943130493164,0.49091941475143885,0.0,0.0,5548
swap_small-mvns_ZDT4,e103,ZDT4,sweep-small-mvns,0,0.02,0.1047720107017085,7238.686669935064,0.0,0.0,99
swap_small-mvns_ZDT4,e103,ZDT4,sweep-small-mvns,1,1.0,-30.253341674804688,0.22233379045702403,0.0,0.0,99
