problema,geracao,n_front_log,weak,strict,eim_best,eim_lo,eim_hi,dentro,larg_rel,rel_hi,uniq,top_tie,n_sub,n_lin
DTLZ4,132,39,13,139,0.05680998821121582,0.05680999017426463,0.05680999017426463,False,0.0,3.455464203834518e-08,371,9,38,371
DTLZ4,133,39,13,139,0.0563529300671901,0.05635293265791077,0.05635293265791077,False,0.0,4.5973131524569817e-08,371,9,38,371
DTLZ4,134,39,13,140,0.05581441265486396,0.05581441546728106,0.05581441546728106,False,0.0,5.038872513467795e-08,371,9,38,371
DTLZ4,135,39,13,141,0.11217921692605863,0.11217921888707229,0.11217921888707229,False,0.0,1.7481078142195508e-08,371,9,38,371
DTLZ4,136,39,13,141,0.09575812552141777,0.09575812855650552,0.09575812855650552,False,0.0,3.169535466617202e-08,371,9,38,371
DTLZ4,137,39,13,142,0.24233139800355447,0.24233140443421783,0.24233140443421783,False,0.0,2.65366494639194e-08,371,9,38,371
DTLZ4,138,39,13,143,0.0831243626813897,0.08312436618742636,0.08312436618742636,False,0.0,4.217820795668923e-08,371,9,38,371
DTLZ4,139,39,13,144,0.35052456861300635,0.35052457421373395,0.35052457421373395,False,0.0,1.597813136487871e-08,371,9,38,371
DTLZ4,140,39,13,144,0.3099565506976237,0.30995655648988824,0.30995655648988824,False,0.0,1.868734357716955e-08,371,9,38,371
DTLZ4,141,39,13,144,0.2805477803098723,0.2805477808163259,0.2805477808163259,False,0.0,1.805231182793486e-09,371,9,38,371
DTLZ4,142,39,13,144,0.059615136648150366,0.059615138498658966,0.059615138498658966,False,0.0,3.104091854124618e-08,371,9,38,371
DTLZ4,143,39,13,145,0.4779265631558732,0.47792657086406415,0.47792657086406415,False,0.0,1.612840040423561e-08,371,9,38,371
DTLZ4,144,39,13,146,0.06052181362578606,0.060521813596235284,0.060521813596235284,False,0.0,4.882665723401538e-10,371,9,38,371
DTLZ4,145,39,13,146,0.23045831840850672,0.23045831586391083,0.23045831586391083,False,0.0,1.1041458224101685e-08,371,9,38,371
DTLZ4,146,39,13,147,0.4414505647938191,0.44145056229630725,0.44145056229630725,False,0.0,5.6575119915234585e-09,371,9,38,371
DTLZ4,147,39,13,147,0.17144937695842546,0.1714493758148727,0.1714493758148727,False,0.0,6.669914891373276e-09,371,9,38,371
DTLZ4,148,39,13,148,0.25937763959643906,0.2593776527892573,0.2593776527892573,False,0.0,5.086335987668711e-08,371,9,38,371
DTLZ4,149,39,13,148,0.06932679342835336,0.06932679538358227,0.06932679538358227,False,0.0,2.8203077232390923e-08,371,9,38,371
DTLZ4,150,39,13,148,0.08769138234638775,0.0876913850356252,0.0876913850356252,False,0.0,3.0667066385381324e-08,371,9,38,371
DTLZ4,151,39,13,148,0.09307812477714227,0.09307812382179873,0.09307812382179873,False,0.0,1.0263888992981938e-08,371,9,38,371
DTLZ4,152,39,13,148,0.1404984862759412,0.14049848975177784,0.14049848975177784,False,0.0,2.4739317400589058e-08,371,9,38,371
DTLZ4,153,39,13,149,0.1253668656636413,0.12536686571364772,0.12536686571364772,False,0.0,3.988806405127231e-10,371,9,38,371
DTLZ4,154,39,13,150,0.06319839861589514,0.0631984002862979,0.0631984002862979,False,0.0,2.6431093146973726e-08,371,9,38,371
DTLZ4,155,39,13,151,0.0733965131602893,0.07339651335691068,0.07339651335691068,False,0.0,2.6788925453767714e-09,371,9,38,371
DTLZ4,156,39,13,151,0.058087836348940214,0.05808783681255009,0.05808783681255009,False,0.0,7.981186800090661e-09,371,9,38,371
DTLZ4,157,39,13,152,0.07990468055714628,0.07990468157254767,0.07990468157254767,False,0.0,1.2707658436170329e-08,371,9,38,371
DTLZ4,158,39,13,152,0.06058244232509671,0.06058244380045962,0.06058244380045962,False,0.0,2.4352978495879153e-08,371,9,38,371
DTLZ4,159,39,13,153,0.0670088322841045,0.06700883542953381,0.06700883542953381,False,0.0,4.6940518325227765e-08,371,9,38,371
DTLZ4,160,39,13,154,0.054804226431897855,0.054804227701877525,0.054804227701877525,False,0.0,2.3173024285195536e-08,371,9,38,371
DTLZ4,161,39,13,155,0.06320846214857846,0.06320846546146039,0.06320846546146039,False,0.0,5.2412000142207025e-08,371,9,38,371
DTLZ4,162,39,13,156,0.05842164566744698,0.05842164294668864,0.05842164294668864,False,0.0,4.657106642174243e-08,371,9,38,371
DTLZ4,163,39,13,156,0.06605059311364415,0.06605059577746504,0.06605059577746504,False,0.0,4.0330007052501574e-08,371,9,38,371
DTLZ4,164,39,13,156,0.05586560966587086,0.055865612436960525,0.055865612436960525,False,0.0,4.9602782102675535e-08,371,9,38,371
DTLZ4,165,39,13,157,0.2516764344064714,0.2516764406358495,0.2516764406358495,False,0.0,2.4751534976345714e-08,371,9,38,371
DTLZ4,166,39,13,158,0.3101528853599763,0.3101528917335302,0.3101528917335302,False,0.0,2.0549716632400073e-08,371,9,38,371
DTLZ4,167,39,13,158,0.0535378410560345,0.05353784396201973,0.05353784396201973,False,0.0,5.427908882591518e-08,371,9,38,371
DTLZ4,168,39,13,158,0.10703823189934283,0.10703823078665782,0.10703823078665782,False,0.0,1.0395211073904456e-08,371,9,38,371
DTLZ4,169,39,14,159,0.05525184182178477,0.05525184249896549,0.05525184249896549,False,0.0,1.225625606119161e-08,371,9,38,371
DTLZ4,170,39,14,160,0.055866512061438736,0.05586651119500569,0.05586651119500569,False,0.0,1.5508987609864492e-08,371,9,38,371
DTLZ4,171,39,14,161,0.09071949846364381,0.09071950021277927,0.09071950021277927,False,0.0,1.9280700302500906e-08,371,9,38,371
DTLZ4,172,39,14,162,0.05790003526705194,0.05790003725789251,0.05790003725789251,False,0.0,3.43840994155905e-08,371,9,38,371
DTLZ4,173,39,14,162,0.05743035283858604,0.05743035584340127,0.05743035584340127,False,0.0,5.232103028189825e-08,371,9,38,371
DTLZ4,174,39,14,163,0.05903742145916377,0.05903742524943137,0.05903742524943137,False,0.0,6.420110340355762e-08,371,9,38,371
DTLZ4,175,39,14,164,0.060616761286762924,0.06061676394985214,0.06061676394985214,False,0.0,4.393321513548152e-08,371,9,38,371
DTLZ4,176,39,14,165,0.05398263678107928,0.05398263558440522,0.05398263558440522,False,0.0,2.216775855743737e-08,371,9,38,371
DTLZ4,177,39,14,165,0.05724462077894409,0.057244622606502454,0.057244622606502454,False,0.0,3.192541651461523e-08,371,9,38,371
DTLZ4,178,39,14,165,0.051696256222456334,0.05169625715290574,0.05169625715290574,False,0.0,1.79983904640877e-08,371,9,38,371
DTLZ4,179,39,14,166,0.058112790360633826,0.05811279250658634,0.05811279250658634,False,0.0,3.692737002635001e-08,371,9,38,371
DTLZ4,180,39,14,167,0.06037641248850533,0.0603764156987405,0.0603764156987405,False,0.0,5.317035305108755e-08,371,9,38,371
DTLZ4,181,39,14,168,0.05702849536166268,0.05702849775130093,0.05702849775130093,False,0.0,4.190253023529886e-08,371,9,38,371
DTLZ4,182,39,14,169,0.05508386681412332,0.05508386943774007,0.05508386943774007,False,0.0,4.762949479053493e-08,371,9,38,371
DTLZ4,183,39,14,169,0.05476051104765316,0.05476051237483865,0.05476051237483865,False,0.0,2.42361780059798e-08,371,9,38,371
DTLZ4,184,39,14,169,0.13143016624046194,0.13143017245613914,0.13143017245613914,False,0.0,4.7292622180762056e-08,371,9,38,371
DTLZ4,185,40,15,170,0.048565538129362665,0.04856553824695419,0.04856553824695419,False,0.0,2.4212956619664536e-09,371,9,38,371
DTLZ4,186,40,15,170,0.05619464406931155,0.056194646252292646,0.056194646252292646,False,0.0,3.8846782120518945e-08,371,9,38,371
DTLZ4,187,40,15,170,0.053538664070935896,0.05353866705049932,0.05353866705049932,False,0.0,5.565255454321029e-08,371,9,38,371
DTLZ4,188,40,15,171,0.052637064984753346,0.05263706793840176,0.05263706793840176,False,0.0,5.611347093501269e-08,371,9,38,371
DTLZ4,189,40,15,172,0.05197719623716512,0.051977198318088405,0.051977198318088405,False,0.0,4.00353123772875e-08,371,9,38,371
DTLZ4,190,40,15,173,0.058765997138548576,0.05876599960613236,0.05876599960613236,False,0.0,4.1989992568683625e-08,371,9,38,371
DTLZ4,191,40,15,174,0.057346278262118175,0.05734627908613776,0.05734627908613776,False,0.0,1.4369190237055601e-08,371,9,38,371
DTLZ4,192,40,15,175,0.05861250677977746,0.058612508912512754,0.058612508912512754,False,0.0,3.638703428840071e-08,371,9,38,371
DTLZ4,193,40,15,175,0.0890644533215794,0.08906445621001226,0.08906445621001226,False,0.0,3.2430815508180347e-08,371,9,38,371
DTLZ4,194,40,15,175,0.05377737258425653,0.05377737167343307,0.05377737167343307,False,0.0,1.6936927457642456e-08,371,9,38,371
DTLZ4,195,40,15,175,0.07304470526837678,0.07304470599335616,0.07304470599335616,False,0.0,9.925146243239076e-09,371,9,38,371
DTLZ4,196,40,15,175,0.05463802353648534,0.05463802614736333,0.05463802614736333,False,0.0,4.778500057359799e-08,371,9,38,371
DTLZ4,197,40,15,176,0.09635182000085332,0.09635182453577736,0.09635182453577736,False,0.0,4.7066303817371475e-08,371,9,38,371
DTLZ4,198,40,15,176,0.09346377622227754,0.09346377945702414,0.09346377945702414,False,0.0,3.460962873882624e-08,371,9,38,371
DTLZ4,199,40,15,176,0.06357562100467382,0.06357562213997948,0.06357562213997948,False,0.0,1.7857563181908964e-08,371,9,38,371
DTLZ4,200,40,15,177,0.05910986455550479,0.059109865245461364,0.059109865245461364,False,0.0,1.167244378296424e-08,371,9,38,371
DTLZ4,201,40,15,177,0.053234444349600674,0.05323444573753578,0.05323444573753578,False,0.0,2.6072125370697478e-08,371,9,38,371
DTLZ4,202,40,15,178,0.07051864690381195,0.07051864883251048,0.07051864883251048,False,0.0,2.7350192025743308e-08,371,9,38,371
DTLZ4,203,40,15,178,0.1412793535250156,0.14127935813377393,0.14127935813377393,False,0.0,3.262159830458356e-08,371,9,38,371
DTLZ4,204,40,15,178,0.057857633189193125,0.05785763331887487,0.05785763331887487,False,0.0,2.241393872533662e-09,371,9,38,371
DTLZ4,205,40,15,179,0.07002290900385487,0.07002291147215396,0.07002291147215396,False,0.0,3.52498793324757e-08,371,9,38,371
DTLZ4,206,40,15,180,0.085730663579959,0.0857306647451897,0.0857306647451897,False,0.0,1.359176116146297e-08,371,9,38,371
DTLZ4,207,40,15,181,0.16406812132182236,0.16406812565314224,0.16406812565314224,False,0.0,2.6399521437745927e-08,371,9,38,371
DTLZ4,208,41,16,182,0.5121747843722148,0.5121747889257774,0.5121747889257774,False,0.0,8.890641978103068e-09,371,9,38,371
DTLZ4,209,41,16,183,0.4400786474195816,0.4400786508920192,0.4400786508920192,False,0.0,7.890493291567251e-09,371,9,38,371
DTLZ4,210,41,16,184,0.5079445777937756,0.5079445969606396,0.5079445969606396,False,0.0,3.773416418601289e-08,371,9,38,371
DTLZ4,211,41,16,185,0.21379853164019938,0.21379853161148923,0.21379853161148923,False,0.0,1.3428598013253805e-10,371,9,38,371
DTLZ4,212,41,16,185,0.41324309746101684,0.4132431037071111,0.4132431037071111,False,0.0,1.511481810900798e-08,371,9,38,371
DTLZ4,213,41,16,185,0.5719490990993867,0.5719491181675949,0.5719491181675949,False,0.0,3.333899494484813e-08,371,9,38,371
DTLZ4,214,42,17,186,0.47920398326281827,0.47920399629099447,0.47920399629099447,False,0.0,2.7187120014768713e-08,371,9,38,371
DTLZ4,215,42,17,186,0.491903319943313,0.4919033341947371,0.4919033341947371,False,0.0,2.897200225855791e-08,371,9,38,371
DTLZ4,216,42,17,186,0.403606003796043,0.4036060103036918,0.4036060103036918,False,0.0,1.612376611723164e-08,371,9,38,371
DTLZ4,217,42,17,186,0.5125248954611936,0.512524905188208,0.512524905188208,False,0.0,1.8978618409154648e-08,371,9,38,371
DTLZ4,218,42,17,186,0.09439594065243037,0.09439594062753748,0.09439594062753748,False,0.0,2.637072434487961e-10,371,9,38,371
DTLZ4,219,42,17,187,0.19733595911715823,0.19733596504195658,0.19733596504195658,False,0.0,3.002391643614198e-08,371,9,38,371
DTLZ4,220,42,17,187,0.0859521490057034,0.08595215610610402,0.08595215610610402,False,0.0,8.260876193123505e-08,371,9,38,371
DTLZ4,221,42,17,188,0.08863574699484844,0.0886357441462544,0.0886357441462544,False,0.0,3.213820763952513e-08,371,9,38,371
