config,celula,arquivo,n_header,n_decision,n_sonda,n_footer,n_guard,n_chaves_header,n_chaves_sigma,chaves_header,chaves_sigma,chaves_decision,hits_padrao
c311,swap_medium-mvns_ZDT1,exp_sweep-medium-mvns_c311_ZDT1_42.jsonl,1,7,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_medium-mvns_ZDT4,exp_sweep-medium-mvns_c311_ZDT4_42.jsonl,1,10,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-lhs_DTLZ2,exp_sweep-small-lhs_c311_DTLZ2_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-lhs_MMF16_20,exp_sweep-small-lhs_c311_MMF16_20_42.jsonl,1,4,2,0,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-lhs_WFG9,exp_sweep-small-lhs_c311_WFG9_42.jsonl,1,4,2,0,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-lhs_ZDT1,exp_sweep-small-lhs_c311_ZDT1_42.jsonl,1,4,2,0,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-lhs_ZDT4,exp_sweep-small-lhs_c311_ZDT4_42.jsonl,1,4,2,0,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-mvns_DTLZ2,exp_sweep-small-mvns_c311_DTLZ2_42.jsonl,1,4,2,0,1,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-mvns_MMF16_20,exp_sweep-small-mvns_c311_MMF16_20_42.jsonl,1,4,2,0,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-mvns_WFG9,exp_sweep-small-mvns_c311_WFG9_42.jsonl,1,4,2,0,1,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-mvns_ZDT1,exp_sweep-small-mvns_c311_ZDT1_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
c311,swap_small-mvns_ZDT4,exp_sweep-small-mvns_c311_ZDT4_42.jsonl,1,4,2,2,0,24,11,D;M;alg;ambiente;dataset_hash;dataset_path;dist;doe_hash;emitir_sonda;f_hash;maxfe;n_dataset;params;pinning;problema;rec;regime;semente;sigma_dict;sonda_S;sonda_x_hash;tier;ts;versao,abertas_torre;espaco_modelo;fe_treino_max;modelo;modelo_flag;mu_*;pop_2_vazia;regime;sigma_*;sonda;timing_4,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts,header:params.selection_type;header:sigma_dict[sonda]~texto
moead,BBOB_F1,exp_main_moead_BBOB_F1_42.jsonl,1,0,0,1,56,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,BBOB_F17,exp_main_moead_BBOB_F17_42.jsonl,1,0,0,1,96,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,BBOB_F22,exp_main_moead_BBOB_F22_42.jsonl,1,0,0,1,85,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,BBOB_F37,exp_main_moead_BBOB_F37_42.jsonl,1,0,0,1,63,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,BBOB_F49,exp_main_moead_BBOB_F49_42.jsonl,1,0,0,1,91,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,BBOB_F5,exp_main_moead_BBOB_F5_42.jsonl,1,0,0,1,91,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,BBOB_F55,exp_main_moead_BBOB_F55_42.jsonl,1,0,0,1,73,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,DTLZ1,exp_main_moead_DTLZ1_42.jsonl,1,0,0,1,29,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,DTLZ2,exp_main_moead_DTLZ2_42.jsonl,1,0,0,1,29,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,DTLZ3,exp_main_moead_DTLZ3_42.jsonl,1,0,0,1,43,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,DTLZ4,exp_main_moead_DTLZ4_42.jsonl,1,0,0,1,38,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,DTLZ7,exp_main_moead_DTLZ7_42.jsonl,1,0,0,1,70,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,MMF1,exp_main_moead_MMF1_42.jsonl,1,0,0,1,35,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,MMF11_L,exp_main_moead_MMF11_L_42.jsonl,1,0,0,1,33,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,MMF16_20,exp_main_moead_MMF16_20_42.jsonl,1,0,0,1,42,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,MMF4,exp_main_moead_MMF4_42.jsonl,1,0,0,1,32,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,WFG1,exp_main_moead_WFG1_42.jsonl,1,0,0,1,184,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,WFG2,exp_main_moead_WFG2_42.jsonl,1,0,0,1,110,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,WFG4,exp_main_moead_WFG4_42.jsonl,1,0,0,1,116,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,WFG5,exp_main_moead_WFG5_42.jsonl,1,0,0,1,100,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,WFG9,exp_main_moead_WFG9_42.jsonl,1,0,0,1,65,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,ZDT1,exp_main_moead_ZDT1_42.jsonl,1,0,0,1,180,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,ZDT3,exp_main_moead_ZDT3_42.jsonl,1,0,0,1,180,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,ZDT4,exp_main_moead_ZDT4_42.jsonl,1,0,0,1,91,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
moead,ZDT6,exp_main_moead_ZDT6_42.jsonl,1,0,0,1,88,19,0,D;M;N_nominal;N_origem;alg;algo;casamento;doe_hash;maxfe;operadores;piso;principio;problema;rec;regime;seeding;semente;surrogate;ts,,,decomposicao:N_lattice;decomposicao:vetores
