problema,D,bloco,n,fe_treino_max,wape0,cov0,sigma_med0,nan_sigma0,wape1,cov1,sigma_med1,nan_sigma1,wape2,cov2,sigma_med2,nan_sigma2
ZDT4,10,98,2000,205,0.0055871742706518875,0.9845,0.006920125801116228,0,0.1261045001072969,0.892,20.867525100708008,0,,,,
ZDT4,10,100,2000,207,0.004794203442475372,0.9865,0.006169947795569897,0,0.12493074357974163,0.9015,21.286378860473633,0,,,,
ZDT4,10,102,2000,209,0.00477172014998229,0.9865,0.006135945674031973,0,0.12442744912014665,0.9015,21.132598876953125,0,,,,
ZDT4,10,104,2000,211,0.0046937036075020205,0.9865,0.006067687878385186,0,0.12433266545832057,0.905,21.326523780822754,0,,,,
ZDT4,10,106,2000,213,0.004632707578965435,0.987,0.006076882593333721,0,0.12373268132746768,0.9045,21.300935745239258,0,,,,
ZDT4,10,108,2000,215,0.004840048798347754,0.9855,0.006052976939827204,0,0.12350858758409264,0.9015,21.10922908782959,0,,,,
ZDT4,10,110,2000,217,0.004777357707782626,0.9855,0.006092333234846592,0,0.12309374163726326,0.8985,20.93625545501709,0,,,,
ZDT4,10,112,2000,219,0.004547558955048832,0.987,0.005865519866347313,0,0.12266086614720247,0.8985,20.76177215576172,0,,,,
ZDT4,10,114,2000,221,0.004539898440822326,0.986,0.005856134928762913,0,0.12238021169350187,0.8965,20.578843116760254,0,,,,
ZDT4,10,116,2000,223,0.004445154909838502,0.987,0.00577151239849627,0,0.12226181822272868,0.8915,20.349844932556152,0,,,,
ZDT4,10,118,2000,225,0.004363584727454493,0.986,0.00562621233984828,0,0.12203401630419071,0.89,20.20709800720215,0,,,,
ZDT4,10,120,2000,227,0.0045540442286496645,0.9815,0.005368225742131472,0,0.12202907311625058,0.8865,20.07889747619629,0,,,,
ZDT4,10,122,2000,229,0.0043416919410821835,0.987,0.0056236060336232185,0,0.12199328923235399,0.886,19.933216094970703,0,,,,
ZDT4,10,124,2000,231,0.00432233556046966,0.9865,0.005588216939941049,0,0.12178338106725277,0.883,19.80485725402832,0,,,,
ZDT4,10,126,2000,233,0.004315228257149227,0.987,0.0055938102304935455,0,0.12178201492026666,0.8785,19.762714385986328,0,,,,
ZDT4,10,128,2000,235,0.00425494023904277,0.9865,0.005505832843482494,0,0.12203008308212805,0.8795,19.732476234436035,0,,,,
ZDT4,10,130,2000,237,0.004208907771548674,0.9865,0.00544433225877583,0,0.12200186342928244,0.8785,19.711976051330566,0,,,,
ZDT4,10,132,2000,239,0.004289713676999059,0.9865,0.005573083180934191,0,0.12151233793004332,0.878,19.56857967376709,0,,,,
ZDT4,10,134,2000,241,0.00416637571307055,0.9865,0.0053217606619000435,0,0.12140753019726835,0.875,19.42401695251465,0,,,,
ZDT4,10,136,2000,243,0.004040107246394847,0.9875,0.005276838084682822,0,0.12153651602570906,0.8755,19.550594329833984,0,,,,
ZDT4,10,138,2000,245,0.00414717935104349,0.9865,0.005382721312344074,0,0.12131684907606169,0.8745,19.463932037353516,0,,,,
ZDT4,10,140,2000,247,0.0038798763062894578,0.988,0.0052190739661455154,0,0.12105431707222028,0.871,19.28567886352539,0,,,,
ZDT4,10,142,2000,249,0.004012513349612392,0.9875,0.0052144823130220175,0,0.1211087072798372,0.8685,19.16852855682373,0,,,,
ZDT4,10,144,2000,251,0.003975129262166615,0.9875,0.0051491521298885345,0,0.12109923128043058,0.8665,19.021570205688477,0,,,,
ZDT4,10,146,2000,253,0.003918948760740584,0.9875,0.005168000003322959,0,0.12080180990451364,0.8665,18.94661808013916,0,,,,
ZDT4,10,148,2000,255,0.06466696883386816,0.9875,0.06550793722271919,0,0.12082804673977722,0.861,18.690731048583984,0,,,,
ZDT4,10,150,2000,257,0.06382154733919561,0.986,0.06390339136123657,0,0.12087255669998319,0.8605,18.623804092407227,0,,,,
ZDT4,10,152,2000,259,0.062160386070226496,0.9845,0.06124480627477169,0,0.12104458663675044,0.86,18.627360343933105,0,,,,
ZDT4,10,154,2000,261,0.061584718159408164,0.984,0.06026930920779705,0,0.12103982145483029,0.8565,18.477935791015625,0,,,,
ZDT4,10,156,2000,263,0.061193137578667386,0.982,0.059443166479468346,0,0.1213758062546535,0.853,18.381574630737305,0,,,,
ZDT4,10,158,2000,265,0.06011261835918919,0.981,0.05775269865989685,0,0.12170206806553246,0.8555,18.66085720062256,0,,,,
ZDT4,10,160,2000,267,0.059282647689367834,0.98,0.056437885388731956,0,0.1214496415379782,0.8565,18.61443519592285,0,,,,
ZDT4,10,162,2000,269,0.059365108167004244,0.9785,0.05539862811565399,0,0.12131609526835711,0.862,18.741891860961914,0,,,,
ZDT4,10,164,2000,271,0.003728615299406967,0.9875,0.0049722869880497456,0,0.12142538198668452,0.8615,18.723533630371094,0,,,,
ZDT4,10,166,2000,273,0.0037505038024636746,0.9875,0.0049598789773881435,0,0.12142002756724954,0.859,18.601987838745117,0,,,,
ZDT4,10,168,2000,275,0.0037215890739383506,0.9875,0.004951215581968427,0,0.12126055859613401,0.8555,18.400835037231445,0,,,,
ZDT4,10,170,2000,277,0.0037058187447625837,0.9875,0.00489668850786984,0,0.12093223092167665,0.854,18.297895431518555,0,,,,
ZDT4,10,172,2000,279,0.003602275033825174,0.988,0.004816989880055189,0,0.1208963189092931,0.852,18.15840435028076,0,,,,
ZDT4,10,174,2000,281,0.0036391125308915784,0.9875,0.004825823940336704,0,0.12090213548710445,0.8465,18.033771514892578,0,,,,
ZDT4,10,176,2000,283,0.0035864087931488297,0.9875,0.00473583466373384,0,0.12053274334080472,0.843,17.79005527496338,0,,,,
ZDT4,10,178,2000,285,0.003211217892034106,0.989,0.004773920634761453,0,0.12033097441511575,0.838,17.692607879638672,0,,,,
ZDT4,10,180,2000,287,0.0035489953686636227,0.988,0.00475286808796227,0,0.120373889219924,0.8365,17.578816413879395,0,,,,
ZDT4,10,182,2000,289,0.003052863526148945,0.99,0.00456946762278676,0,0.1203649728386104,0.833,17.454108238220215,0,,,,
ZDT4,10,184,2000,291,0.0034946244628240924,0.988,0.00468772673048079,0,0.12031755279353812,0.83,17.3206787109375,0,,,,
ZDT4,10,186,2000,293,0.003538186280896723,0.9865,0.0046682944521307945,0,0.12013646093888088,0.8285,17.262554168701172,0,,,,
ZDT4,10,188,2000,295,0.003456877240239612,0.9865,0.004610197152942419,0,0.12018435970623292,0.828,17.207530975341797,0,,,,
ZDT4,10,190,2000,297,0.0031861647344375724,0.989,0.004543257644400001,0,0.12008131491075753,0.8235,17.055923461914062,0,,,,
ZDT4,10,192,2000,299,0.0034246891523851547,0.987,0.004560913657769561,0,0.1199533651738975,0.8185,16.897457122802734,0,,,,
ZDT4,10,194,2000,301,0.003165597295255973,0.9885,0.004404254257678986,0,0.11978185474553209,0.8155,16.76205539703369,0,,,,
ZDT4,10,196,2000,303,0.0033687779740306707,0.988,0.004509073914960027,0,0.11966456438140063,0.812,16.618452072143555,0,,,,
ZDT4,10,198,2000,305,0.0033536473511375157,0.987,0.004482303513213992,0,0.1196182969199002,0.8065,16.490995407104492,0,,,,
ZDT4,10,200,2000,307,0.003228648183749676,0.9905,0.004843792878091335,0,0.11949072288771291,0.804,16.34476375579834,0,,,,
ZDT4,10,201,2000,308,0.003160980547751402,0.988,0.004289327189326286,0,0.11948483564217639,0.803,16.305131912231445,0,,,,
