label,exp,tier,dist,problema,D,M,N,Nmin,I_eff,I_max,k,iteracao,geracao,n_gps,n_folhas,prof_max,tp,tp_frac,delta_total_point,early_stop,n_front1,f_best,tempo_fit_s,tempo_busca_s,motivo
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,30,31,1581,"[31, 12]","[121, 124]",16.0,"[13520.0, 4884.0]",0.18404,31.0,False,33,"[0.0, 0.06943019555183128]",2.140749,0.857493,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,31,32,1632,"[32, 12]","[121, 124]",16.0,"[13912.0, 4884.0]",0.18796,31.0,False,34,"[0.0, 0.06943019555183128]",1.151154,0.862574,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,32,33,1683,"[33, 12]","[121, 124]",16.0,"[14340.0, 4884.0]",0.19224,29.0,False,34,"[0.0, 0.06943019555183128]",1.423009,0.847055,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,33,34,1734,"[34, 12]","[121, 124]",16.0,"[14724.0, 4884.0]",0.19608,27.0,False,33,"[0.0, 0.06943019555183128]",1.258371,0.830501,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,34,35,1785,"[35, 12]","[121, 124]",16.0,"[15118.0, 4884.0]",0.20002,28.0,False,33,"[0.0, 0.06943019555183128]",1.155756,0.84943,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,35,36,1836,"[36, 12]","[121, 124]",16.0,"[15582.0, 4884.0]",0.20466,29.0,False,33,"[0.0, 0.06943019555183128]",1.805036,0.793443,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,36,37,1887,"[37, 12]","[121, 124]",16.0,"[16097.0, 4884.0]",0.20981,27.0,False,33,"[0.0, 0.0694092811900191]",3.134043,0.909092,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,37,38,1938,"[38, 12]","[121, 124]",16.0,"[16489.0, 4884.0]",0.21373,26.0,False,33,"[0.0, 0.0694092811900191]",1.210647,0.912803,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,38,39,1989,"[39, 13]","[121, 124]",16.0,"[16960.0, 5307.0]",0.22267,27.0,False,34,"[0.0, 0.0694092811900191]",4.770744,0.935126,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,39,40,2040,"[40, 13]","[121, 124]",16.0,"[17452.0, 5307.0]",0.22759,26.0,False,34,"[0.0, 0.06934366631321609]",1.996118,0.96293,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,40,41,2091,"[41, 13]","[121, 124]",16.0,"[17866.0, 5307.0]",0.23173,22.0,False,33,"[0.0, 0.06934366631321609]",1.250524,0.885729,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,41,42,2142,"[42, 13]","[121, 124]",16.0,"[18344.0, 5307.0]",0.23651,20.0,False,33,"[0.0, 0.06934366631321609]",2.037461,0.948605,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,42,43,2193,"[43, 13]","[121, 124]",16.0,"[18834.0, 5307.0]",0.24141,19.0,False,33,"[0.0, 0.06934366631321609]",1.920394,0.88624,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,43,44,2244,"[44, 13]","[121, 124]",16.0,"[19315.0, 5307.0]",0.24622,18.0,False,33,"[0.0, 0.06934366631321609]",2.216264,0.919385,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,44,45,2295,"[45, 13]","[121, 124]",16.0,"[19750.0, 5307.0]",0.25057,17.0,False,33,"[0.0, 0.06934366631321609]",1.69505,0.932809,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,45,46,2346,"[46, 13]","[121, 124]",16.0,"[20173.0, 5307.0]",0.2548,15.0,False,33,"[0.0, 0.06934366631321609]",1.316613,0.976928,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,46,47,2397,"[47, 13]","[121, 124]",16.0,"[20582.0, 5307.0]",0.25889,13.0,False,34,"[0.0, 0.06934366631321609]",1.328205,0.952877,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,47,48,2448,"[48, 14]","[121, 124]",16.0,"[20987.0, 5749.0]",0.26736,12.0,False,35,"[0.0, 0.06934366631321609]",4.205221,1.13207,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,48,49,2499,"[49, 14]","[121, 124]",16.0,"[21414.0, 5749.0]",0.27163,10.0,False,36,"[0.0, 0.06934366631321609]",1.365944,1.116929,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,49,50,2550,"[50, 14]","[121, 124]",16.0,"[21840.0, 5749.0]",0.27589,8.0,False,34,"[0.0, 0.06934366631321609]",1.538567,1.112391,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,50,51,2601,"[51, 14]","[121, 124]",16.0,"[22227.0, 5749.0]",0.27976,7.0,False,34,"[0.0, 0.06934366631321609]",1.180715,1.098992,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,51,52,2652,"[52, 14]","[121, 124]",16.0,"[22670.0, 5749.0]",0.28419,8.0,False,34,"[0.0, 0.06934366631321609]",1.646475,1.153355,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,52,53,2703,"[53, 14]","[121, 124]",16.0,"[22970.0, 5749.0]",0.28719,8.0,False,35,"[0.0, 0.06934366631321609]",0.716167,1.141946,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,53,54,2754,"[54, 14]","[121, 124]",16.0,"[23418.0, 5749.0]",0.29167,7.0,False,36,"[0.0, 0.06934366631321609]",1.78531,1.143344,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,54,55,2805,"[55, 14]","[121, 124]",16.0,"[23769.0, 5749.0]",0.29518,8.0,False,34,"[0.0, 0.06934366631321609]",1.013954,1.14172,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,55,56,2856,"[56, 14]","[121, 124]",16.0,"[24207.0, 5749.0]",0.29956,7.0,False,34,"[0.0, 0.06934366631321609]",1.495081,1.162396,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,56,57,2907,"[57, 14]","[121, 124]",16.0,"[24548.0, 5749.0]",0.30297,5.0,False,38,"[0.0, 0.06934366631321609]",1.063623,1.122412,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,57,58,2958,"[58, 14]","[121, 124]",16.0,"[24852.0, 5749.0]",0.30601,3.0,False,33,"[0.0, 0.06934366631321609]",0.071234,1.140325,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,58,59,3009,"[59, 14]","[121, 124]",16.0,"[25260.0, 5749.0]",0.31009,2.0,False,36,"[0.0, 0.06934366631321609]",1.329907,1.12167,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,59,60,3060,"[59, 14]","[121, 124]",16.0,"[25260.0, 5749.0]",0.31009,1.0,False,35,"[0.0, 0.06933902483433485]",0.000227,1.20298,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT1,sweep-big-mvns,big,mvns,ZDT1,30,2,50000,300,61,167,60,61,3111,"[59, 14]","[121, 124]",16.0,"[25260.0, 5749.0]",0.31009,0.0,True,35,"[0.0, 0.06933902483433485]",0.000224,1.146904,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,0,1,51,"[1, 1]","[352, 379]",17.0,"[145.0, 118.0]",0.00263,1.0,False,2,"[0.0, 105.10514078883807]",1.211666,0.178015,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,1,2,102,"[2, 2]","[352, 379]",17.0,"[320.0, 262.0]",0.00582,1.0,False,3,"[0.0, 98.80449374654654]",0.643645,0.26317,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,2,3,153,"[3, 3]","[352, 379]",17.0,"[513.0, 417.0]",0.0093,1.0,False,5,"[0.0, 90.99428562764888]",0.514546,0.43009,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,3,4,204,"[4, 4]","[352, 379]",17.0,"[694.0, 524.0]",0.01218,1.0,False,3,"[0.0, 90.43453435468336]",0.38091,0.561003,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,4,5,255,"[5, 4]","[352, 379]",17.0,"[892.0, 524.0]",0.01416,1.0,False,4,"[0.0, 90.21730730509717]",0.3571,0.601558,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,5,6,306,"[6, 5]","[352, 379]",17.0,"[1068.0, 649.0]",0.01717,48.0,False,5,"[0.0, 89.62594821783568]",0.498552,0.603905,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,6,7,357,"[7, 6]","[352, 379]",17.0,"[1229.0, 799.0]",0.02028,47.0,False,3,"[0.0, 89.56599297623598]",0.43803,0.697431,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,7,8,408,"[8, 6]","[352, 379]",17.0,"[1394.0, 799.0]",0.02193,41.0,False,3,"[9.98843097496356e-06, 88.98752805451522]",0.304209,0.573206,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,8,9,459,"[9, 6]","[352, 379]",17.0,"[1580.0, 799.0]",0.02379,38.0,False,7,"[9.98843097496356e-06, 88.98752805451522]",0.29542,0.552269,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,9,10,510,"[10, 6]","[352, 379]",17.0,"[1756.0, 799.0]",0.02555,37.0,False,7,"[9.98843097496356e-06, 88.93215365144397]",0.304124,0.547198,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,10,11,561,"[11, 7]","[352, 379]",17.0,"[1897.0, 909.0]",0.02806,33.0,False,4,"[9.98843097496356e-06, 88.87569976179793]",0.350312,0.534961,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,11,12,612,"[12, 7]","[352, 379]",17.0,"[2037.0, 909.0]",0.02946,32.0,False,5,"[9.98843097496356e-06, 88.87569976179793]",0.186177,0.516295,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,12,13,663,"[13, 7]","[352, 379]",17.0,"[2216.0, 909.0]",0.03125,31.0,False,8,"[9.98843097496356e-06, 88.87569976179793]",0.452282,0.536088,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,13,14,714,"[14, 7]","[352, 379]",17.0,"[2353.0, 909.0]",0.03262,29.0,False,9,"[9.98843097496356e-06, 88.86530222860938]",0.174788,0.526977,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,14,15,765,"[15, 7]","[352, 379]",17.0,"[2523.0, 909.0]",0.03432,27.0,False,15,"[9.98843097496356e-06, 88.86530222860938]",0.221436,0.539922,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,15,16,816,"[16, 7]","[352, 379]",17.0,"[2637.0, 909.0]",0.03546,24.0,False,11,"[9.98843097496356e-06, 88.86530222860938]",0.143997,0.710239,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,16,17,867,"[17, 7]","[352, 379]",17.0,"[2816.0, 909.0]",0.03725,21.0,False,13,"[9.98843097496356e-06, 88.86530222860938]",0.216673,0.73032,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,17,18,918,"[18, 7]","[352, 379]",17.0,"[2977.0, 909.0]",0.03886,19.0,False,12,"[9.98843097496356e-06, 88.86530222860938]",0.188773,0.709899,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,18,19,969,"[19, 7]","[352, 379]",17.0,"[3095.0, 909.0]",0.04004,17.0,False,8,"[9.98843097496356e-06, 88.84254824622076]",0.12647,0.719311,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,19,20,1020,"[20, 7]","[352, 379]",17.0,"[3252.0, 909.0]",0.04161,15.0,False,14,"[9.98843097496356e-06, 88.84254555084908]",0.199019,0.76261,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,20,21,1071,"[21, 7]","[352, 379]",17.0,"[3376.0, 909.0]",0.04285,13.0,False,17,"[9.98843097496356e-06, 88.84085609852627]",0.154801,0.76326,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,21,22,1122,"[22, 7]","[352, 379]",17.0,"[3533.0, 909.0]",0.04442,12.0,False,14,"[9.98843097496356e-06, 88.84059559242678]",0.218165,0.744592,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,22,23,1173,"[23, 7]","[352, 379]",17.0,"[3661.0, 909.0]",0.0457,11.0,False,12,"[9.98843097496356e-06, 88.84059559242678]",0.15072,0.770087,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,23,24,1224,"[24, 7]","[352, 379]",17.0,"[3779.0, 909.0]",0.04688,9.0,False,7,"[9.98843097496356e-06, 88.83795145407339]",0.133275,0.763599,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,24,25,1275,"[25, 7]","[352, 379]",17.0,"[3932.0, 909.0]",0.04841,7.0,False,10,"[9.98843097496356e-06, 88.8364164327154]",0.219977,0.767059,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,25,26,1326,"[26, 7]","[352, 379]",17.0,"[4037.0, 909.0]",0.04946,5.0,False,9,"[9.98843097496356e-06, 88.83592628025417]",0.136546,0.940723,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,26,27,1377,"[27, 7]","[352, 379]",17.0,"[4198.0, 909.0]",0.05107,4.0,False,10,"[9.98843097496356e-06, 88.83592628025417]",0.239448,0.812013,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,27,28,1428,"[28, 7]","[352, 379]",17.0,"[4397.0, 909.0]",0.05306,3.0,False,8,"[6.648299526103117e-29, 88.83592628025417]",0.030156,0.787286,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,28,29,1479,"[28, 7]","[352, 379]",17.0,"[4397.0, 909.0]",0.05306,1.0,False,7,"[6.648299526103117e-29, 88.83592628025417]",0.00045,0.851165,construcao treed-GP: +GP na folha de maior impureza
swap_big-mvns_ZDT4,sweep-big-mvns,big,mvns,ZDT4,10,2,50000,100,30,500,29,30,1530,"[28, 7]","[352, 379]",17.0,"[4397.0, 909.0]",0.05306,0.0,True,5,"[6.648299526103117e-29, 88.83755066557751]",0.00023,0.831434,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,0,1,51,"[1, 1, 1]","[10, 12, 11]",5.0,"[122.0, 187.0, 185.0]",0.08233333333333333,1.0,False,13,"[0.08757737645411456, 0.06603554848359817, 0.13133638278317225]",0.716447,0.2295,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,1,2,102,"[2, 2, 2]","[10, 12, 11]",5.0,"[302.0, 307.0, 322.0]",0.15516666666666665,1.0,False,19,"[0.08757737645411456, 0.06603554848359817, 0.13133638278317225]",0.494825,0.518922,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,2,3,153,"[3, 3, 3]","[10, 12, 11]",5.0,"[480.0, 428.0, 459.0]",0.22783333333333333,1.0,False,21,"[0.08757737645411456, 0.06603554848359817, 0.13133638278317225]",0.475056,0.913179,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,3,4,204,"[4, 4, 4]","[10, 12, 11]",5.0,"[689.0, 593.0, 599.0]",0.3135,1.0,False,21,"[0.08757737645411456, 0.06603554848359817, 0.13133638278317225]",0.648794,0.984488,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,4,5,255,"[5, 5, 5]","[10, 12, 11]",5.0,"[925.0, 773.0, 835.0]",0.4221666666666667,1.0,False,24,"[0.08757737645411456, 0.06603554848359817, 0.13133638278317225]",0.914634,0.974455,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,5,6,306,"[6, 6, 6]","[10, 12, 11]",5.0,"[1157.0, 897.0, 1028.0]",0.5136666666666666,33.0,False,39,"[0.08757737645411456, 0.06603554848359817, 0.13133638278317225]",0.670853,1.165414,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,6,7,357,"[7, 7, 7]","[10, 12, 11]",5.0,"[1365.0, 1130.0, 1250.0]",0.6241666666666666,26.0,False,51,"[-0.0231966742702312, 0.06603554848359817, 0.13133638278317225]",1.004967,1.526898,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,7,8,408,"[8, 8, 8]","[10, 12, 11]",5.0,"[1599.0, 1357.0, 1450.0]",0.7343333333333334,21.0,False,60,"[-0.03124362675925596, 0.016663606772539197, 0.13133638278317225]",0.589279,1.685952,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,8,9,459,"[9, 9, 9]","[10, 12, 11]",5.0,"[1804.0, 1482.0, 1624.0]",0.8183333333333334,17.0,False,76,"[-0.04408925257109786, -0.04823878603507126, 0.13133638278317225]",0.683467,2.13008,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,9,10,510,"[10, 10, 10]","[10, 12, 11]",5.0,"[2000.0, 1715.0, 1817.0]",0.922,13.0,False,75,"[-0.054128788129077066, -0.04830086148423618, 0.12649449789839196]",0.832618,2.213459,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,10,11,561,"[10, 11, 11]","[10, 12, 11]",5.0,"[2000.0, 1875.0, 2000.0]",0.9791666666666666,7.0,False,73,"[-0.06458750012946268, -0.05629963895417234, -0.018330616630230168]",0.645471,2.615796,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,11,12,612,"[10, 12, 11]","[10, 12, 11]",5.0,"[2000.0, 2000.0, 2000.0]",1.0,3.0,False,105,"[-0.06713020645377554, -0.05653082107922103, -0.02050694203518333]",0.069405,3.004079,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,12,13,663,"[10, 12, 11]","[10, 12, 11]",5.0,"[2000.0, 2000.0, 2000.0]",1.0,1.0,False,102,"[-0.06713020645377554, -0.05633651577180032, -0.02049720472975025]",0.00039,3.112669,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_DTLZ2,sweep-medium-lhs,medium,lhs,DTLZ2,12,3,2000,120,14,17,13,14,714,"[10, 12, 11]","[10, 12, 11]",5.0,"[2000.0, 2000.0, 2000.0]",1.0,0.0,True,102,"[-0.06404251507424163, -0.05633651577180032, -0.020586377007013823]",0.000385,3.150791,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,0,1,51,"[1, 1, 1]","[8, 7, 7]",4.0,"[364.0, 397.0, 370.0]",0.1885,1.0,False,13,"[0.14542959812104128, 0.1399404840813459, 0.3881016866006803]",14.425659,0.237994,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,1,2,102,"[2, 2, 2]","[8, 7, 7]",4.0,"[630.0, 749.0, 752.0]",0.3551666666666667,1.0,False,29,"[0.006325630543696614, 0.1399404840813459, 0.3881016866006803]",7.216795,0.889068,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,2,3,153,"[3, 3, 3]","[8, 7, 7]",4.0,"[852.0, 1106.0, 1130.0]",0.5146666666666666,1.0,False,27,"[-0.005116000774236851, -0.012772833824755025, 0.5821258348875809]",6.943219,1.246166,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,3,4,204,"[4, 4, 4]","[8, 7, 7]",4.0,"[1091.0, 1326.0, 1340.0]",0.6261666666666666,1.0,False,44,"[-0.009257206530163986, -0.021034779655195734, -0.01629012360613391]",3.256354,1.849451,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,4,5,255,"[5, 5, 5]","[8, 7, 7]",4.0,"[1361.0, 1566.0, 1540.0]",0.7445,1.0,False,52,"[-0.01163572691338749, -0.020501164053541743, -0.014320567021618658]",2.247242,2.223419,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,5,6,306,"[6, 6, 5]","[8, 7, 7]",4.0,"[1572.0, 1797.0, 1540.0]",0.8181666666666666,13.0,False,56,"[-0.003784368234700075, -0.002694777514790303, -0.016566015885676855]",4.776359,2.447703,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,6,7,357,"[7, 7, 5]","[8, 7, 7]",4.0,"[1777.0, 2000.0, 1540.0]",0.8861666666666667,8.0,False,53,"[-0.010213563942166104, -0.0253449066655973, -0.016215738689139947]",3.395393,2.672842,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,7,8,408,"[8, 7, 5]","[8, 7, 7]",4.0,"[2000.0, 2000.0, 1540.0]",0.9233333333333333,4.0,False,65,"[-0.043642398588264575, -0.02560674123960338, -0.017038226910434773]",3.672421,2.985604,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,8,9,459,"[8, 7, 5]","[8, 7, 7]",4.0,"[2000.0, 2000.0, 1540.0]",0.9233333333333333,1.0,False,70,"[-0.04952836135875929, -0.028529117430831752, -0.016438877685849285]",0.000325,3.364711,construcao treed-GP: +GP na folha de maior impureza
swap_medium-lhs_MMF16_20,sweep-medium-lhs,medium,lhs,MMF16_20,20,3,2000,200,10,10,9,10,510,"[8, 7, 5]","[8, 7, 7]",4.0,"[2000.0, 2000.0, 1540.0]",0.9233333333333333,0.0,True,76,"[-0.0497593197922354, -0.031819461413608724, -0.016438877685849285]",0.000361,3.401467,construcao treed-GP: +GP na folha de maior impureza
