problema,geracao,ramo,Flag,NumV1,NumV2,fe,lote,u_ef,popw_last,d_sigma,d_crit,pct_mm,apd_med,crit_med,n_front1,dmin,tempo_fit
DTLZ4,22,APD,-19,65,46,240,5,5,51,1.9729252009881293e-08,1.7189590623740509e-16,0.4235294117647059,2.370433524195429,0.18584536425116485,39,0.5283399958167448,0.496004
DTLZ4,23,APD,-9,65,56,245,5,5,38,1.8665868406486652e-08,3.2946102804195533e-16,0.43684210526315786,3.048526950121142,0.16636074784080843,41,0.4570838901931914,0.492093
DTLZ4,24,APD,-14,65,51,250,5,5,45,1.322271181436463e-08,1.8849353536636718e-16,0.3644444444444444,2.5304794244052506,0.07602046607038394,44,0.43718684400609775,0.506949
DTLZ4,25,APD,-9,63,54,255,5,5,45,1.622045642246661e-08,1.9601593722886577e-17,0.4622222222222222,2.5778579338704355,0.13481229663089048,44,0.5206176254776409,0.510659
DTLZ4,26,APD,-11,62,51,260,5,5,52,2.4289948497013825e-08,4.415590126803419e-18,0.4615384615384615,2.4996047216829522,0.061331310234281095,45,0.4428459064523485,0.492897
DTLZ4,27,APD,-23,62,39,265,5,5,57,1.440929126017565e-08,0.0,0.4385964912280701,2.3999163651422517,0.12591189681774065,47,0.5367703135036056,0.486173
DTLZ4,28,APD,-13,62,49,270,5,5,55,2.3278478478161446e-08,0.0,0.3527272727272727,3.042256016912507,0.017179206547052395,48,0.38563509192490825,0.477579
DTLZ4,29,APD,-17,62,45,275,5,5,52,1.7561868959070637e-08,2.2507776408202903e-18,0.3038461538461539,2.627997626353075,0.02408879575127994,49,0.2729377541934892,0.497001
DTLZ4,30,APD,-26,62,36,280,5,5,55,1.7337763891234204e-08,1.8396861593502237e-16,0.37454545454545457,2.1434528338039467,0.10006466307561102,49,0.43111149323710685,0.526428
DTLZ4,31,APD,-9,62,53,285,5,5,48,2.5802215586345767e-08,1.249300250874492e-16,0.3916666666666667,2.187561132954355,0.10815572196774019,50,0.45464184652262746,0.492495
DTLZ4,32,APD,-11,62,51,290,5,5,45,2.9108386923049068e-08,2.3925091125506313e-16,0.43555555555555553,2.5320495852833966,0.07329358712205955,51,0.6420886012983659,0.48187
DTLZ4,33,APD,-13,61,48,295,5,5,54,2.9158695569186932e-08,1.4158645844339902e-16,0.5518518518518519,1.4872190545105655,0.15213844236554983,51,0.5920039120142458,0.508766
DTLZ4,34,APD,-3,60,57,300,5,5,49,1.913321900914866e-08,0.0,0.4244897959183674,1.5250519385505565,0.09777407731132183,51,0.5785508317523211,0.473483
DTLZ4,35,APD,-19,59,40,305,5,5,64,5.736263908318051e-08,2.1542494916292353e-16,0.340625,2.248622331263693,0.08187657455225718,51,0.5135179738108615,0.487335
DTLZ4,36,APD,-11,59,48,310,5,5,56,3.823130989566437e-08,1.5437004062536517e-16,0.43571428571428567,2.329203437308275,0.07097734691501308,51,0.5770092725811679,0.446721
DTLZ4,37,APD,-23,59,36,315,5,5,58,2.9120912348190586e-08,1.9230960886473978e-16,0.5,2.369068982453356,0.06706844806660693,51,0.6278990948608641,0.445833
DTLZ4,38,APD,-13,58,45,320,5,5,56,1.4463697850519708e-08,2.1219987938869657e-16,0.2785714285714286,2.5667469449463987,0.03871664381701407,51,0.527763662556453,0.475782
DTLZ4,39,APD,-11,57,46,325,5,5,57,2.9425189063125856e-08,3.01165115470183e-16,0.40701754385964917,2.914271933813016,0.10987175387561536,53,0.7441594365447108,0.496887
DTLZ4,40,APD,-13,56,43,330,5,5,65,2.8844172383912792e-08,3.1390429529718693e-16,0.6,2.3619076281666205,0.292499547337711,55,0.7526180371804229,0.500699
DTLZ4,41,APD,-19,56,37,335,5,5,65,2.8380279792905583e-08,0.0,0.5815384615384616,2.0505422640299487,0.21605283820836374,55,0.7417912460075002,0.499653
DTLZ4,42,APD,-21,56,35,340,5,5,63,3.621907151973858e-08,1.1059661329713269e-17,0.4507936507936508,2.4631584395587773,0.033323228294409084,55,0.6130378452984366,0.464183
DTLZ4,43,APD,-17,55,38,345,5,5,71,2.687498013020928e-08,1.8302443967382636e-16,0.5661971830985916,1.6055322496448883,0.2655362943755563,58,0.677928159527779,0.458655
DTLZ4,44,APD,-8,53,45,350,5,5,60,1.533193916269937e-08,1.8511152338232454e-17,0.5666666666666667,2.695964744295348,0.078879681379301,59,0.49478231125066074,0.437207
DTLZ4,45,APD,-24,52,28,355,5,5,63,1.0805210559627909e-08,4.32617273424307e-17,0.3746031746031746,2.199253510027032,0.04580725127566548,59,0.6371543619983542,0.464287
DTLZ4,46,APD,-11,52,41,360,5,5,55,2.495972162286364e-08,2.0297343103104584e-18,0.44727272727272727,2.6162117685474064,0.29768893963526155,59,0.5801938248297084,0.450393
DTLZ4,47,APD,-14,52,38,365,5,5,62,1.0856319621055377e-08,2.6631269555066842e-17,0.4225806451612903,2.4211616998279046,0.075134006191518,59,0.48722712861077166,0.440572
DTLZ4,48,APD,-25,52,27,370,5,5,69,6.945732267116256e-09,1.0610389632661808e-16,0.3710144927536232,2.419393613257284,0.03922713956187095,60,0.5968959669421712,0.436296
DTLZ7,1,APD,-3,71,68,246,5,5,50,2.924533148984665e-08,3.0954518109476445e-16,0.608,3.825457791001051,0.08873633673059787,12,1.519019249309871,7.903054
DTLZ7,2,APD,-17,84,67,251,5,5,55,6.6396488862530134e-09,2.8101648872466546e-16,0.5454545454545454,2.4867269946856316,0.01114245298354447,14,0.4635101302090678,5.837884
DTLZ7,3,APD,-16,83,67,256,5,5,61,1.0852502618785564e-08,1.5140082646346599e-16,0.5081967213114754,3.2122628593495777,0.0036291432125592636,18,0.33927863656198365,4.561515
DTLZ7,4,APD,-15,80,65,261,5,5,56,3.474166065942086e-09,1.7650269133950385e-16,0.3857142857142858,2.844782824647826,0.0018703779959382434,10,0.3530298834904159,4.784147
DTLZ7,5,APD,-10,79,69,266,5,5,66,1.5026019317687656e-09,1.879239977233523e-16,0.44848484848484854,3.0720194225901922,0.001548614029343958,12,0.271657323948956,4.720395
DTLZ7,6,APD,-7,77,70,271,5,5,58,2.219922093371629e-09,4.857586928609679e-17,0.3310344827586207,2.820278535217298,2.9640680881681583e-05,14,0.2648652632579223,4.760823
DTLZ7,7,APD,-6,76,70,276,5,5,54,1.1023211093919016e-09,2.1293771817001317e-16,0.2814814814814815,3.266020932831187,0.0002692560538041237,16,0.28736475703299025,6.050911
DTLZ7,8,APD,-3,73,70,281,5,5,58,1.1883113659738598e-09,1.667658055397771e-17,0.3103448275862069,3.059612532015891,2.6107872784378474e-05,15,0.3165740379820644,5.950999
DTLZ7,9,APD,0,72,72,286,5,5,66,1.1091238275029447e-09,1.5916713354238737e-16,0.24242424242424243,2.877093313720018,4.086214359053545e-06,18,0.23744131313070244,4.839068
DTLZ7,10,APD,-4,71,67,291,5,5,63,6.089846300849633e-10,1.6849094873128492e-16,0.4444444444444445,3.1349498597336023,8.480843583806248e-05,18,0.3677342532168069,4.965656
DTLZ7,11,APD,0,70,70,296,5,5,54,9.040898966972133e-10,8.55600802382212e-17,0.5814814814814815,3.1023628705062603,9.621676486941997e-05,17,0.2522678456920797,4.711391
DTLZ7,12,APD,-5,73,68,301,5,5,62,2.0600866151854191e-10,3.1212377871504626e-16,0.332258064516129,3.3374872131360034,7.385857626405847e-06,17,0.2383202489882888,4.758634
DTLZ7,13,APD,-8,73,65,306,5,5,58,2.249286590316757e-10,2.3074287325197486e-16,0.19655172413793104,2.421545823366345,6.721871576864656e-07,17,0.17177125126285034,4.868239
DTLZ7,14,APD,-5,71,66,310,5,5,53,5.933182460962638e-11,0.0,0.27169811320754716,3.361015915109999,1.238776842511667e-06,20,0.14664211272047004,4.871981
DTLZ7,15,APD,-1,71,70,315,5,5,57,2.1804606471081955e-10,9.829761286968957e-17,0.3929824561403509,3.4873733504892312,4.526120895764132e-06,21,0.2533180429814832,4.701099
DTLZ7,16,APD,0,70,70,320,5,5,59,1.3508741521228718e-10,1.9004823129174696e-16,0.32542372881355935,3.7089639566544217,2.0716281381780213e-06,23,0.21175389147866328,4.641356
DTLZ7,17,APD,-2,70,68,325,5,5,56,2.251634026798066e-10,4.759162911530794e-17,0.275,3.0121182060995997,3.7244885319129895e-07,24,0.13478812823942987,4.70956
DTLZ7,18,APD,0,70,70,330,5,5,59,2.0882014954010097e-10,0.0,0.376271186440678,4.485752475236738,2.3396957948088292e-06,23,0.11239602977234055,4.962851
DTLZ7,19,APD,-1,70,69,335,5,5,54,5.7628430673306585e-11,9.412682901590472e-18,0.1222222222222222,3.3216083270977266,8.011880814596016e-08,25,0.10656985878825773,4.645106
DTLZ7,20,APD,1,70,71,340,5,5,59,2.852804624475791e-11,0.0,0.05423728813559322,3.046146692866929,1.847622262680669e-08,26,0.048947227717108605,4.633693
DTLZ7,21,APD,-2,70,68,345,5,5,54,8.839811001248865e-11,2.7747825545959352e-17,0.3555555555555555,3.1163259682297784,4.6597064155767456e-07,25,0.14885526312147596,4.678841
DTLZ7,22,APD,2,69,71,349,5,5,60,4.881850587841463e-11,2.1564191039871642e-16,0.23666666666666672,2.5746775008971388,3.7626084705611774e-07,28,0.1649765153103514,4.675116
DTLZ7,23,APD,2,68,70,354,5,5,52,4.889017576198418e-11,1.4856752737817936e-16,0.21923076923076926,3.1762931972755855,8.896791138935861e-08,29,0.10256116212467455,5.0127
DTLZ7,24,APD,-3,68,65,358,5,5,53,7.517244856106164e-12,1.2923841544010646e-16,0.25660377358490566,3.0961838455161996,1.4844571912167402e-07,33,0.09032859323703298,5.064746
DTLZ7,25,APD,0,67,67,362,5,5,55,5.846628346392602e-11,1.4492985244502929e-16,0.18909090909090906,2.5542350813869756,8.767976493058603e-08,35,0.11030208298496315,4.952684
DTLZ7,26,APD,3,67,70,366,5,5,62,3.674219240488996e-11,0.0,0.12580645161290321,3.216929582474173,6.459923090900498e-08,34,0.1158246935812967,4.673932
DTLZ7,27,APD,2,67,69,371,5,5,61,5.255379725149778e-11,1.2063101106692269e-17,0.1639344262295082,3.1964225146539844,3.108967453634787e-08,37,0.08867480568339826,4.748955
DTLZ7,28,APD,3,67,70,375,5,5,55,3.925558391803391e-12,1.8144070726038011e-16,0.08,3.2173395309201966,4.057552938861185e-08,40,0.08435765218928917,4.767326
DTLZ7,29,APD,3,67,70,379,5,5,61,5.746314968996247e-11,1.8479699315715638e-17,0.23934426229508196,3.134114388553937,1.1832177314202566e-07,39,0.11353930786418212,5.004897
DTLZ7,30,APD,0,67,67,384,5,5,59,4.0739450007931666e-11,1.624154750607359e-16,0.2576271186440678,2.587626675716644,2.9140824922828863e-08,35,0.10375668520082179,5.536278
DTLZ7,31,APD,-1,68,67,389,5,5,55,2.077521867645954e-11,2.735741994519904e-17,0.14545454545454545,3.079071538549012,3.242624823960386e-08,38,0.10590733780390021,4.559175
DTLZ7,32,APD,-3,68,65,392,5,5,56,9.855817507606335e-11,3.707213796875091e-17,0.24642857142857144,3.3076527128473403,5.6798248009518834e-08,41,0.09073978853513712,4.69294
DTLZ7,33,APD,2,68,70,396,5,5,67,6.087827616151065e-12,9.987128763758801e-17,0.1044776119402985,3.3762652162400655,2.564528771816752e-08,40,0.09449194458601548,4.692538
DTLZ7,34,APD,-1,71,70,400,5,5,51,3.2031374514601696e-11,1.9893926960084057e-16,0.2823529411764706,3.3711773221896526,1.0981282364242208e-08,41,0.0646077659906077,4.634857
DTLZ7,35,APD,-2,71,69,404,5,5,50,1.946766814593659e-11,1.7689198503900773e-16,0.2,3.133180855913869,5.257574101363799e-08,43,0.11536468269906866,5.461161
DTLZ7,36,APD,0,70,70,409,5,5,53,4.5457775564583525e-11,2.149048730108028e-16,0.34716981132075475,3.272973287056309,1.1054209288311148e-07,46,0.1728353032628695,5.623884
DTLZ7,37,APD,1,69,70,413,5,5,60,2.5020664468251852e-11,1.368389731212716e-16,0.16666666666666666,2.556687352884136,4.387482989430143e-08,47,0.10323025414212177,4.696233
DTLZ7,38,APD,1,69,70,417,5,5,56,8.372131460321341e-11,3.75147965347914e-17,0.28928571428571426,3.0879491907171843,3.213802575996263e-08,50,0.08667756611274302,4.608964
DTLZ7,39,APD,0,69,69,420,5,5,65,2.555152942528005e-11,1.7829824910629132e-24,0.15384615384615383,2.809382198085883,5.69108403510982e-08,54,0.09482395076323354,4.637534
DTLZ7,40,APD,0,69,69,424,5,5,59,1.933966528588904e-11,7.12965541531287e-17,0.10169491525423728,3.132748663034981,2.763477906734318e-08,50,0.10187894722122547,4.706869
DTLZ7,41,APD,-1,70,69,428,5,5,58,3.775854455490002e-11,0.0,0.24137931034482757,4.282735319988963,1.624143584037125e-08,53,0.07229676207218994,5.837944
DTLZ7,42,APD,-3,71,68,432,5,5,56,2.143705395488138e-11,1.410113822926191e-16,0.4607142857142857,2.2836873183093975,2.228756369234431e-07,55,0.12188279499766379,5.569105
DTLZ7,43,APD,-2,70,68,436,5,5,63,2.2467580096732775e-11,1.2179879764942874e-16,0.18095238095238092,3.100684315762957,7.354714478669691e-08,55,0.07777213216327035,4.655439
DTLZ7,44,APD,-1,69,68,440,5,5,60,1.3578046152706857e-10,1.2127350291089453e-16,0.4033333333333333,4.0400178508159925,2.697263780581303e-07,58,0.12609116621446712,4.548028
DTLZ7,45,APD,-2,70,68,444,5,5,62,1.915730594992393e-11,8.152568457535049e-19,0.18064516129032257,3.3645020480175805,1.6885875479990367e-08,59,0.061984808294158714,4.681452
DTLZ7,46,APD,0,69,69,448,5,5,55,1.3903588024812008e-11,1.6662610789467213e-16,0.15999999999999998,3.4874858567817983,1.7080561880495404e-07,55,0.14598688910046675,4.591054
DTLZ7,47,APD,1,69,70,452,5,5,64,3.005221332202934e-11,1.2931885710474517e-16,0.30625,3.173545023172374,3.9812482616261846e-08,57,0.12418746656929508,5.420892
DTLZ7,48,APD,2,69,71,456,5,5,59,2.2321434197530854e-11,4.4497707836356105e-17,0.23389830508474577,2.831681695736174,8.73015408769453e-08,59,0.12159626383388651,4.748211
DTLZ7,49,APD,1,69,70,461,5,5,65,1.466028318707069e-11,9.570920542543933e-17,0.18461538461538465,3.2034685992456238,8.739441167088514e-08,61,0.108796259322474,4.444222
DTLZ7,50,APD,-1,69,68,465,5,5,52,2.135316912437596e-11,1.401419799334488e-16,0.22307692307692303,3.35276745797814,1.831990175350135e-07,62,0.07118436625069653,4.612441
DTLZ7,51,APD,-2,69,67,470,5,5,64,1.0566500365655207e-10,1.9977233317081824e-16,0.365625,3.353159908083829,2.2082218420172462e-08,64,0.08553104484716659,4.593995
DTLZ7,52,APD,1,69,70,475,5,5,53,2.790820059859339e-11,1.0990060421632743e-16,0.18867924528301888,3.3618475097947753,6.297025528260432e-08,65,0.1139629013109419,4.962787
DTLZ7,53,APD,-2,69,67,479,5,5,55,3.702288649265473e-11,0.0,0.3054545454545455,3.269774492009153,1.2561317927201821e-07,67,0.12659490313572647,4.697891
DTLZ7,54,APD,1,69,70,484,5,5,55,4.742022985219918e-11,8.06654904851808e-17,0.23272727272727273,3.338160747794027,1.1953129912676712e-07,66,0.1763995543866394,4.596627
DTLZ7,55,APD,-2,69,67,487,5,5,51,4.469058673475801e-11,1.6961820973434284e-16,0.2705882352941177,2.7053105461942986,8.939340268147177e-08,69,0.15866552599213501,4.491324
DTLZ7,56,APD,-1,69,68,491,5,5,55,2.7878475786571877e-11,1.1956388120218079e-16,0.2363636363636364,3.364887726619688,1.0233372625028199e-07,70,0.12362212554008542,4.715202
DTLZ7,57,APD,0,69,69,495,5,5,57,5.7541243254563557e-11,1.5740846604357771e-16,0.34035087719298246,3.293141039890269,2.7627470086832e-07,71,0.1083421722695501,4.709072
DTLZ7,58,APD,3,69,72,498,5,5,52,1.6805973930208995e-11,2.324920084749843e-17,0.1307692307692308,3.387555099168822,4.200522181211332e-08,74,0.0776682527763252,5.156022
DTLZ7,59,APD,0,69,69,503,5,5,55,4.802102986090073e-11,1.435551080815369e-16,0.27999999999999997,3.039065620409613,5.6185208237534075e-08,66,0.0980830086332905,5.683859
DTLZ7,60,APD,-2,69,67,508,5,5,55,2.973651728500892e-11,1.623318723080184e-16,0.27999999999999997,3.3634836503179857,1.1894199257721237e-07,66,0.12213641732152869,4.705433
DTLZ7,61,APD,-1,68,67,513,5,5,56,1.110224837411189e-10,2.770825205494869e-18,0.34285714285714286,3.3715110835869933,5.2828625409708234e-08,67,0.11211322478871344,4.664126
DTLZ7,62,APD,-3,69,66,518,5,5,57,6.440191723010649e-12,3.0195125411320377e-17,0.07017543859649122,2.6468828173892462,1.18720368572073e-08,68,0.060311461515633116,4.80032
DTLZ7,63,APD,-2,69,67,521,5,5,51,3.26190476539201e-11,2.9171109455971155e-16,0.25490196078431376,3.1862380147884886,4.1450119796767655e-08,67,0.06773343252068685,4.853913
DTLZ7,64,APD,1,69,70,526,5,5,59,4.0861619426610374e-11,1.6397854913834578e-17,0.2406779661016949,3.2544962025581943,2.7777200987000654e-08,67,0.07197163928672122,5.036805
DTLZ7,65,APD,1,69,70,531,5,5,62,2.8249202131160056e-11,1.589081699255553e-16,0.17419354838709675,2.9405442115718556,9.748015272463264e-08,71,0.04953633604812912,4.837341
DTLZ7,66,APD,0,69,69,536,5,5,57,6.468265202966283e-11,4.88305305156429e-18,0.21052631578947367,3.356647609427103,3.571731780234899e-08,72,0.10045470748658686,4.748951
DTLZ7,67,APD,0,69,69,541,5,5,53,5.783281817849095e-11,5.903639235889346e-17,0.41509433962264153,3.855351544727101,3.4836541017582415e-07,72,0.10870886680071581,4.861777
DTLZ7,68,APD,0,68,68,546,5,5,55,2.922655867321211e-11,7.02493761980199e-18,0.3454545454545454,2.78093572844526,1.293506804377148e-07,73,0.0981383517437315,4.691897
DTLZ7,69,APD,1,68,69,550,5,5,52,4.41552757898811e-11,2.3381520766997216e-16,0.2692307692307693,2.583250473742782,7.595201389074728e-08,75,0.09524629298054861,5.194212
DTLZ7,70,APD,0,68,68,555,5,5,53,5.775290131109639e-12,1.217839666593739e-16,0.10566037735849057,3.3680801814136885,2.5809933419976408e-08,75,0.07443583609315378,5.494221
DTLZ7,71,APD,2,68,70,560,5,5,66,2.0687587060086443e-11,4.6093459462479615e-17,0.12121212121212122,3.329175996965477,4.310853009919773e-08,77,0.07361879614233091,4.829463
DTLZ7,72,APD,1,69,70,565,5,5,58,7.206929931308226e-11,1.8896791350805098e-16,0.2517241379310345,3.365414599803176,1.343895581439159e-07,78,0.1608724264770627,4.927064
DTLZ7,73,APD,1,69,70,568,5,5,57,3.9150303225016225e-11,2.1059466776359413e-16,0.25614035087719295,3.0669838607086706,9.740301922090401e-08,81,0.11470943468182877,4.71401
DTLZ7,74,APD,0,69,69,573,5,5,62,2.799607529309356e-11,7.974656795238782e-17,0.16774193548387095,3.3364515008131597,3.507967912982808e-08,83,0.06051457180989191,4.900579
DTLZ7,75,APD,-1,69,68,578,5,5,54,1.551596427295382e-11,1.131168910310459e-16,0.2111111111111111,2.60158125251583,6.675595824654203e-08,83,0.07030053364252559,5.57793
DTLZ7,76,APD,1,68,69,581,5,5,53,1.3952165811570438e-11,1.9246645052300087e-16,0.2528301886792453,3.8128705198131905,3.116932865539959e-08,85,0.13180172461370424,6.022285
DTLZ7,77,APD,0,68,68,585,5,5,59,6.538818260719975e-12,5.642782389120653e-17,0.08813559322033898,3.323032907109779,2.1338321976574105e-08,88,0.03561808847865423,4.805381
DTLZ7,78,APD,2,68,70,589,5,5,58,8.708363414058895e-11,1.946594612513924e-16,0.26206896551724135,3.3000808614879102,8.408781138516685e-08,89,0.08621456610980807,5.029765
DTLZ7,79,APD,0,68,68,594,5,5,51,1.7037822975379813e-11,3.731360995923885e-17,0.16470588235294117,2.663112338057502,5.654211196478464e-08,90,0.07595359670848008,4.930874
DTLZ7,80,APD,0,69,69,598,5,5,58,2.5163745870013243e-11,5.495708142835719e-25,0.21379310344827585,3.1214253148666464,3.548779624536454e-08,90,0.1336044991245239,4.872457
DTLZ7,81,APD,-3,69,66,602,5,5,60,2.4481353793140426e-11,5.882719073017076e-22,0.21000000000000002,2.5700862671020146,5.8405566935869195e-08,93,0.12436136066161974,5.759514
DTLZ7,82,APD,1,69,70,607,5,5,55,6.446339989585326e-12,2.6628319294962496e-16,0.2509090909090909,3.494323541891403,1.152218055296014e-07,95,0.11366286390131167,6.171209
DTLZ7,83,APD,3,69,72,610,5,5,48,3.3793632822631814e-11,0.0,0.4416666666666666,3.4287293212887056,4.880071264937913e-07,97,0.11770720228146649,5.47179
DTLZ7,84,APD,-1,69,68,615,5,5,54,5.5162747850459604e-11,1.3387217783416498e-16,0.20740740740740743,3.129400745855931,3.9924521757646584e-08,96,0.08640658282493612,5.567424
DTLZ7,85,APD,-4,69,65,619,5,5,57,4.5391007792716653e-11,1.3476682372388185e-16,0.2736842105263158,3.1441845877768557,3.3728527840890054e-08,99,0.07970501706781712,5.136726
DTLZ7,86,APD,-2,69,67,624,5,5,54,2.5823067100437525e-11,1.9345038939055123e-16,0.17407407407407405,3.1887958098399807,2.237381312110682e-08,95,0.08356881627796152,5.146869
DTLZ7,87,APD,-3,69,66,629,5,5,57,3.907721108503681e-11,1.328992860570415e-16,0.3192982456140351,3.3422876042083276,2.013351189568586e-07,94,0.15189090802903746,6.215816
DTLZ7,88,APD,0,69,69,634,5,5,58,3.6017375930688655e-11,2.101536005450547e-16,0.2482758620689655,2.923742262491946,2.259014961529085e-08,94,0.06368923033855795,5.934122
DTLZ7,89,APD,0,69,69,638,5,5,60,1.0033667961154707e-11,1.2813487840024373e-16,0.11333333333333333,3.335409909504167,2.0918646518671205e-08,94,0.04204790224073413,5.059375
DTLZ7,90,APD,0,69,69,641,5,5,49,7.711421562070497e-11,4.981133687677558e-25,0.4122448979591836,3.611902413589704,2.9785129449775004e-07,97,0.12037846538435101,5.540339
DTLZ7,91,APD,1,69,70,646,5,5,64,3.466333578679148e-11,2.8491427484411144e-17,0.44375,3.1986368693814793,1.501301763599771e-07,97,0.09588743419002983,5.680171
DTLZ7,92,APD,-1,69,68,650,5,5,56,1.1306747595488109e-10,1.1674789271514158e-16,0.2642857142857143,2.5516844389834707,4.345779888830867e-08,99,0.05609306415928635,5.81897
DTLZ7,93,APD,0,69,69,655,5,5,54,2.81923779026777e-11,7.185178566186302e-17,0.2777777777777778,2.918022485646755,6.436292570213904e-08,102,0.06718111745718143,6.681383
