label,tier,dist,problema,D,M,N,I_eff,I_max,iteracao,geracao,caminho,motivo,n_gps,n_folhas,profundidade,tppm,delta_total_point,early_stop,fe,n_acumulado,f_best,n_front1,tempo_fit_s,tempo_busca_s,chaves
MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[2, 2, 2]","[1, 1, 1]","[339.0, 381.0, 250.0]",1.0,False,619,970,"[0.5164582452549151, -0.043133135894407815, 0.018725119527516654]",5,4.846227,0.084792,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 2, 2]","[1, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[0.006027252921357751, -0.08683931133040801, -0.005536287899303716]",40,8.854278,1.334984,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 2, 2]","[1, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[-0.06905615446157753, -0.17368668924240604, -0.005425593422842212]",83,0.00032,2.481038,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 2, 2]","[1, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[-0.07426317593750409, -0.20737116288692264, -0.005522112376638688]",96,0.000306,3.040639,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF4,small,lhs,MMF4,2,2,61,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[20.0, 20.0]",1.0,False,61,40,"[0.17081501062958793, 0.23860901605634927]",2,0.089112,0.04778,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF4,small,lhs,MMF4,2,2,61,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[40.0, 40.0]",1.0,False,61,80,"[0.17081501062958793, -0.023526627067745998]",23,0.076219,0.394403,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF4,small,lhs,MMF4,2,2,61,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3]","[3, 3]","[2, 2]","[61.0, 61.0]",1.0,False,61,122,"[0.183521543402565, -0.02352662110429915]",28,0.053267,0.756078,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
MMF4,small,lhs,MMF4,2,2,61,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3]","[3, 3]","[2, 2]","[61.0, 61.0]",1.0,False,61,122,"[0.009768780371195662, -0.02352662728292354]",34,0.000201,0.907561,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG1,small,lhs,WFG1,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[232.0, 221.0]",1.0,False,681,453,"[8.015632688964336e-27, 1.1594365305750476e-26]",2,0.132359,0.049747,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG1,small,lhs,WFG1,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[453.0, 461.0]",1.0,False,681,914,"[3.3058158884780393e-28, 4.943051470434945e-28]",3,0.121983,0.076446,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG1,small,lhs,WFG1,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[453.0, 461.0]",1.0,False,681,914,"[5.855577973163799e-37, 4.006944020912461e-37]",3,0.00022,0.90113,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG1,small,lhs,WFG1,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[453.0, 461.0]",1.0,False,681,914,"[6.47156728624137e-42, 4.050466991602872e-41]",7,0.000228,0.952383,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG2,small,lhs,WFG2,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 2]","[1, 1]","[299.0, 271.0]",1.0,False,681,570,"[1.4633409496092687e-24, 4.27708987580149e-28]",2,0.202305,0.049943,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG2,small,lhs,WFG2,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 2]","[1, 1]","[299.0, 271.0]",1.0,False,681,570,"[1.8575870430417135e-35, 4.2659116069238475e-35]",1,0.000214,0.817984,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG2,small,lhs,WFG2,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 2]","[1, 1]","[299.0, 271.0]",1.0,False,681,570,"[8.623256418552417e-43, 9.201297967831501e-42]",3,0.000206,0.914253,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG2,small,lhs,WFG2,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 2]","[1, 1]","[299.0, 271.0]",1.0,False,681,570,"[9.970070732213303e-45, 2.687078575504964e-44]",8,0.000227,0.927355,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG4,small,lhs,WFG4,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[220.0, 220.0]",1.0,False,681,440,"[2.327700562961424e-27, 6.482877553406248e-27]",2,0.124556,0.050194,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG4,small,lhs,WFG4,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[440.0, 440.0]",1.0,False,681,880,"[6.591654151285554e-28, 8.129565800735663e-28]",1,0.116947,0.076418,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG4,small,lhs,WFG4,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[440.0, 440.0]",1.0,False,681,880,"[4.14224282337774e-39, 6.658136168628368e-39]",3,0.000217,0.493576,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG4,small,lhs,WFG4,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[3, 3]","[2, 2]","[440.0, 440.0]",1.0,False,681,880,"[4.247681318457869e-43, 6.995851342779516e-43]",2,0.000214,0.403237,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG5,small,lhs,WFG5,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[220.0, 220.0]",1.0,False,681,440,"[9.025450645722736e-27, 4.6459038008835255e-26]",4,0.135217,0.057446,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG5,small,lhs,WFG5,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[220.0, 220.0]",1.0,False,681,440,"[2.262715919544255e-40, 1.4194493747868154e-40]",4,0.000221,0.875012,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG5,small,lhs,WFG5,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[220.0, 220.0]",1.0,False,681,440,"[4.926836621286714e-43, 2.7875849325598146e-42]",5,0.000216,0.830341,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG5,small,lhs,WFG5,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[220.0, 220.0]",1.0,False,681,440,"[9.562131419164765e-44, 1.479260519902799e-43]",2,0.000213,0.832392,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG9,small,lhs,WFG9,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.3913836300547799e-23, 1.4362402578775804e-23]",1,0.141424,0.048433,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG9,small,lhs,WFG9,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.3502614436371043e-37, 1.8432203532034355e-37]",1,0.000204,0.584133,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG9,small,lhs,WFG9,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.0190781254572801e-41, 1.8008680874360364e-41]",2,0.000199,0.481061,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
WFG9,small,lhs,WFG9,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.7445497194197147e-42, 3.510056176776678e-42]",2,0.000248,0.485201,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT1,small,lhs,ZDT1,30,2,929,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 3]","[1, 2]","[465.0, 303.0]",1.0,False,929,768,"[0.24973727481516295, 3.3503323597833514]",2,4.993162,0.050276,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT1,small,lhs,ZDT1,30,2,929,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[929.0, 303.0]",1.0,False,929,1232,"[0.4819549177773297, 2.127662917599082]",5,3.243011,0.742816,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT1,small,lhs,ZDT1,30,2,929,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 3]","[1, 2]","[929.0, 629.0]",1.0,False,929,1558,"[0.1907991786429193, 2.0440428354777396]",11,0.271923,0.587631,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT1,small,lhs,ZDT1,30,2,929,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 3]","[1, 2]","[929.0, 629.0]",1.0,False,929,1558,"[5.500914994627237e-07, 1.3056079857051373]",21,0.000213,1.039503,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT3,small,lhs,ZDT3,30,2,929,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 2]","[1, 1]","[465.0, 549.0]",1.0,False,929,1014,"[0.24969929404238905, 3.2389502949881592]",2,17.951753,0.045692,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT3,small,lhs,ZDT3,30,2,929,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 2]","[1, 1]","[929.0, 549.0]",1.0,False,929,1478,"[0.4532214703503996, 1.4359286357037355]",8,3.528921,0.786382,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT3,small,lhs,ZDT3,30,2,929,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 2]","[1, 1]","[929.0, 929.0]",1.0,False,929,1858,"[0.1562877909746021, 1.320125510893968]",11,1.325871,0.577834,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT3,small,lhs,ZDT3,30,2,929,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 2]","[1, 1]","[929.0, 929.0]",1.0,False,929,1858,"[2.9779039323329926e-07, 1.2189118927311904]",24,0.00022,1.137951,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT4,small,lhs,ZDT4,10,2,309,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 3]","[1, 2]","[155.0, 103.0]",1.0,False,309,258,"[0.2491509496433319, 148.38890612178605]",1,0.345685,0.050036,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT4,small,lhs,ZDT4,10,2,309,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[309.0, 103.0]",1.0,False,309,412,"[0.48812603249098174, 143.6378373017385]",10,0.297922,0.607052,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT4,small,lhs,ZDT4,10,2,309,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[309.0, 103.0]",1.0,False,309,412,"[4.828907549381256e-07, 143.51121408694007]",6,0.000232,0.505345,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT4,small,lhs,ZDT4,10,2,309,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[309.0, 103.0]",1.0,False,309,412,"[4.823814379051328e-07, 143.3606923859229]",4,0.000228,0.805399,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT6,small,lhs,ZDT6,10,2,309,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 2]","[2, 1]","[100.0, 169.0]",1.0,False,309,269,"[0.8121631030790928, 7.603366099507184]",2,0.346665,0.05229,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT6,small,lhs,ZDT6,10,2,309,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 2]","[2, 1]","[100.0, 169.0]",1.0,False,309,269,"[0.6454693110502463, 6.361250389890188]",31,0.000245,0.836684,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT6,small,lhs,ZDT6,10,2,309,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 2]","[2, 1]","[100.0, 169.0]",1.0,False,309,269,"[0.6236126544889622, 6.027162131072146]",41,0.000225,0.988912,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
ZDT6,small,lhs,ZDT6,10,2,309,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 2]","[2, 1]","[100.0, 169.0]",1.0,False,309,269,"[0.6167900624615275, 5.880575639557833]",37,0.000205,0.970217,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[323, 324, 327]","[16, 15, 21]","[125.0, 175.0, 187.0]",1.0,False,50000,487,"[0.002512886175073765, 0.0021490550317989727, 0.0043540393947251125]",33,2.150303,0.34613,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[323, 324, 327]","[16, 15, 21]","[348.0, 370.0, 364.0]",1.0,False,50000,1082,"[0.002512886175073765, 0.0021490550317989727, 0.0043540393947251125]",41,1.14195,0.474806,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3, 3]","[323, 324, 327]","[16, 15, 21]","[480.0, 586.0, 571.0]",1.0,False,50000,1637,"[0.002512886175073765, 0.006338062519609212, 0.0043540393947251125]",60,0.821978,0.827409,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4, 4]","[323, 324, 327]","[16, 15, 21]","[671.0, 707.0, 694.0]",1.0,False,50000,2072,"[0.002512886175073765, 0.006338062519609212, 0.0043540393947251125]",67,0.803655,1.039725,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,5,255,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5, 5]","[323, 324, 327]","[16, 15, 21]","[876.0, 846.0, 885.0]",1.0,False,50000,2607,"[0.002512886175073765, 0.006338062519609212, 0.0043540393947251125]",66,1.18209,1.0871,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,6,306,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[6, 6, 6]","[323, 324, 327]","[16, 15, 21]","[1050.0, 1056.0, 1070.0]",272.0,False,50000,3176,"[0.002512886175073765, 0.006338062519609212, 0.0043540393947251125]",66,1.01488,1.168616,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,7,357,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[7, 7, 7]","[323, 324, 327]","[16, 15, 21]","[1182.0, 1178.0, 1190.0]",265.0,False,50000,3550,"[0.002512886175073765, 0.006338062519609212, 0.0043540393947251125]",71,0.490138,1.156353,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_big-lhs_DTLZ2,big,lhs,DTLZ2,12,3,50000,99,417,8,408,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[8, 8, 8]","[323, 324, 327]","[16, 15, 21]","[1324.0, 1302.0, 1428.0]",254.0,False,50000,4054,"[0.002512886175073765, 0.006338062519609212, 0.0043540393947251125]",88,0.938136,1.219802,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
