ts,rec,alg,geracao,modelo,motivo,n_pontos,tempo_pred_sonda_s,fe_treino_max,x_hash,ok,problema
2026-07-26T12:26:20Z,sonda,e74,267,RBF-global(s2),cadencia,2000,0.09577,300,7870969e81b80a8dd0932e115da4e89aad02b36b5952547d7f38c577f2cd6214,True,BBOB_F17
2026-07-26T12:26:22Z,sonda,e74,270,PNN(s1),cadencia,2000,0.095985,302,7870969e81b80a8dd0932e115da4e89aad02b36b5952547d7f38c577f2cd6214,True,BBOB_F17
2026-07-26T12:26:26Z,sonda,e74,276,RBF-local(s3),cadencia,2000,0.086167,307,7870969e81b80a8dd0932e115da4e89aad02b36b5952547d7f38c577f2cd6214,True,BBOB_F17
2026-07-26T12:26:27Z,sonda,e74,274,PNN(s1),final,2000,0.10289,305,7870969e81b80a8dd0932e115da4e89aad02b36b5952547d7f38c577f2cd6214,True,BBOB_F17
2026-07-26T12:26:27Z,sonda,e74,275,RBF-global(s2),final,2000,0.101802,306,7870969e81b80a8dd0932e115da4e89aad02b36b5952547d7f38c577f2cd6214,True,BBOB_F17
2026-07-26T12:26:04Z,sonda,e74,1,RBF-global(boot),cadencia,2000,0.150817,108,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:05Z,sonda,e74,3,RBF-global(s2),cadencia,2000,0.104633,110,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:07Z,sonda,e74,6,PNN(s1),cadencia,2000,0.118871,112,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:11Z,sonda,e74,12,RBF-local(s3),cadencia,2000,0.094271,115,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:11Z,sonda,e74,15,RBF-global(s2),cadencia,2000,0.112298,116,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:13Z,sonda,e74,18,PNN(s1),cadencia,2000,0.106084,118,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:17Z,sonda,e74,24,RBF-local(s3),cadencia,2000,0.091208,121,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:17Z,sonda,e74,27,RBF-global(s2),cadencia,2000,0.09141,122,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:19Z,sonda,e74,30,PNN(s1),cadencia,2000,0.100909,124,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:22Z,sonda,e74,36,RBF-local(s3),cadencia,2000,0.084013,127,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:23Z,sonda,e74,39,RBF-global(s2),cadencia,2000,0.090428,128,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:24Z,sonda,e74,42,PNN(s1),cadencia,2000,0.100334,130,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:28Z,sonda,e74,48,RBF-local(s3),cadencia,2000,0.094626,133,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:28Z,sonda,e74,51,RBF-global(s2),cadencia,2000,0.112303,134,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:30Z,sonda,e74,54,PNN(s1),cadencia,2000,0.104562,136,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:33Z,sonda,e74,60,RBF-local(s3),cadencia,2000,0.094061,140,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:34Z,sonda,e74,63,RBF-global(s2),cadencia,2000,0.09524,142,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:36Z,sonda,e74,66,PNN(s1),cadencia,2000,0.099835,144,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:40Z,sonda,e74,72,RBF-local(s3),cadencia,2000,0.099467,149,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:41Z,sonda,e74,75,RBF-global(s2),cadencia,2000,0.092967,151,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:43Z,sonda,e74,78,PNN(s1),cadencia,2000,0.101117,153,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:47Z,sonda,e74,84,RBF-local(s3),cadencia,2000,0.088416,158,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:48Z,sonda,e74,87,RBF-global(s2),cadencia,2000,0.096141,160,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:50Z,sonda,e74,90,PNN(s1),cadencia,2000,0.10198,162,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:54Z,sonda,e74,96,RBF-local(s3),cadencia,2000,0.087323,166,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:55Z,sonda,e74,99,RBF-global(s2),cadencia,2000,0.097506,169,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:57Z,sonda,e74,102,PNN(s1),cadencia,2000,0.102996,171,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:00Z,sonda,e74,108,RBF-local(s3),cadencia,2000,0.091341,175,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:01Z,sonda,e74,111,RBF-global(s2),cadencia,2000,0.153461,178,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:03Z,sonda,e74,114,PNN(s1),cadencia,2000,0.100506,180,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:07Z,sonda,e74,120,RBF-local(s3),cadencia,2000,0.087258,184,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:08Z,sonda,e74,123,RBF-global(s2),cadencia,2000,0.093153,187,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:10Z,sonda,e74,126,PNN(s1),cadencia,2000,0.098821,189,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:14Z,sonda,e74,132,RBF-local(s3),cadencia,2000,0.088372,193,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:14Z,sonda,e74,135,RBF-global(s2),cadencia,2000,0.094424,196,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:16Z,sonda,e74,138,PNN(s1),cadencia,2000,0.100071,198,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:20Z,sonda,e74,144,RBF-local(s3),cadencia,2000,0.088649,203,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:21Z,sonda,e74,147,RBF-global(s2),cadencia,2000,0.091781,205,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:23Z,sonda,e74,150,PNN(s1),cadencia,2000,0.098595,207,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:27Z,sonda,e74,156,RBF-local(s3),cadencia,2000,0.084605,210,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:27Z,sonda,e74,159,RBF-global(s2),cadencia,2000,0.09562,214,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:29Z,sonda,e74,162,PNN(s1),cadencia,2000,0.096061,216,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:33Z,sonda,e74,168,RBF-local(s3),cadencia,2000,0.089275,221,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:34Z,sonda,e74,171,RBF-global(s2),cadencia,2000,0.094348,223,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:36Z,sonda,e74,174,PNN(s1),cadencia,2000,0.096575,225,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:40Z,sonda,e74,180,RBF-local(s3),cadencia,2000,0.087592,230,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:41Z,sonda,e74,183,RBF-global(s2),cadencia,2000,0.08987,232,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:42Z,sonda,e74,186,PNN(s1),cadencia,2000,0.096753,234,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:46Z,sonda,e74,192,RBF-local(s3),cadencia,2000,0.081602,239,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:47Z,sonda,e74,195,RBF-global(s2),cadencia,2000,0.093588,241,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:49Z,sonda,e74,198,PNN(s1),cadencia,2000,0.098435,243,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:53Z,sonda,e74,204,RBF-local(s3),cadencia,2000,0.082124,248,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:54Z,sonda,e74,207,RBF-global(s2),cadencia,2000,0.097261,250,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:56Z,sonda,e74,210,PNN(s1),cadencia,2000,0.098272,252,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:27:59Z,sonda,e74,216,RBF-local(s3),cadencia,2000,0.092583,255,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:00Z,sonda,e74,219,RBF-global(s2),cadencia,2000,0.096029,259,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:02Z,sonda,e74,222,PNN(s1),cadencia,2000,0.099214,261,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:06Z,sonda,e74,228,RBF-local(s3),cadencia,2000,0.082759,266,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:07Z,sonda,e74,231,RBF-global(s2),cadencia,2000,0.092353,268,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:09Z,sonda,e74,234,PNN(s1),cadencia,2000,0.095652,270,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:13Z,sonda,e74,240,RBF-local(s3),cadencia,2000,0.082164,275,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:14Z,sonda,e74,243,RBF-global(s2),cadencia,2000,0.094553,277,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:15Z,sonda,e74,246,PNN(s1),cadencia,2000,0.092864,279,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:20Z,sonda,e74,252,RBF-local(s3),cadencia,2000,0.087103,284,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:20Z,sonda,e74,255,RBF-global(s2),cadencia,2000,0.093155,286,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:22Z,sonda,e74,258,PNN(s1),cadencia,2000,0.098526,288,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:27Z,sonda,e74,264,RBF-local(s3),cadencia,2000,0.085544,292,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:27Z,sonda,e74,267,RBF-global(s2),cadencia,2000,0.095474,295,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:29Z,sonda,e74,270,PNN(s1),cadencia,2000,0.095917,297,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:33Z,sonda,e74,276,RBF-local(s3),cadencia,2000,0.082997,300,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:34Z,sonda,e74,279,RBF-global(s2),cadencia,2000,0.096288,304,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:36Z,sonda,e74,282,PNN(s1),cadencia,2000,0.093536,306,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:38Z,sonda,e74,283,RBF-global(s2),final,2000,0.103107,307,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:28:38Z,sonda,e74,280,RBF-local(s3),final,2000,0.087881,303,35098edbafa5b0f2d4af0e0296832102e3622202f105318213e5624ca80aec3d,True,BBOB_F22
2026-07-26T12:26:37Z,sonda,e74,1,RBF-global(boot),cadencia,2000,0.157314,108,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:38Z,sonda,e74,3,RBF-global(s2),cadencia,2000,0.118774,110,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:40Z,sonda,e74,6,PNN(s1),cadencia,2000,0.128604,112,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:44Z,sonda,e74,12,RBF-local(s3),cadencia,2000,0.142349,115,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:45Z,sonda,e74,15,RBF-global(s2),cadencia,2000,0.105035,116,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:47Z,sonda,e74,18,PNN(s1),cadencia,2000,0.119196,118,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:52Z,sonda,e74,24,RBF-local(s3),cadencia,2000,0.090556,121,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:52Z,sonda,e74,27,RBF-global(s2),cadencia,2000,0.121491,122,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:54Z,sonda,e74,30,PNN(s1),cadencia,2000,0.097564,124,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:57Z,sonda,e74,36,RBF-local(s3),cadencia,2000,0.091822,127,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:26:58Z,sonda,e74,39,RBF-global(s2),cadencia,2000,0.093781,128,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:00Z,sonda,e74,42,PNN(s1),cadencia,2000,0.099633,130,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:03Z,sonda,e74,48,RBF-local(s3),cadencia,2000,0.091093,133,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:04Z,sonda,e74,51,RBF-global(s2),cadencia,2000,0.092309,134,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:06Z,sonda,e74,54,PNN(s1),cadencia,2000,0.104344,136,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:09Z,sonda,e74,60,RBF-local(s3),cadencia,2000,0.08984,139,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:09Z,sonda,e74,63,RBF-global(s2),cadencia,2000,0.093851,140,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:11Z,sonda,e74,66,PNN(s1),cadencia,2000,0.099035,142,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:14Z,sonda,e74,72,RBF-local(s3),cadencia,2000,0.090573,145,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:15Z,sonda,e74,75,RBF-global(s2),cadencia,2000,0.093212,146,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:17Z,sonda,e74,78,PNN(s1),cadencia,2000,0.101101,148,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:20Z,sonda,e74,84,RBF-local(s3),cadencia,2000,0.088088,152,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:21Z,sonda,e74,87,RBF-global(s2),cadencia,2000,0.089685,154,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:23Z,sonda,e74,90,PNN(s1),cadencia,2000,0.099865,156,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:26Z,sonda,e74,96,RBF-local(s3),cadencia,2000,0.089555,160,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:27Z,sonda,e74,99,RBF-global(s2),cadencia,2000,0.090683,162,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:29Z,sonda,e74,102,PNN(s1),cadencia,2000,0.099864,164,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:32Z,sonda,e74,108,RBF-local(s3),cadencia,2000,0.085478,168,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:33Z,sonda,e74,111,RBF-global(s2),cadencia,2000,0.091195,170,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:35Z,sonda,e74,114,PNN(s1),cadencia,2000,0.099382,172,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:39Z,sonda,e74,120,RBF-local(s3),cadencia,2000,0.089131,177,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:40Z,sonda,e74,123,RBF-global(s2),cadencia,2000,0.092955,179,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:41Z,sonda,e74,126,PNN(s1),cadencia,2000,0.098378,181,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:45Z,sonda,e74,132,RBF-local(s3),cadencia,2000,0.091775,186,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:46Z,sonda,e74,135,RBF-global(s2),cadencia,2000,0.0921,188,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:48Z,sonda,e74,138,PNN(s1),cadencia,2000,0.102437,190,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:52Z,sonda,e74,144,RBF-local(s3),cadencia,2000,0.089888,195,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:53Z,sonda,e74,147,RBF-global(s2),cadencia,2000,0.094035,197,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:55Z,sonda,e74,150,PNN(s1),cadencia,2000,0.10122,199,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:27:59Z,sonda,e74,156,RBF-local(s3),cadencia,2000,0.091325,202,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:00Z,sonda,e74,159,RBF-global(s2),cadencia,2000,0.157308,206,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:02Z,sonda,e74,162,PNN(s1),cadencia,2000,0.099433,208,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:06Z,sonda,e74,168,RBF-local(s3),cadencia,2000,0.089174,211,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:06Z,sonda,e74,171,RBF-global(s2),cadencia,2000,0.091931,215,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:08Z,sonda,e74,174,PNN(s1),cadencia,2000,0.097476,217,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:12Z,sonda,e74,180,RBF-local(s3),cadencia,2000,0.08947,220,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:13Z,sonda,e74,183,RBF-global(s2),cadencia,2000,0.096,224,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:15Z,sonda,e74,186,PNN(s1),cadencia,2000,0.10134,226,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:19Z,sonda,e74,192,RBF-local(s3),cadencia,2000,0.088415,229,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:20Z,sonda,e74,195,RBF-global(s2),cadencia,2000,0.097207,233,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:22Z,sonda,e74,198,PNN(s1),cadencia,2000,0.099126,235,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:26Z,sonda,e74,204,RBF-local(s3),cadencia,2000,0.089852,238,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:27Z,sonda,e74,207,RBF-global(s2),cadencia,2000,0.095087,242,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:28Z,sonda,e74,210,PNN(s1),cadencia,2000,0.097743,244,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:32Z,sonda,e74,216,RBF-local(s3),cadencia,2000,0.09052,247,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:33Z,sonda,e74,219,RBF-global(s2),cadencia,2000,0.097218,251,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:35Z,sonda,e74,222,PNN(s1),cadencia,2000,0.100696,253,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:39Z,sonda,e74,228,RBF-local(s3),cadencia,2000,0.084225,256,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:40Z,sonda,e74,231,RBF-global(s2),cadencia,2000,0.104223,260,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:42Z,sonda,e74,234,PNN(s1),cadencia,2000,0.096683,262,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:46Z,sonda,e74,240,RBF-local(s3),cadencia,2000,0.094667,265,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:47Z,sonda,e74,243,RBF-global(s2),cadencia,2000,0.097771,269,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:49Z,sonda,e74,246,PNN(s1),cadencia,2000,0.105595,271,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:53Z,sonda,e74,252,RBF-local(s3),cadencia,2000,0.093912,275,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
2026-07-26T12:28:54Z,sonda,e74,255,RBF-global(s2),cadencia,2000,0.103119,278,6854c778f3072f3047db708a73f205aa6bc28042a72ce00629b15fc637527c0b,True,BBOB_F37
