problema,ciclo,ramo,n_inf,n_achados,rank_min,ranks,km_ok,nf1_log,nf1_pop,nf1_arq,warm_inter,head_mean,head_std
BBOB_F37,28,convergencia,3,3,0,"[0, 60, 89]",3,4,20,4,0.0,-0.526952862739563,2.7340614795684814
BBOB_F37,29,incerteza,3,3,0,"[0, 4, 24]",3,4,15,4,0.0,-0.33832499384880066,2.6288349628448486
BBOB_F37,30,incerteza,3,3,0,"[0, 3, 9]",3,4,9,4,0.0,-0.29596734046936035,2.737093448638916
BBOB_F37,31,convergencia,3,3,0,"[0, 43, 82]",3,5,18,4,0.0,-0.19769085943698883,2.6307532787323
BBOB_F37,32,convergencia,3,3,0,"[0, 48, 77]",1,6,23,5,0.0,-0.20474901795387268,2.753241539001465
BBOB_F37,33,incerteza,3,3,0,"[0, 2, 10]",3,6,10,6,0.0,-0.22123122215270996,2.7148780822753906
BBOB_F37,34,convergencia,3,3,0,"[0, 47, 83]",1,7,27,6,0.0,-0.23251873254776,2.6297075748443604
BBOB_F37,35,convergencia,3,3,0,"[0, 54, 81]",3,8,25,7,0.0,-0.289705365896225,2.7300527095794678
BBOB_F37,36,incerteza,3,3,0,"[0, 26, 37]",3,8,21,8,0.0,-0.15759293735027313,2.780109167098999
BBOB_F37,37,convergencia,3,3,0,"[0, 41, 68]",3,8,29,8,0.0,-0.24065612256526947,2.676976203918457
BBOB_F37,38,convergencia,3,3,0,"[0, 11, 56]",1,8,23,8,0.0,-0.27524369955062866,2.635801076889038
BBOB_F37,39,convergencia,3,3,0,"[0, 28, 84]",3,8,28,8,0.0,-0.3175349533557892,2.6019999980926514
BBOB_F37,40,incerteza,3,3,0,"[0, 1, 11]",3,9,17,8,0.0,-0.4657154679298401,2.8601560592651367
BBOB_F37,41,convergencia,3,3,0,"[0, 47, 87]",3,9,15,9,0.0,-0.4940454661846161,2.6902363300323486
BBOB_F37,42,convergencia,3,3,0,"[0, 13, 54]",1,9,20,9,0.0,-0.17754532396793365,2.847243309020996
BBOB_F37,43,convergencia,3,3,0,"[0, 33, 76]",1,9,23,9,0.0,-0.1513591706752777,2.6420438289642334
BBOB_F37,44,convergencia,3,3,0,"[0, 49, 82]",2,9,18,9,0.0,-0.2925855219364166,2.7122559547424316
BBOB_F37,45,convergencia,3,3,0,"[0, 35, 76]",2,9,23,9,0.0,-0.1487821787595749,2.7074666023254395
BBOB_F37,46,incerteza,3,3,0,"[0, 1, 3]",3,11,15,9,0.0,-0.3905313014984131,2.723538875579834
BBOB_F37,47,convergencia,3,3,0,"[0, 36, 77]",3,11,26,11,0.0,-0.08925837278366089,2.7367336750030518
BBOB_F37,48,convergencia,3,3,0,"[0, 1, 64]",1,11,26,11,0.0,-0.15088440477848053,2.6671833992004395
BBOB_F37,49,convergencia,3,3,0,"[0, 29, 77]",1,11,33,11,0.0,-0.28352680802345276,2.7410006523132324
BBOB_F37,50,convergencia,3,3,0,"[0, 13, 79]",2,11,30,11,0.0,-0.3335176408290863,2.764730453491211
BBOB_F37,51,incerteza,3,3,0,"[0, 1, 18]",2,11,23,11,0.0,-0.09182421863079071,2.6562793254852295
BBOB_F37,52,convergencia,3,3,0,"[0, 13, 84]",3,12,21,11,0.0,-0.2757863700389862,2.66192364692688
BBOB_F37,53,incerteza,3,3,0,"[0, 1, 22]",2,12,12,12,0.0,-0.12451641261577606,2.852356433868408
BBOB_F37,54,convergencia,3,3,0,"[0, 57, 78]",1,12,30,12,0.0,-0.22668199241161346,2.6852962970733643
BBOB_F37,55,convergencia,3,3,0,"[0, 43, 83]",3,12,26,12,0.0,-0.3761773705482483,2.5678048133850098
BBOB_F37,56,incerteza,3,3,0,"[0, 1, 2]",3,12,18,12,0.0,-0.33232590556144714,2.788355827331543
BBOB_F37,57,convergencia,3,3,0,"[0, 5, 72]",3,12,31,12,0.0,-0.3523811995983124,2.598782539367676
BBOB_F37,58,incerteza,3,3,0,"[0, 2, 4]",3,12,21,12,0.0,-0.5319482684135437,2.588897943496704
BBOB_F37,59,convergencia,3,3,0,"[0, 46, 77]",2,12,25,12,0.0,-0.284676194190979,2.7383251190185547
BBOB_F37,60,incerteza,3,3,0,"[0, 8, 11]",3,12,16,12,0.0,-0.24923628568649292,2.7638468742370605
BBOB_F37,61,convergencia,3,3,0,"[0, 84, 91]",3,12,17,12,0.0,-0.5376833081245422,2.8003218173980713
BBOB_F37,62,convergencia,3,3,0,"[0, 18, 75]",2,12,27,12,0.0,-0.24861875176429749,2.7851760387420654
BBOB_F37,63,convergencia,3,3,0,"[0, 9, 78]",3,12,25,12,0.0,-0.29202085733413696,2.7079946994781494
BBOB_F37,64,incerteza,3,3,0,"[0, 2, 6]",3,12,13,12,0.0,-0.3739965856075287,2.598517894744873
BBOB_F37,65,convergencia,3,3,0,"[0, 39, 86]",2,12,26,12,0.0,-0.2658251225948334,2.7577991485595703
BBOB_F37,66,convergencia,3,3,0,"[0, 21, 72]",1,12,23,12,,,
BBOB_F49,1,convergencia,3,3,0,"[0, 25, 64]",1,5,32,5,0.0,0.1918342560529709,2.8107540607452393
BBOB_F49,2,incerteza,3,3,0,"[0, 1, 17]",3,5,23,5,0.0,-0.08209289610385895,2.858302354812622
BBOB_F49,3,convergencia,3,3,0,"[0, 11, 78]",1,6,35,5,0.0,0.17426098883152008,2.795159101486206
BBOB_F49,4,convergencia,3,3,0,"[0, 36, 75]",3,8,33,6,0.0,0.18843618035316467,2.7767510414123535
BBOB_F49,5,convergencia,3,3,0,"[0, 50, 77]",3,8,55,8,0.0,-0.03890526294708252,2.726672649383545
BBOB_F49,6,incerteza,3,3,0,"[0, 14, 28]",3,8,31,8,0.0,-0.008524871431291103,2.874290943145752
BBOB_F49,7,convergencia,3,3,0,"[0, 44, 84]",1,6,48,8,0.0,-0.05534134432673454,2.6491994857788086
BBOB_F49,8,incerteza,3,3,0,"[0, 9, 31]",3,6,25,6,0.0,-0.06966003775596619,2.797858476638794
BBOB_F49,9,convergencia,3,3,0,"[0, 70, 87]",1,6,30,6,0.0,0.02091320790350437,2.7502033710479736
BBOB_F49,10,convergencia,3,3,0,"[0, 34, 69]",1,6,47,6,0.0,-0.016949282959103584,2.628831386566162
BBOB_F49,11,convergencia,3,3,0,"[0, 35, 75]",2,7,47,6,0.0,-0.11075018346309662,2.7858386039733887
BBOB_F49,12,incerteza,3,3,0,"[0, 21, 24]",2,8,38,7,0.0,-0.08172918111085892,2.8096868991851807
BBOB_F49,13,convergencia,3,3,0,"[0, 39, 79]",3,8,60,8,0.0,0.07934870570898056,2.6601130962371826
BBOB_F49,14,incerteza,3,3,0,"[0, 5, 37]",3,8,35,8,0.0,-0.07927796989679337,2.702592134475708
BBOB_F49,15,convergencia,3,3,0,"[0, 36, 76]",3,9,42,8,0.0,-0.012252315878868103,2.903022050857544
BBOB_F49,16,incerteza,3,3,0,"[0, 11, 26]",2,9,30,9,0.0,-0.02075989916920662,2.6373767852783203
BBOB_F49,17,convergencia,3,3,0,"[0, 47, 75]",1,9,54,9,0.0,0.06941987574100494,2.7389883995056152
BBOB_F49,18,convergencia,3,3,0,"[0, 59, 97]",3,9,49,9,0.0,-0.04041767120361328,2.722444534301758
BBOB_F49,19,convergencia,3,3,0,"[0, 56, 82]",3,9,47,9,0.0,0.07343921065330505,2.7065296173095703
BBOB_F49,20,convergencia,3,3,0,"[0, 32, 70]",3,10,54,9,0.0,-0.013128875754773617,2.7358875274658203
BBOB_F49,21,incerteza,3,3,0,"[0, 4, 30]",3,10,32,10,0.0,-0.10026789456605911,2.809185028076172
BBOB_F49,22,convergencia,3,3,0,"[0, 68, 93]",3,10,27,10,0.0,0.03448878973722458,2.7385590076446533
BBOB_F49,23,convergencia,3,3,0,"[0, 67, 93]",3,9,51,10,0.0,-0.007574306335300207,2.8360486030578613
BBOB_F49,24,convergencia,3,3,0,"[0, 44, 74]",3,7,30,9,0.0,-0.12681952118873596,2.8024191856384277
BBOB_F49,25,convergencia,3,3,0,"[0, 66, 89]",1,9,32,7,0.0,-0.11960859596729279,2.746772050857544
BBOB_F49,26,convergencia,3,3,0,"[0, 45, 75]",3,9,44,9,0.0,0.12750467658042908,2.6150782108306885
BBOB_F49,27,incerteza,3,3,0,"[0, 9, 12]",2,10,39,9,0.0,0.23631303012371063,2.7018706798553467
BBOB_F49,28,convergencia,3,3,0,"[0, 77, 92]",2,10,37,10,0.0,-0.0589941032230854,2.7540061473846436
BBOB_F49,29,convergencia,3,3,0,"[0, 63, 86]",3,10,41,10,0.0,-0.13499587774276733,2.6907742023468018
BBOB_F49,30,convergencia,3,3,0,"[0, 59, 94]",1,12,33,10,0.0,-0.007693031337112188,2.742302894592285
BBOB_F49,31,convergencia,3,3,0,"[0, 38, 75]",3,12,42,12,0.0,-0.025696685537695885,2.7112483978271484
BBOB_F49,32,convergencia,3,3,0,"[0, 66, 93]",3,13,46,12,0.0,-0.057576194405555725,2.74847412109375
BBOB_F49,33,convergencia,3,3,0,"[0, 52, 83]",3,13,62,13,0.0,-0.1338091492652893,2.8399786949157715
BBOB_F49,34,incerteza,3,3,0,"[0, 7, 19]",3,12,49,13,0.0,0.061229560524225235,2.7191574573516846
BBOB_F49,35,incerteza,3,3,0,"[0, 18, 22]",2,12,38,12,0.0,-0.07413710653781891,2.7218244075775146
BBOB_F49,36,convergencia,3,3,0,"[0, 36, 69]",1,13,45,12,0.0,-0.13610391318798065,2.802917957305908
BBOB_F49,37,incerteza,3,3,0,"[0, 4, 18]",3,13,40,13,0.0,-0.045775916427373886,2.7337827682495117
BBOB_F49,38,convergencia,3,3,0,"[0, 66, 90]",3,13,41,13,0.0,0.011768348515033722,2.7427451610565186
BBOB_F49,39,convergencia,3,3,0,"[0, 69, 98]",1,13,31,13,0.0,-0.07124371081590652,2.6853344440460205
BBOB_F49,40,convergencia,3,3,0,"[0, 55, 77]",1,14,37,13,0.0,0.13148316740989685,2.7140867710113525
BBOB_F49,41,convergencia,3,3,0,"[0, 31, 69]",2,12,57,14,0.0,0.04730244353413582,2.74983286857605
BBOB_F49,42,incerteza,3,3,0,"[0, 2, 36]",3,12,32,12,0.0,0.27932482957839966,2.7466349601745605
BBOB_F49,43,convergencia,3,3,0,"[0, 56, 85]",1,13,38,12,0.0,0.0038263092283159494,2.7366392612457275
BBOB_F49,44,incerteza,3,3,0,"[0, 7, 9]",3,13,30,13,0.0,-0.15004144608974457,2.6741020679473877
BBOB_F49,45,convergencia,3,3,0,"[0, 70, 81]",3,13,30,13,0.0,0.0002624511835165322,2.7531259059906006
BBOB_F49,46,convergencia,3,3,0,"[0, 58, 93]",3,13,44,13,0.0,-0.1943473219871521,2.7347476482391357
BBOB_F49,47,convergencia,3,3,0,"[0, 74, 93]",1,14,34,13,0.0,0.07352346181869507,2.7627127170562744
BBOB_F49,48,convergencia,3,3,0,"[0, 49, 77]",3,14,49,14,0.0,0.03327876329421997,2.7001607418060303
BBOB_F49,49,convergencia,3,3,0,"[0, 55, 92]",2,14,41,14,0.0,0.015805132687091827,2.701937675476074
BBOB_F49,50,convergencia,3,3,0,"[0, 59, 83]",3,14,53,14,0.0,0.1205584928393364,2.581178665161133
BBOB_F49,51,incerteza,3,3,0,"[0, 6, 16]",3,14,45,14,0.0,-0.07675904780626297,2.7517828941345215
BBOB_F49,52,convergencia,3,3,0,"[0, 64, 93]",2,14,30,14,0.0,-0.06348104774951935,2.7555086612701416
BBOB_F49,53,convergencia,3,3,0,"[0, 36, 78]",3,14,40,14,0.0,-0.10817712545394897,2.892928123474121
BBOB_F49,54,incerteza,3,3,0,"[0, 19, 29]",3,14,40,14,0.0,-0.15159972012043,2.744755506515503
BBOB_F49,55,convergencia,3,3,0,"[0, 54, 95]",3,14,35,14,0.0,0.0205373615026474,2.7071406841278076
BBOB_F49,56,convergencia,3,3,0,"[0, 37, 83]",3,15,39,14,0.0,-0.0060306815430521965,2.823385238647461
BBOB_F49,57,convergencia,3,3,0,"[0, 60, 84]",3,15,44,15,0.0,0.056325752288103104,2.6157968044281006
BBOB_F49,58,convergencia,3,3,0,"[0, 33, 67]",2,15,51,15,0.0,-0.07588718831539154,2.682868242263794
BBOB_F49,59,incerteza,3,3,0,"[0, 3, 21]",3,14,45,15,0.0,0.0614033117890358,2.744563102722168
BBOB_F49,60,convergencia,3,3,0,"[0, 60, 93]",2,14,24,14,0.0,-0.08558500558137894,2.7102482318878174
BBOB_F49,61,convergencia,3,3,0,"[0, 66, 85]",3,14,45,14,0.0,-0.06116074323654175,2.7558367252349854
BBOB_F49,62,incerteza,3,3,0,"[0, 17, 18]",2,14,39,14,0.0,-0.06573332101106644,2.749630928039551
BBOB_F49,63,convergencia,3,3,0,"[0, 42, 77]",3,14,36,14,0.0,-0.16062335669994354,2.8082666397094727
BBOB_F49,64,convergencia,3,3,0,"[0, 77, 95]",1,13,39,14,0.0,-0.14149770140647888,2.6415493488311768
BBOB_F49,65,incerteza,3,3,0,"[0, 8, 17]",3,13,33,13,0.0,-0.1476367861032486,2.747898578643799
BBOB_F49,66,convergencia,3,3,0,"[0, 60, 83]",3,12,42,13,,,
BBOB_F5,1,convergencia,3,3,0,"[0, 45, 82]",3,2,34,7,0.0,0.36010193824768066,2.705073118209839
BBOB_F5,2,convergencia,3,3,0,"[0, 44, 77]",2,3,41,2,0.0,0.16272589564323425,2.7567498683929443
BBOB_F5,3,incerteza,3,3,0,"[0, 66, 72]",2,6,18,3,0.0,0.2434486448764801,2.764011859893799
BBOB_F5,4,convergencia,3,3,0,"[0, 54, 83]",2,6,13,6,0.0,0.2633322775363922,2.7316887378692627
BBOB_F5,5,convergencia,3,3,0,"[0, 52, 85]",3,7,11,6,0.0,0.1564251184463501,2.6397926807403564
BBOB_F5,6,convergencia,3,3,0,"[0, 56, 83]",1,7,14,7,0.0,0.2788998484611511,2.8779211044311523
BBOB_F5,7,incerteza,3,3,0,"[0, 13, 53]",3,7,7,7,0.0,0.280347615480423,2.525015115737915
BBOB_F5,8,convergencia,3,3,0,"[0, 25, 62]",2,8,19,7,0.0,0.021087905392050743,2.726210355758667
BBOB_F5,9,convergencia,3,3,0,"[0, 35, 78]",1,8,23,8,0.0,0.30748143792152405,2.6802773475646973
BBOB_F5,10,incerteza,3,3,0,"[0, 9, 14]",3,9,16,8,0.0,0.2307441681623459,2.5699880123138428
BBOB_F5,11,convergencia,3,3,0,"[0, 60, 92]",3,9,13,9,0.0,0.035209693014621735,2.687802791595459
BBOB_F5,12,convergencia,3,3,0,"[0, 38, 88]",1,9,17,9,0.0,0.14966492354869843,2.761699914932251
BBOB_F5,13,incerteza,3,3,0,"[0, 13, 25]",3,9,6,9,0.0,0.04918986186385155,2.6940667629241943
BBOB_F5,14,convergencia,3,3,0,"[0, 43, 86]",3,10,27,9,0.0,0.12448211014270782,2.4837987422943115
BBOB_F5,15,convergencia,3,3,0,"[0, 49, 91]",1,10,31,10,0.0,0.21005253493785858,2.916424036026001
BBOB_F5,16,incerteza,3,3,0,"[0, 1, 29]",3,11,18,10,0.0,0.11336690932512283,2.588521718978882
BBOB_F5,17,convergencia,3,3,0,"[0, 63, 90]",1,14,30,11,0.0,0.2320985347032547,2.670477867126465
BBOB_F5,18,incerteza,3,3,0,"[0, 2, 13]",3,14,15,14,0.0,0.21144221723079681,2.6000006198883057
BBOB_F5,19,convergencia,3,3,0,"[0, 37, 83]",2,15,23,14,0.0,-0.004087707493454218,2.6725645065307617
BBOB_F5,20,convergencia,3,3,0,"[0, 52, 83]",3,15,21,15,0.0,0.08601362258195877,2.6126866340637207
BBOB_F5,21,convergencia,3,3,0,"[0, 36, 81]",1,15,17,15,0.0,0.28259581327438354,2.7882583141326904
BBOB_F5,22,convergencia,3,3,0,"[0, 46, 85]",2,15,26,15,0.0,0.08730198442935944,2.722296953201294
BBOB_F5,23,convergencia,3,3,0,"[0, 42, 88]",1,15,40,15,0.0,0.12593580782413483,2.8023762702941895
BBOB_F5,24,incerteza,3,3,0,"[0, 1, 7]",3,15,10,15,0.0,0.04365381598472595,2.7370917797088623
BBOB_F5,25,convergencia,3,3,0,"[0, 71, 96]",2,15,34,15,0.0,0.12461871653795242,2.655543804168701
BBOB_F5,26,incerteza,3,3,0,"[0, 2, 37]",3,15,21,15,0.0,0.17874407768249512,2.5061614513397217
BBOB_F5,27,convergencia,3,3,0,"[0, 57, 89]",1,15,33,15,0.0,0.3543202579021454,2.721482515335083
BBOB_F5,28,convergencia,3,3,0,"[0, 42, 75]",1,15,39,15,0.0,0.24274343252182007,2.7828588485717773
BBOB_F5,29,convergencia,3,3,0,"[0, 57, 89]",3,16,43,15,0.0,-0.05824466049671173,2.5554654598236084
BBOB_F5,30,incerteza,3,3,0,"[0, 1, 55]",3,16,34,16,0.0,0.13505691289901733,2.6831419467926025
BBOB_F5,31,convergencia,3,3,0,"[0, 33, 85]",3,16,39,16,0.0,0.18911491334438324,2.646794557571411
BBOB_F5,32,convergencia,3,3,0,"[0, 54, 97]",1,17,34,16,0.0,0.12923553586006165,2.684790849685669
BBOB_F5,33,convergencia,3,3,0,"[0, 63, 87]",1,18,49,17,0.0,-0.09008053690195084,2.764064311981201
BBOB_F5,34,incerteza,3,3,0,"[0, 2, 38]",3,16,45,18,0.0,0.27351197600364685,2.6176979541778564
BBOB_F5,35,convergencia,3,3,0,"[0, 47, 87]",3,16,38,16,0.0,0.2785027325153351,2.558323383331299
BBOB_F5,36,convergencia,3,3,0,"[0, 57, 97]",2,17,45,16,0.0,0.15665102005004883,2.6248648166656494
BBOB_F5,37,incerteza,3,3,0,"[0, 2, 10]",3,17,34,17,0.0,0.20565171539783478,2.641561269760132
BBOB_F5,38,convergencia,3,3,0,"[0, 30, 68]",1,17,72,17,0.0,0.01341020967811346,2.7144322395324707
BBOB_F5,39,incerteza,3,3,0,"[0, 1, 10]",3,17,50,17,0.0,0.06266333162784576,2.729264497756958
BBOB_F5,40,convergencia,3,3,0,"[0, 54, 81]",1,17,75,17,0.0,0.1553625762462616,2.6979126930236816
BBOB_F5,41,incerteza,3,3,0,"[0, 11, 17]",3,18,47,17,0.0,0.07940948754549026,2.551664352416992
BBOB_F5,42,convergencia,3,3,0,"[0, 37, 76]",2,18,46,18,0.0,0.3206145465373993,2.722865343093872
BBOB_F5,43,convergencia,3,3,0,"[0, 31, 67]",2,16,59,18,0.0,0.2134358286857605,2.5867180824279785
BBOB_F5,44,incerteza,3,3,0,"[0, 6, 20]",3,17,47,16,0.0,0.10364729911088943,2.667506217956543
BBOB_F5,45,convergencia,3,3,0,"[0, 49, 80]",3,18,45,17,0.0,0.1330908089876175,2.7485642433166504
BBOB_F5,46,convergencia,3,3,0,"[0, 72, 97]",1,19,37,18,0.0,0.05506063252687454,2.7048683166503906
BBOB_F5,47,convergencia,3,3,0,"[0, 48, 81]",3,19,45,19,0.0,0.2826753854751587,2.7566776275634766
BBOB_F5,48,convergencia,3,3,0,"[0, 56, 94]",1,19,54,19,0.0,0.13174203038215637,2.5846641063690186
BBOB_F5,49,convergencia,3,3,0,"[0, 31, 72]",2,19,79,19,0.0,0.12321656942367554,2.6475284099578857
BBOB_F5,50,incerteza,3,3,0,"[0, 1, 3]",2,19,47,19,0.0,0.1377815455198288,2.674330949783325
BBOB_F5,51,convergencia,3,3,0,"[0, 57, 89]",1,19,46,19,0.0,0.09347259253263474,2.720919370651245
BBOB_F5,52,convergencia,3,3,0,"[0, 54, 89]",1,19,44,19,0.0,0.20351985096931458,2.695822238922119
BBOB_F5,53,convergencia,3,3,0,"[0, 43, 88]",3,19,41,19,0.0,0.10387534648180008,2.7004764080047607
BBOB_F5,54,convergencia,3,3,0,"[0, 69, 99]",3,19,60,19,0.0,0.13879220187664032,2.576021909713745
BBOB_F5,55,convergencia,3,3,0,"[0, 45, 88]",3,19,75,19,0.0,-0.08759861439466476,2.640033721923828
BBOB_F5,56,incerteza,3,3,0,"[0, 3, 12]",3,19,38,19,0.0,-0.031649477779865265,2.6702628135681152
BBOB_F5,57,convergencia,3,3,0,"[0, 55, 88]",3,19,56,19,0.0,0.31187373399734497,2.4487876892089844
BBOB_F5,58,convergencia,3,3,0,"[0, 53, 94]",2,19,57,19,0.0,0.08412495255470276,2.573615074157715
BBOB_F5,59,incerteza,3,3,0,"[0, 7, 8]",3,19,47,19,0.0,0.11860397458076477,2.704343318939209
BBOB_F5,60,convergencia,3,3,0,"[0, 33, 67]",1,19,43,19,0.0,0.13036535680294037,2.614030122756958
BBOB_F5,61,convergencia,3,3,0,"[0, 39, 80]",1,19,89,19,0.0,-0.00106755830347538,2.746344804763794
BBOB_F5,62,incerteza,3,3,0,"[0, 14, 20]",3,19,60,19,0.0,0.11603926867246628,2.726698160171509
BBOB_F5,63,incerteza,3,3,0,"[0, 2, 7]",2,20,51,19,0.0,0.061941131949424744,2.6858417987823486
BBOB_F5,64,convergencia,3,3,0,"[0, 51, 89]",3,21,83,20,0.0,0.058796416968107224,2.642850399017334
BBOB_F5,65,incerteza,3,3,0,"[0, 21, 23]",3,20,73,21,0.0,-0.13583002984523773,2.7307469844818115
BBOB_F5,66,convergencia,3,3,0,"[0, 57, 94]",2,20,61,20,,,
BBOB_F55,1,convergencia,3,3,0,"[0, 37, 50]",3,3,33,4,0.0,-0.05906231701374054,2.7526142597198486
BBOB_F55,2,incerteza,3,3,0,"[0, 30, 69]",2,3,25,3,0.0,-0.1631971299648285,2.7940218448638916
BBOB_F55,3,convergencia,3,3,0,"[0, 40, 78]",3,5,20,3,0.0,-0.40380358695983887,2.7820184230804443
BBOB_F55,4,convergencia,3,3,0,"[0, 32, 71]",3,3,39,5,0.0,0.13099686801433563,2.7321372032165527
BBOB_F55,5,convergencia,3,3,0,"[0, 18, 60]",1,4,46,3,0.0,-0.008760787546634674,2.6936728954315186
BBOB_F55,6,incerteza,3,3,0,"[0, 13, 30]",3,5,34,4,0.0,-0.21152576804161072,2.794059991836548
BBOB_F55,7,convergencia,3,3,0,"[0, 6, 57]",2,5,32,5,0.0,-0.06952720880508423,2.6352779865264893
BBOB_F55,8,convergencia,3,3,0,"[0, 25, 66]",3,4,46,5,0.0,-0.07606065273284912,2.8039944171905518
BBOB_F55,9,incerteza,3,3,0,"[0, 4, 72]",3,5,36,4,0.0,-0.10771620273590088,2.638404607772827
BBOB_F55,10,convergencia,3,3,0,"[0, 4, 69]",3,6,39,5,0.0,-0.05852557718753815,2.5441811084747314
BBOB_F55,11,incerteza,3,3,0,"[0, 15, 45]",3,3,28,6,0.0,-0.08306769281625748,2.6601734161376953
BBOB_F55,12,incerteza,3,3,0,"[0, 3, 24]",2,4,25,3,0.0,-0.0625152587890625,2.751462697982788
BBOB_F55,13,convergencia,3,3,0,"[0, 2, 51]",2,4,24,4,0.0,-0.1737382411956787,2.6873247623443604
BBOB_F55,14,convergencia,3,3,0,"[0, 20, 52]",3,4,22,4,0.0,0.025836937129497528,2.6758267879486084
BBOB_F55,15,convergencia,3,3,0,"[0, 1, 72]",2,6,28,4,0.0,-0.22901062667369843,2.723728895187378
BBOB_F55,16,incerteza,3,3,0,"[0, 4, 11]",3,6,17,6,0.0,-0.13095049560070038,2.5854763984680176
BBOB_F55,17,convergencia,3,3,0,"[0, 1, 62]",3,6,28,6,0.0,-0.02316955476999283,2.61487078666687
BBOB_F55,18,incerteza,3,3,0,"[0, 1, 22]",3,5,17,6,0.0,-0.2681598961353302,2.6859822273254395
BBOB_F55,19,convergencia,3,3,0,"[0, 1, 91]",3,4,23,5,0.0,-0.2458566576242447,2.6446900367736816
BBOB_F55,20,convergencia,3,3,0,"[0, 13, 63]",3,4,24,4,0.0,0.006940395571291447,2.599712610244751
BBOB_F55,21,convergencia,3,3,0,"[0, 1, 70]",3,4,23,4,0.0,-0.21641863882541656,2.768509864807129
BBOB_F55,22,convergencia,3,3,0,"[0, 12, 20]",1,4,26,4,0.0,-0.1371179223060608,2.6804637908935547
BBOB_F55,23,convergencia,3,3,0,"[0, 12, 46]",1,4,24,4,0.0,-0.15387311577796936,2.7842185497283936
BBOB_F55,24,convergencia,3,3,0,"[0, 14, 68]",3,4,23,4,0.0,-0.06898118555545807,2.6433138847351074
BBOB_F55,25,convergencia,3,3,0,"[0, 9, 61]",1,5,24,4,0.0,-0.21853891015052795,2.7502212524414062
BBOB_F55,26,convergencia,3,3,0,"[0, 6, 91]",1,5,21,5,0.0,-0.0713307335972786,2.626614570617676
BBOB_F55,27,convergencia,3,3,0,"[0, 12, 54]",3,6,27,5,0.0,0.05724392086267471,2.7383902072906494
BBOB_F55,28,convergencia,3,3,0,"[0, 10, 65]",3,6,28,6,0.0,-0.1209075003862381,2.6852529048919678
BBOB_F55,29,convergencia,3,3,0,"[0, 5, 68]",3,6,26,6,0.0,-0.20354969799518585,2.613877773284912
BBOB_F55,30,convergencia,3,3,0,"[0, 55, 74]",1,6,35,6,0.0,-0.19244907796382904,2.6671676635742188
BBOB_F55,31,incerteza,3,3,0,"[0, 5, 11]",3,8,19,6,0.0,0.07866007834672928,2.701523780822754
BBOB_F55,32,convergencia,3,3,0,"[0, 4, 51]",3,8,16,8,0.0,-0.03737597540020943,2.702512264251709
BBOB_F55,33,convergencia,3,3,0,"[0, 8, 66]",3,8,31,8,0.0,0.24005591869354248,2.7167773246765137
BBOB_F55,34,convergencia,3,3,0,"[0, 27, 67]",3,8,30,8,0.0,0.03981662914156914,2.766481876373291
BBOB_F55,35,incerteza,3,3,0,"[0, 4, 10]",3,8,15,8,0.0,-0.16123220324516296,2.6799771785736084
BBOB_F55,36,convergencia,3,3,0,"[0, 17, 42]",3,9,31,8,0.0,-0.17968188226222992,2.5991599559783936
BBOB_F55,37,convergencia,3,3,0,"[0, 25, 73]",3,9,38,9,0.0,0.12857948243618011,2.6557106971740723
BBOB_F55,38,incerteza,3,3,0,"[0, 9, 24]",3,10,26,9,0.0,-0.0645417794585228,2.730740547180176
BBOB_F55,39,convergencia,3,3,0,"[0, 41, 42]",3,10,32,10,0.0,-0.07382133603096008,2.6342575550079346
BBOB_F55,40,convergencia,3,3,0,"[0, 4, 57]",1,10,41,10,0.0,-0.11130131036043167,2.6299500465393066
BBOB_F55,41,incerteza,3,3,0,"[0, 21, 43]",2,10,30,10,0.0,-0.052495650947093964,2.588352680206299
BBOB_F55,42,convergencia,3,3,0,"[0, 12, 47]",3,10,32,10,0.0,0.18798629939556122,2.6687963008880615
BBOB_F55,43,incerteza,3,3,0,"[0, 4, 34]",3,10,17,10,0.0,0.12921825051307678,2.629807710647583
BBOB_F55,44,convergencia,3,3,0,"[0, 33, 34]",3,10,20,10,0.0,-0.11139437556266785,2.668515205383301
BBOB_F55,45,convergencia,3,3,0,"[0, 13, 73]",1,10,37,10,0.0,-0.11485538631677628,2.7129507064819336
BBOB_F55,46,incerteza,3,3,0,"[0, 8, 28]",3,8,29,10,0.0,-0.0955001711845398,2.74297833442688
BBOB_F55,47,convergencia,3,3,0,"[0, 35, 39]",3,7,26,8,0.0,-0.06402938812971115,2.7300918102264404
BBOB_F55,48,convergencia,3,3,0,"[0, 54, 81]",3,7,22,7,0.0,-0.21194720268249512,2.6674458980560303
BBOB_F55,49,convergencia,3,3,0,"[0, 1, 84]",3,8,21,7,0.0,-0.20356395840644836,2.6157925128936768
BBOB_F55,50,convergencia,3,3,0,"[0, 19, 53]",2,8,19,8,0.0,-0.05315617471933365,2.695112466812134
BBOB_F55,51,convergencia,3,3,0,"[0, 1, 76]",2,8,28,8,0.0,-0.17387978732585907,2.6073427200317383
BBOB_F55,52,convergencia,3,3,0,"[0, 13, 56]",1,7,25,8,0.0,-0.28561636805534363,2.585151195526123
BBOB_F55,53,convergencia,3,3,0,"[0, 1, 79]",1,7,25,7,0.0,0.1702849119901657,2.675088882446289
BBOB_F55,54,convergencia,3,3,0,"[0, 48, 64]",2,7,26,7,0.0,-0.1359303891658783,2.5674946308135986
