problema,D,M,geracao,n_treino,lote_log,nivel,ramo_QU,n_front1_log,n_front1_rec,n_front2_log,n_front2_rec,lote_rec,fit1max_log,fit1max_rec,fit1min_log,fit1min_rec,fit1med_log,fit1med_rec,fit2med_log,fit2med_rec,fit3med_log,fit3med_rec,Qmin_log,Qmin_rec,Qmax_log,Qmax_rec,Umin_log,Umin_rec,Umax_log,Umax_rec,Upool_log,Upool_rec,s0_obsmax,s0_eq,s0_corr,s0_int,s0_max_teorico,s1_relmed,s1_relmed_ddof0,dmu_max,dmu_med,dmu_med_rel,rcond,solved,n_pool,fe_treino_max,hp_n
BBOB_F1,10,2,46,262,2,3,True,144,153,19,20,3,0.012306380735139344,0.012306381222763063,0.0,0.0,0.004661665133508325,0.00475282450790758,0.9315155384019311,0.9437772696787198,0.0022263072654926538,0.0022669996514664533,23.0,24,39.0,41,4.0,6,36.0,38,392,392,392.0,0.83,0.9975070468005367,1.0,398,0.00012869520928156648,0.18353946724193881,0.05661416970931876,0.0014055037790147162,6.818962847533031e-05,1.4120638853457209e-08,True,200,261,262
BBOB_F1,10,2,47,264,3,3,True,137,158,20,20,5,0.012539507988276494,0.01253951222933175,0.000148237549779423,0.00014823759171040025,0.004217330345414863,0.004013244346018824,0.9155921843684443,0.9161233831262608,0.001968717776180371,0.0020939664665536838,26.0,26,37.0,38,12.0,12,36.0,36,360,360,360.0,0.865,0.9984935248823534,1.0,398,0.00010462639756476401,0.1835222661924702,0.0363986386373481,0.001388031593235084,6.75820370045783e-05,1.316770627087845e-08,True,200,263,264
BBOB_F1,10,2,48,267,3,3,True,141,148,14,13,4,0.014285248554676916,0.014285243814524451,1.363865309054438e-06,1.3641142129324152e-06,0.003293925513201096,0.002589145646259561,0.9849050510173072,0.9423702232924884,0.002504744430062639,0.002546860032487595,17.0,17,27.0,25,2.0,0,26.0,24,392,392,392.0,0.875,0.9977075482470764,1.0,398,0.00012441749426814468,0.18352970742069485,0.06707707780571281,0.0014667339414611291,7.095396037075635e-05,1.2302349276905334e-08,True,200,266,267
BBOB_F1,10,2,49,270,5,3,True,137,148,23,23,4,0.011441275706315507,0.010753842147450454,0.0,0.0,0.002916241035848227,0.0032045769233494115,0.986573577168464,0.9897624137361496,0.0020978207708008244,0.0020978266189701253,27.0,26,46.0,45,8.0,12,42.0,42,394,394,394.0,0.85,0.9982623432844532,1.0,398,0.00013016199035692288,0.18353818444560788,0.03144878406583018,0.0014938774265380594,7.189594696195822e-05,1.2198984995732755e-08,True,200,269,270
BBOB_F1,10,2,50,274,4,3,True,140,145,15,10,3,0.012245360868449254,0.012245358240806414,0.002280881941500168,0.0022808833281688368,0.007409857668235459,0.007927634159336797,0.9500228764287879,0.970240854237786,0.001788819555590155,0.0024640066315550456,19.0,14,31.0,21,8.0,8,28.0,18,398,388,398.0,0.11,0.8832056664569173,1.0,398,0.007032938902054461,0.18350341571554668,0.04654526408061466,0.0014641132216004493,7.128638454869492e-05,1.1914769129522273e-08,True,200,273,275
BBOB_F1,10,2,51,277,5,3,True,153,153,16,18,4,0.010424821669259454,0.010424829163950156,8.314919871821314e-05,8.316255258528082e-05,0.005199578927921292,0.004874898735581725,0.9478312087441338,0.9982954306344937,0.001436711019221511,0.0017713286057970457,18.0,20,33.0,37,2.0,8,30.0,34,392,392,392.0,0.185,0.9637112573569795,1.0,398,0.00020879119222618167,0.18353688133834,0.04034868090788468,0.0012889557931217155,6.24371754858331e-05,1.1779465669571945e-08,True,200,276,278
BBOB_F1,10,2,52,282,3,3,True,140,146,17,16,3,0.01573820093600342,0.012482134612698287,0.0009509062744595259,0.0009509080763971806,0.003797952776670957,0.003587149039263774,0.9999999999964269,0.9901269609911467,0.001802884121750432,0.0018466360527974793,21.0,20,34.0,32,8.0,8,32.0,30,390,390,390.0,0.835,0.9958528667913567,1.0,398,0.00014550179007489757,0.1835505304985932,0.037187767843633424,0.0017875324826954753,8.673482809011657e-05,1.1631419684753126e-08,True,200,281,282
BBOB_F1,10,2,53,285,5,3,True,137,145,20,19,6,0.013096412098009436,0.013096417018156947,0.0010337456695141967,0.001033758613946334,0.004521430766918522,0.004308009039514615,0.9205411419723841,0.919515146687161,0.0012359093021876379,0.0012950996993105807,23.0,22,40.0,38,10.0,10,38.0,36,394,394,394.0,0.875,0.9976837063137037,1.0,398,0.0001442884279595758,0.1835553843612445,0.02849591158647158,0.0016385582077411698,7.944693993214141e-05,1.1504982761763944e-08,True,200,284,285
BBOB_F1,10,2,54,290,3,3,True,143,154,14,13,2,0.010173037001845242,0.011717477509631147,0.0013588816143972338,0.0013588888940767596,0.0038437819423171107,0.0036169112042183094,0.7795811685284812,0.7733621245213695,0.0016564843857281779,0.0017128721711156827,18.0,17,28.0,25,4.0,8,26.0,24,390,390,390.0,0.915,0.9994966454607555,1.0,398,0.00011096786683618601,0.18353576941910554,0.04324953141888599,0.0012890350445626808,6.185663701864561e-05,1.1366356223845617e-08,True,200,289,290
BBOB_F1,10,2,55,293,3,3,True,135,146,17,18,4,0.01731655569971574,0.017316561538537778,0.0008742718293682887,0.0008742718931108555,0.002902938636462349,0.002927040498700628,0.8861251146980473,0.9135897581657095,0.001717043552738602,0.0018978880122050884,22.0,23,34.0,36,6.0,4,32.0,34,384,384,384.0,0.9,0.9971816267121505,1.0,398,0.00012719733548424228,0.1835236657440001,0.03995691530906553,0.0015983263206962306,7.695413066182192e-05,1.1294094080806785e-08,True,200,292,293
BBOB_F1,10,2,56,296,3,3,True,141,146,15,14,3,0.011431509553806951,0.011431515905959394,0.00012427348562274888,0.00012427332852451558,0.005188880948900611,0.004100533314763136,0.8387304677333312,0.8627857239630594,0.0013894738498846904,0.0015053527980671783,18.0,16,29.0,27,4.0,4,28.0,26,384,384,384.0,0.865,0.9991245293225748,1.0,398,0.00011324147633054663,0.1835335684485952,0.06165058818953639,0.0013963854276175525,6.767621740960537e-05,1.1199819989824328e-08,True,200,295,296
BBOB_F1,10,2,57,298,3,3,True,149,155,15,21,3,0.02329798098271102,0.021611066148487984,0.0003380657673831451,0.00033806542094209566,0.005336153915358993,0.004937960498994143,0.9999999999993578,0.999999999993591,0.0015525086336362786,0.0015463532068904242,18.0,24,30.0,41,4.0,4,28.0,40,384,384,384.0,0.145,0.9650671957440629,1.0,398,0.0034032169355169757,0.18350338711214303,0.037459627099835635,0.0014948909510925645,7.197961848775592e-05,1.1150301592582666e-08,True,200,297,299
BBOB_F1,10,2,58,300,4,3,True,145,145,15,13,3,0.01803200550885839,0.018032013551200626,0.00357705812012285,0.0035770587805485504,0.006687982806733883,0.006716619092574011,0.9767548300356532,0.9777448942694869,0.001066778096070988,0.001252210247444948,18.0,16,30.0,26,6.0,8,28.0,24,390,390,390.0,0.27,0.9274805801299081,1.0,398,0.00046877625471171793,0.18351079549123261,0.032159115912776315,0.0011780527882483266,5.676891107669468e-05,1.108951858845735e-08,True,200,299,301
BBOB_F1,10,2,59,304,2,3,True,133,140,25,21,5,0.015622586701315139,0.015622592747037756,7.565516462276767e-05,7.565325396796663e-05,0.004859375287035991,0.004166124391793535,0.8968593407987075,0.8324697471121537,0.0009936890793966857,0.001125717922088469,28.0,24,48.0,41,4.0,6,48.0,40,368,368,368.0,0.89,0.998668191448114,1.0,398,0.00010082103039930039,0.18352325443929762,0.05276562100537774,0.0011096738167930553,5.379940412242675e-05,1.073187077959251e-08,True,200,303,304
BBOB_F17,10,2,1,109,3,3,True,107,107,10,9,2,0.054319234056473764,0.05431925053048192,0.00036530702063200526,0.000365341417616849,0.007308861770087188,0.006506169490161584,-0.5116071319864428,-0.48151404124863895,0.0045145562557479865,0.004813468781219444,12.0,11,20.0,18,6.0,6,18.0,16,378,378,378.0,0.4,0.9856765593437381,1.0,398,0.13158733681992965,0.22295977890416052,1803556.5303303003,1364.3898421061763,0.05728680466080394,0.0018148465542565317,True,200,108,109
BBOB_F17,10,2,2,112,2,3,True,82,82,20,21,3,0.03926797304706718,0.039267978883227576,0.0,0.0,0.005122537831842206,0.00386430850816636,0.26786038170270965,0.028393645848894884,0.0030980046404950807,0.003091201812416561,23.0,26,41.0,43,6.0,2,38.0,40,392,392,392.0,0.475,0.9957754604155838,1.0,398,0.07375440667334998,0.21389732445148932,1563952.762783952,531.3563917812644,0.0029835130724069855,0.0011613469306041531,True,200,111,112
BBOB_F17,10,2,3,114,3,3,True,95,95,11,11,3,0.046251903404384655,0.046251903426690666,0.002429862679254491,0.0024298631834167583,0.013899177418747674,0.013899177024300366,0.8339879171803375,0.8814317973065375,0.010790610823447646,0.010786522317267467,13.0,13,23.0,23,0.0,0,20.0,20,384,384,384.0,0.5,0.9875520156580855,1.0,398,0.041936017711057955,0.19951928628854368,1785847.053690277,2105.5300354527976,0.14721980104705407,0.0011365334432979124,True,200,113,114
BBOB_F17,10,2,4,117,4,3,True,88,88,15,18,3,0.025095475592382475,0.02509548372952295,0.0002508598595644951,0.0,0.004434276808999382,0.0033156039890700865,1.046612276612633,0.9725927408392161,0.0074169273990903565,0.00804161834789608,19.0,22,31.0,37,8.0,16,28.0,34,386,388,386.0,0.5,0.9933988362651097,1.0,398,0.036405799059270404,0.17810641960241924,2650379.355614789,373.97970390418243,0.002499518097609716,0.0003846659784922524,True,200,116,117
BBOB_F17,10,2,5,121,3,3,True,121,121,13,12,3,0.021119576574046867,0.0211195731398921,0.00014988093080361975,0.0001498818913272526,0.007969497473324386,0.0063076097888106475,1.7650872253142857,1.740146799202303,0.00531517543643605,0.005585904203643353,16.0,15,26.0,24,4.0,2,24.0,22,380,386,380.0,0.39,0.9965683318497591,1.0,398,0.02156754558201001,0.1975256772132124,617839.4007840753,574.399044420363,0.0044160083312363985,0.0003600200600257507,True,200,120,121
BBOB_F17,10,2,6,124,7,3,True,127,127,19,20,7,0.02241127062609358,0.02241127768489294,0.0,0.0,0.003119555180305822,0.003631782926653282,1.2141157592602054,1.1291435974955455,0.004083488757626335,0.004005347233033055,18.0,19,39.0,41,4.0,6,34.0,36,380,384,380.0,0.645,0.9966307397537194,1.0,398,0.027425376310440827,0.1980434513322369,1560072.7340050936,535.1671748107004,0.014874231035227798,0.0003368912460725621,True,200,123,124
BBOB_F17,10,2,7,131,4,3,True,126,126,16,17,3,0.016884973498806466,0.01688497293510624,0.0006851747187138213,0.0006851752555826485,0.004091861348583824,0.0043260636949364745,1.6382119248481946,1.667094117934022,0.0018408955535177975,0.0016593341543580547,19.0,20,33.0,35,8.0,10,30.0,32,378,378,378.0,0.545,0.9982705120555225,1.0,398,0.015572462725211993,0.18326253560064526,978930.2750682905,427.76625285799673,0.011563206690677005,8.192264753647308e-05,True,200,130,131
BBOB_F17,10,2,8,135,5,3,True,128,128,15,15,5,0.014362214197352452,0.014362208143251655,0.0010511120385507666,0.0010511115503799018,0.005101925735595467,0.005101924561037655,3.57259006315285,3.5027912872019162,0.0020283704449693945,0.0020285456618048627,17.0,17,31.0,31,6.0,6,28.0,28,392,392,392.0,0.575,0.9987548649899056,1.0,398,0.01125740236149119,0.18876369264094545,925610.1799388453,5.326960180027864,7.255075797076114e-05,7.6668072915855e-05,True,200,134,135
BBOB_F17,10,2,9,140,3,3,True,129,129,11,12,3,0.015571347417434177,0.015571347198802946,0.0007799043261021432,0.0007799043691764096,0.005966845096626622,0.006209999491612064,2.3602002230478565,2.846933198762792,0.00402717875954824,0.003368821986656844,13.0,14,23.0,25,0.0,2,20.0,22,394,394,394.0,0.58,0.9978837089014971,1.0,398,0.008717943431235445,0.18454676206394727,1417406.657895781,175.52481769042166,0.003747124932472729,6.494119719483011e-05,True,200,139,140
BBOB_F17,10,2,10,143,3,3,True,141,141,15,15,3,0.01547072694572603,0.01547072727575978,0.0,0.0,0.004871480278007656,0.004871479704441295,-0.6280096487116609,-0.6179420010797413,0.00282173453419271,0.002821728724520849,17.0,17,31.0,31,2.0,2,28.0,28,396,396,396.0,0.64,0.9987453134642408,1.0,398,0.00959668523166705,0.18307436854516834,474118.7664619386,71.86578834960699,0.006119566818681474,4.9479176190452444e-05,True,200,142,143
BBOB_F17,10,2,11,146,4,3,True,110,110,11,12,4,0.017475720806814338,0.01747572308445288,0.0007688063372732479,0.0007688058845180534,0.005296322175859014,0.005011571243854124,1.3783732076726416,1.7112150148297087,0.0031599653314994774,0.0021100269477446853,13.0,14,23.0,24,0.0,2,20.0,22,376,376,376.0,0.53,0.9894565255131386,1.0,398,0.015100782000069398,0.18408505952429438,1445082.8104934841,9.104255097744094,0.0008094742264284889,3.740001865989821e-05,True,200,145,146
BBOB_F17,10,2,12,150,3,3,True,117,117,13,13,3,0.025472690854502298,0.02547268690553885,0.001288634734529781,0.0012886336609347349,0.003774887503227714,0.0037748880170960786,0.743494878284034,0.7353695242082154,0.004103576879606414,0.004103550731286657,15.0,15,27.0,27,6.0,6,24.0,24,388,380,388.0,0.66,0.9989356272887309,1.0,398,0.01088237002264183,0.18754923228179216,1271832.4299803004,8.143195450917887,0.0010781133496198761,3.4277634120780554e-05,True,200,149,150
BBOB_F17,10,2,13,153,5,3,True,121,121,18,18,5,0.019225408347123933,0.01922540997345465,0.0,0.0,0.0019160325771055697,0.0019160325695740943,3.1465058858710044,3.071286899225145,0.0013817213527946028,0.0013809523284164355,20.0,20,36.0,36,2.0,2,34.0,34,392,392,392.0,0.53,0.999050150850775,1.0,398,0.012852186464711954,0.1893689174853661,884018.77448719,642.8709870083989,0.048240629230089795,3.341018151463699e-05,True,200,152,153
BBOB_F17,10,2,14,158,3,3,True,118,119,17,18,3,0.0200225212831894,0.020022521594634777,0.0,0.0,0.0029149115859538888,0.003208256547681282,1.0158389702563895,1.0165192512914902,0.0013944905224792887,0.0012878799176940176,21.0,22,35.0,37,6.0,6,32.0,34,392,392,392.0,0.6,0.9989403244185305,1.0,398,0.011531613545416396,0.18349088138487935,571003.005288057,3.053181975547618,0.00018986090844496072,1.9827753010065094e-05,True,200,157,158
BBOB_F17,10,2,15,161,2,3,True,113,113,16,16,2,0.04267877624433827,0.04267878097197328,0.0,0.0,0.0004350485261539472,0.0004350519755429716,-0.2961631619170575,-0.2914962507010154,0.0038008605157842444,0.003800830839266108,18.0,18,33.0,33,6.0,6,30.0,30,388,390,388.0,0.63,0.9982237959286844,1.0,398,0.0112810396587079,0.1788442331036179,1062779.9971453324,110.09175217559302,0.020113865521126397,9.391150219484772e-06,True,200,160,161
BBOB_F17,10,2,16,163,4,3,True,122,122,14,14,4,0.06869956407184297,0.0686995512143847,0.0008280123512778848,0.000828004775625002,0.006152066697676234,0.00615206377136962,0.24932409461015048,0.25023173713918245,0.00191029537769877,0.0019102096482307277,16.0,16,29.0,29,2.0,2,26.0,26,398,398,398.0,0.545,0.9984066613650241,1.0,398,0.016806533002987317,0.17767147474062245,852387.7044237033,153.65951239563748,0.021223600611461578,6.890058158611091e-06,True,200,162,163
BBOB_F17,10,2,17,167,2,3,True,104,104,14,14,2,0.02972680270218123,0.029726804362469685,0.0,0.0,0.0030736440249017616,0.0030736424807100426,0.8093293776059802,0.813940452940006,0.006148026571122537,0.006148127697220205,17.0,17,29.0,29,6.0,6,26.0,26,380,380,380.0,0.605,0.9977724146819258,1.0,398,0.00877973232368568,0.17928832350662735,932753.3359841257,5.653065422111181,0.0005950763517491155,3.81510602807533e-06,True,200,166,167
BBOB_F17,10,2,18,169,3,3,True,101,101,10,10,3,0.040949914998339956,0.040949921171744244,0.0,0.0,0.007889276365966327,0.007889277319670901,2.233447155386802,2.349924742452182,0.005980165284280971,0.005979351410028737,12.0,12,21.0,21,4.0,4,18.0,18,396,396,396.0,0.615,0.9946649876981369,1.0,398,0.00959770355198147,0.18578591634428704,1351643.3623408824,7.966695546345808,0.000915493166732212,3.7731225660626735e-06,True,200,168,169
BBOB_F17,10,2,19,172,4,3,True,129,129,18,18,4,0.031233875614224083,0.031233886208017002,0.0,0.0,0.001658509595872222,0.0016585097824851278,0.6545437725753338,0.6607114896526384,0.0071276199361524715,0.007127641807407525,20.0,20,37.0,37,4.0,4,34.0,34,366,366,366.0,0.53,0.9942436352699683,1.0,398,0.011252700811094501,0.17744005130895096,1625810.2202744707,9.343216659958262,0.001766974410644841,3.631947833060281e-06,True,200,171,172
BBOB_F17,10,2,20,176,2,3,True,128,128,3,3,2,0.011640657194485399,0.01164065815714796,0.0029074820261803247,0.0029074826335161313,0.010768079373411121,0.01076807757074616,0.062252636856918286,0.07014311308688785,0.01613035972607672,0.01613035429703806,5.0,5,7.0,7,2.0,2,4.0,4,382,382,382.0,0.755,0.999536374465288,1.0,398,0.007285049381456756,0.18061079779663947,581991.1831796523,3.3376815601858567,0.003235369156892169,3.5546152581300694e-06,True,200,175,176
BBOB_F17,10,2,21,178,4,3,True,107,107,10,10,4,0.027798282270376277,0.027798287250936724,0.001287433463877996,0.0012874327210824765,0.005256755450557593,0.005256755482097954,2.392331488828983,2.363995460543679,0.0009159850375423357,0.0009156743505032369,12.0,12,20.0,20,2.0,2,18.0,18,386,386,386.0,0.705,0.9993377471682989,1.0,398,0.009019847288646188,0.17698726113182706,694450.1042403802,3.8140569638510398,0.0008767424316119721,3.2341553976818583e-06,True,200,177,178
BBOB_F17,10,2,22,182,2,3,True,111,111,5,5,2,0.012523351160603893,0.012523352970900903,0.0006463344879422683,0.0006463348492050658,0.0011765645920140122,0.0011765644852016754,0.6878133736840226,0.6847804864320298,0.0018235116736630146,0.0018234444431168082,7.0,7,11.0,11,4.0,4,8.0,8,388,390,388.0,0.75,0.9996186740402655,1.0,398,0.0061901958307692675,0.1861964479513591,473382.56174298003,2.7152909510087784,0.00015833175843142297,2.4712585132996804e-06,True,200,181,182
BBOB_F17,10,2,23,184,5,3,True,118,118,14,14,5,0.04471608015947258,0.04471607838294593,0.0,0.0,0.0035173592076346225,0.0035173686578290272,2.304112848629762,2.2961603932664927,0.0008320212655967351,0.000832467432649444,16.0,16,29.0,29,6.0,6,24.0,24,368,368,368.0,0.6,0.9988859836453686,1.0,398,0.008991410245171295,0.1795585238620809,1096569.122513391,5.869758265473438,0.0025003092408766065,2.452786854089297e-06,True,200,183,184
BBOB_F17,10,2,24,189,1,3,True,107,107,2,2,1,0.041746038856661394,0.041746025792355645,0.022819696154477848,0.02281969380072138,0.03228286750556962,0.03228285979653851,1.873820836619963,1.8322621156964787,0.004543886471271578,0.004543546569846733,4.0,4,5.0,5,2.0,2,2.0,2,394,394,394.0,0.565,0.9965114376640916,1.0,398,0.004844682967405946,0.18310278647059858,1534114.5699686632,6.612641393709217,0.00019417211528419777,3.2044209425163713e-07,True,200,188,189
BBOB_F17,10,2,25,190,2,3,True,124,124,8,8,2,0.0252420034772321,0.025241998308677682,2.2277163712280945e-05,2.227678738292438e-05,0.0007703060712765247,0.0007703067555657056,0.07903433016257111,0.1160868025493344,0.004143616723172768,0.004144247481513707,11.0,11,15.0,15,4.0,4,14.0,14,378,378,378.0,0.765,0.9997682759982476,1.0,398,0.00818764153381603,0.17882882818947143,406822.24633446336,1.778200152302123,0.00027914053083439184,3.034304638999636e-07,True,200,189,190
BBOB_F17,10,2,26,192,4,3,True,120,120,14,14,4,0.016224632203084302,0.01622463611588401,0.00022816635469520563,0.00022816674818310068,0.0022772943205661457,0.002277292821270163,2.8438864569517737,2.8280307560631854,0.0024533584170844678,0.0024533682016474345,17.0,17,29.0,29,6.0,6,26.0,26,388,388,388.0,0.755,0.9997094644921029,1.0,398,0.004757541340305667,0.182665781929215,459535.59388615936,2.2912399750242196,0.0005556955032757645,2.597016063969044e-07,True,200,191,192
BBOB_F17,10,2,27,196,3,3,True,115,115,6,6,3,0.016242631837476304,0.01624263193715736,0.00038187482101856296,0.0003818756098282611,0.0019651688553910668,0.001965169859292265,-0.303042886188555,-0.30985349490625297,0.0019541855093132385,0.0019541591456927222,8.0,8,13.0,13,4.0,4,10.0,10,396,396,396.0,0.7,0.9992536534607804,1.0,398,0.0052011867242965516,0.18352802448967837,760980.812396802,3.838934295178043,0.0005850126350972398,1.819993509107033e-07,True,200,195,196
BBOB_F17,10,2,28,199,4,3,True,93,93,12,12,4,0.017841579954372078,0.017841557779966266,0.0005481486471292513,0.0005481479852758181,0.0017701241339906915,0.0017701239203716454,0.32789255805003137,0.32803461822669666,0.0017753443845555652,0.001775343594558688,15.0,15,25.0,25,2.0,2,22.0,22,382,382,382.0,0.635,0.9997424983158767,1.0,398,0.0038052154954340035,0.1819137090651639,1829279.4522107616,10.599397021733017,0.0009630843705676045,1.7354433177916532e-07,True,200,198,199
BBOB_F17,10,2,29,203,3,3,True,123,123,10,10,3,0.03677344391877611,0.03677344159784231,0.0,0.0,0.011041348973447516,0.011041348681078866,3.8118645272195817,3.8128373889820293,0.001326886045317724,0.0013268883722728996,12.0,12,20.0,20,8.0,8,18.0,18,380,380,380.0,0.735,0.9983913101200577,1.0,398,0.0052577170669137275,0.18236199317215404,1099711.9971376508,3.466439861271501,0.0011583199373413323,1.6876799522893024e-07,True,200,202,203
BBOB_F17,10,2,30,206,2,3,True,118,118,15,15,2,0.030036240346668408,0.030036259821319633,0.0,0.0,0.0021586238947446656,0.0021586238958085785,3.7386406811657924,3.736653377508224,0.0014438788172809872,0.001443877905772971,17.0,17,31.0,31,4.0,4,28.0,28,396,396,396.0,0.745,0.9946341642719052,1.0,398,0.003561608664322807,0.1819364579283928,1797250.7965461686,8.741532668604629,0.0008506956686953025,1.664014409390868e-07,True,200,205,206
BBOB_F17,10,2,31,208,4,3,True,80,80,10,10,4,0.046436459622381875,0.04643646067011141,0.0,0.0,0.005990575401769725,0.005990575529235867,5.47058710438831,5.64741456246653,0.001547079011515531,0.0015472342887938241,12.0,12,21.0,21,4.0,4,18.0,18,366,364,366.0,0.63,0.999249028627161,1.0,398,0.006316861124359103,0.18101359114470456,845032.9698979631,2.7057925295198304,0.00048709679600055173,1.6446287637545885e-07,True,200,207,208
BBOB_F17,10,2,32,212,4,3,True,110,110,24,24,4,0.014325310627893153,0.014325311763729049,0.0,0.0,0.0030253803063073834,0.003025382265610374,6.116133916553496,6.064149870837966,0.00022286863732556362,0.00022230207702928428,26.0,26,47.0,47,12.0,12,44.0,44,382,382,382.0,0.78,0.9998510894242341,1.0,398,0.004862498644577553,0.18642102300606092,457458.3456140235,2.0727579683312123,0.0002962579571613258,1.607934154033531e-07,True,200,211,212
BBOB_F17,10,2,33,216,4,3,True,82,82,18,17,4,0.007342461029567732,0.007342460165688028,0.0,0.0,0.003079466516272382,0.0027014068628045673,10.173738089822159,10.013855943340333,0.0007237810630248752,0.0008250729085707326,20.0,19,36.0,35,2.0,0,32.0,30,392,392,392.0,0.755,0.9997538591004924,1.0,398,0.007983771286174987,0.18860323070540075,234969.72360758483,1.2931479998303073,0.0023278608877546196,1.57846538965076e-07,True,200,215,216
BBOB_F17,10,2,34,220,3,3,True,67,67,9,9,3,0.017571601114250292,0.017571599113575385,0.0007719806433007376,0.0007719783494396087,0.002907850289845651,0.002907849963603465,1.5448219711340982,1.5498029643008957,0.002908827585941691,0.0029088224249510207,11.0,11,19.0,19,2.0,2,16.0,16,370,372,370.0,0.705,0.9995929061868071,1.0,398,0.005962700099835394,0.18424755977056906,495143.1829227358,1.6032389210278444,0.00023107185407729092,1.556925347126947e-07,True,200,219,220
BBOB_F17,10,2,35,223,2,3,True,111,111,6,6,2,0.010958437050822376,0.010958436239584514,0.0001456364278841632,0.0001456365572131274,0.00248968990043711,0.0024896892547937796,0.8427012041954889,0.8413118896866062,0.003157128918007808,0.0031569601439971227,8.0,8,13.0,13,4.0,4,10.0,10,378,378,378.0,0.74,0.9997747193600595,1.0,398,0.003710763219813306,0.1835033958760629,225933.11004751828,1.03273808295038,0.00028366046516782497,1.4786168843539686e-07,True,200,222,223
BBOB_F17,10,2,36,225,3,3,True,76,76,21,21,3,0.022279005762566678,0.022279006072279728,6.165966688786995e-06,6.172764015766052e-06,0.0010898057905659592,0.001089805370601174,0.35543441657328145,0.3533591690134101,0.001907127578658338,0.001907408433502201,23.0,23,43.0,43,12.0,12,40.0,40,382,382,382.0,0.73,0.9998115458930598,1.0,398,0.008774420940330045,0.18331220211486876,234797.93656675518,1.2441964896508537,0.00017408182789769926,1.470551628635617e-07,True,200,224,225
BBOB_F17,10,2,37,228,2,3,True,90,90,12,13,3,0.01690184828487154,0.01690184900022356,0.0,0.0,0.0019588688965403445,0.0022242148551203794,0.8981159425854273,0.9002413064018913,0.0029501154575300747,0.0027459569062710577,14.0,15,25.0,27,6.0,4,22.0,24,380,380,380.0,0.8,0.9997566229535327,1.0,398,0.009150756222141721,0.18308127332243074,295773.1685173148,1.3757465646578595,6.7579202681358e-05,1.4508481689535866e-07,True,200,227,228
BBOB_F17,10,2,38,230,5,3,True,103,103,11,11,5,0.015184211583154568,0.015184210365697472,0.0006853537670071241,0.0006853537470210141,0.0021840369417899796,0.0021840369004789834,0.6342544684019309,0.6430785099378253,0.0005420671062322898,0.0005423639361668857,13.0,13,23.0,23,4.0,4,20.0,20,392,392,392.0,0.655,0.9994593067176777,1.0,398,0.007937700211230529,0.1825467348297547,299501.20573282987,1.2626373521537317,0.0003452523884265619,1.4399924666372203e-07,True,200,229,230
