problema,D,M,geracao,n_treino,lote_log,nivel,ramo_QU,n_front1_log,n_front1_rec,n_front2_log,n_front2_rec,lote_rec,fit1max_log,fit1max_rec,fit1min_log,fit1min_rec,fit1med_log,fit1med_rec,fit2med_log,fit2med_rec,fit3med_log,fit3med_rec,Qmin_log,Qmin_rec,Qmax_log,Qmax_rec,Umin_log,Umin_rec,Umax_log,Umax_rec,Upool_log,Upool_rec,s0_obsmax,s0_eq,s0_corr,s0_int,s0_max_teorico,s1_relmed,s1_relmed_ddof0,dmu_max,dmu_med,dmu_med_rel,rcond,solved,n_pool,fe_treino_max,hp_n,dupX,ninA,dif
BBOB_F1,10,2,56,296,3,3,True,141,146,15,14,3,0.0114315095538069,0.0114315159059593,0.0001242734856227,0.0001242733285245,0.0051888809489006,0.0041005333147631,0.8387304677333312,0.8627857239630594,0.0013894738498846,0.0015053527980671,18.0,16,29.0,27,4.0,4,28.0,26,384,384,384.0,0.865,0.9991245293225748,1.0,398,0.0001132414763305,0.1835335684485952,0.0616505881895363,0.0013963854276175,6.767621740960537e-05,1.1199819989824328e-08,True,200,295,296,8,21,5
BBOB_F1,10,2,57,298,3,3,True,149,155,15,21,3,0.023297980982711,0.0216110661484879,0.0003380657673831,0.000338065420942,0.0053361539153589,0.0049379604989941,0.9999999999993578,0.999999999993591,0.0015525086336362,0.0015463532068904,18.0,24,30.0,41,4.0,4,28.0,40,384,384,384.0,0.145,0.9650671957440627,1.0,398,0.0034032169355169,0.183503387112143,0.0374596270998356,0.0014948909510925,7.197961848775592e-05,1.1150301592582666e-08,True,200,297,299,8,24,6
BBOB_F1,10,2,58,300,4,3,True,145,145,15,13,3,0.0180320055088583,0.0180320135512006,0.0035770581201228,0.0035770587805485,0.0066879828067338,0.006716619092574,0.9767548300356532,0.9777448942694869,0.0010667780960709,0.0012522102474449,18.0,16,30.0,26,6.0,8,28.0,24,390,390,390.0,0.27,0.927480580129908,1.0,398,0.0004687762547117,0.1835107954912326,0.0321591159127763,0.0011780527882483,5.676891107669468e-05,1.108951858845735e-08,True,200,299,301,2,26,0
BBOB_F1,10,2,59,304,2,3,True,133,140,25,21,5,0.0156225867013151,0.0156225927470377,7.565516462276767e-05,7.565325396796663e-05,0.0048593752870359,0.0041661243917935,0.8968593407987075,0.8324697471121537,0.0009936890793966,0.0011257179220884,28.0,24,48.0,41,4.0,6,48.0,40,368,368,368.0,0.89,0.998668191448114,1.0,398,0.0001008210303993,0.1835232544392976,0.0527656210053777,0.001109673816793,5.379940412242675e-05,1.0731870779592511e-08,True,200,303,304,6,26,7
BBOB_F17,10,2,1,109,3,3,True,107,107,10,9,2,0.0543192340564737,0.0543192505304819,0.000365307020632,0.0003653414176168,0.0073088617700871,0.0065061694901615,-0.5116071319864428,-0.4815140412486389,0.0045145562557479,0.0048134687812194,12.0,11,20.0,18,6.0,6,18.0,16,378,378,378.0,0.4,0.985676559343738,1.0,398,0.1315873368199296,0.2229597789041605,1803556.5303303003,1364.3898421061765,0.0572868046608039,0.0018148465542565,True,200,108,109,8,0,0
BBOB_F17,10,2,2,112,2,3,True,82,82,20,21,3,0.0392679730470671,0.0392679788832275,0.0,0.0,0.0051225378318422,0.0038643085081663,0.2678603817027096,0.0283936458488948,0.003098004640495,0.0030912018124165,23.0,26,41.0,43,6.0,2,38.0,40,392,392,392.0,0.475,0.9957754604155838,1.0,398,0.0737544066733499,0.2138973244514893,1563952.762783952,531.3563917812644,0.0029835130724069,0.0011613469306041,True,200,111,112,19,0,0
BBOB_F17,10,2,3,114,3,3,True,95,95,11,11,3,0.0462519034043846,0.0462519034266906,0.0024298626792544,0.0024298631834167,0.0138991774187476,0.0138991770243003,0.8339879171803375,0.8814317973065375,0.0107906108234476,0.0107865223172674,13.0,13,23.0,23,0.0,0,20.0,20,384,384,384.0,0.5,0.9875520156580856,1.0,398,0.0419360177110579,0.1995192862885436,1785847.053690277,2105.5300354527976,0.147219801047054,0.0011365334432979,True,200,113,114,13,0,0
BBOB_F17,10,2,4,117,4,3,True,88,88,15,18,3,0.0250954755923824,0.0250954837295229,0.0002508598595644,0.0,0.0044342768089993,0.00331560398907,1.046612276612633,0.972592740839216,0.0074169273990903,0.008041618347896,19.0,22,31.0,37,8.0,16,28.0,34,386,388,386.0,0.5,0.9933988362651096,1.0,398,0.0364057990592704,0.1781064196024192,2650379.355614789,373.9797039041824,0.0024995180976097,0.0003846659784922,True,200,116,117,18,0,0
BBOB_F17,10,2,5,121,3,3,True,121,121,13,12,3,0.0211195765740468,0.0211195731398921,0.0001498809308036,0.0001498818913272,0.0079694974733243,0.0063076097888106,1.7650872253142855,1.740146799202303,0.005315175436436,0.0055859042036433,16.0,15,26.0,24,4.0,2,24.0,22,380,386,380.0,0.39,0.9965683318497592,1.0,398,0.02156754558201,0.1975256772132124,617839.4007840753,574.399044420363,0.0044160083312363,0.0003600200600257,True,200,120,121,8,0,0
BBOB_F17,10,2,6,124,7,3,True,127,127,19,20,7,0.0224112706260935,0.0224112776848929,0.0,0.0,0.0031195551803058,0.0036317829266532,1.2141157592602054,1.1291435974955455,0.0040834887576263,0.004005347233033,18.0,19,39.0,41,4.0,6,34.0,36,380,384,380.0,0.645,0.9966307397537194,1.0,398,0.0274253763104408,0.1980434513322369,1560072.7340050936,535.1671748107004,0.0148742310352277,0.0003368912460725,True,200,123,124,21,0,0
BBOB_F17,10,2,7,131,4,3,True,126,126,16,17,3,0.0168849734988064,0.0168849729351062,0.0006851747187138,0.0006851752555826,0.0040918613485838,0.0043260636949364,1.6382119248481946,1.667094117934022,0.0018408955535177,0.001659334154358,19.0,20,33.0,35,8.0,10,30.0,32,378,378,378.0,0.545,0.9982705120555224,1.0,398,0.0155724627252119,0.1832625356006452,978930.2750682904,427.76625285799673,0.011563206690677,8.192264753647308e-05,True,200,130,131,6,0,0
BBOB_F17,10,2,8,135,5,3,True,128,128,15,15,5,0.0143622141973524,0.0143622081432516,0.0010511120385507,0.0010511115503799,0.0051019257355954,0.0051019245610376,3.57259006315285,3.502791287201916,0.0020283704449693,0.0020285456618048,17.0,17,31.0,31,6.0,6,28.0,28,392,392,392.0,0.575,0.9987548649899056,1.0,398,0.0112574023614911,0.1887636926409454,925610.1799388452,5.326960180027864,7.255075797076114e-05,7.6668072915855e-05,True,200,134,135,7,1,0
BBOB_F17,10,2,9,140,3,3,True,129,129,11,12,3,0.0155713474174341,0.0155713471988029,0.0007799043261021,0.0007799043691764,0.0059668450966266,0.006209999491612,2.3602002230478565,2.846933198762792,0.0040271787595482,0.0033688219866568,13.0,14,23.0,25,0.0,2,20.0,22,394,394,394.0,0.58,0.9978837089014972,1.0,398,0.0087179434312354,0.1845467620639472,1417406.657895781,175.52481769042166,0.0037471249324727,6.494119719483011e-05,True,200,139,140,3,0,0
BBOB_F17,10,2,10,143,3,3,True,141,141,15,15,3,0.015470726945726,0.0154707272757597,0.0,0.0,0.0048714802780076,0.0048714797044412,-0.6280096487116609,-0.6179420010797413,0.0028217345341927,0.0028217287245208,17.0,17,31.0,31,2.0,2,28.0,28,396,396,396.0,0.64,0.9987453134642408,1.0,398,0.009596685231667,0.1830743685451683,474118.7664619386,71.86578834960699,0.0061195668186814,4.947917619045245e-05,True,200,142,143,6,0,0
BBOB_F17,10,2,11,146,4,3,True,110,110,11,12,4,0.0174757208068143,0.0174757230844528,0.0007688063372732,0.000768805884518,0.005296322175859,0.0050115712438541,1.3783732076726416,1.7112150148297087,0.0031599653314994,0.0021100269477446,13.0,14,23.0,24,0.0,2,20.0,22,376,376,376.0,0.53,0.9894565255131386,1.0,398,0.0151007820000693,0.1840850595242943,1445082.810493484,9.104255097744094,0.0008094742264284,3.740001865989821e-05,True,200,145,146,6,1,0
BBOB_F17,10,2,12,150,3,3,True,117,117,13,13,3,0.0254726908545022,0.0254726869055388,0.0012886347345297,0.0012886336609347,0.0037748875032277,0.003774888017096,0.743494878284034,0.7353695242082154,0.0041035768796064,0.0041035507312866,15.0,15,27.0,27,6.0,6,24.0,24,388,380,388.0,0.66,0.9989356272887308,1.0,398,0.0108823700226418,0.1875492322817921,1271832.4299803004,8.143195450917887,0.0010781133496198,3.4277634120780554e-05,True,200,149,150,6,1,0
BBOB_F17,10,2,13,153,5,3,True,121,121,18,18,5,0.0192254083471239,0.0192254099734546,0.0,0.0,0.0019160325771055,0.001916032569574,3.1465058858710044,3.071286899225145,0.0013817213527946,0.0013809523284164,20.0,20,36.0,36,2.0,2,34.0,34,392,392,392.0,0.53,0.999050150850775,1.0,398,0.0128521864647119,0.1893689174853661,884018.77448719,642.8709870083989,0.0482406292300897,3.341018151463699e-05,True,200,152,153,21,0,0
BBOB_F17,10,2,14,158,3,3,True,118,119,17,18,3,0.0200225212831894,0.0200225215946347,0.0,0.0,0.0029149115859538,0.0032082565476812,1.0158389702563897,1.0165192512914902,0.0013944905224792,0.001287879917694,21.0,22,35.0,37,6.0,6,32.0,34,392,392,392.0,0.6,0.9989403244185304,1.0,398,0.0115316135454163,0.1834908813848793,571003.005288057,3.053181975547618,0.0001898609084449,1.9827753010065098e-05,True,200,157,158,6,3,1
BBOB_F17,10,2,15,161,2,3,True,113,113,16,16,2,0.0426787762443382,0.0426787809719732,0.0,0.0,0.0004350485261539,0.0004350519755429,-0.2961631619170575,-0.2914962507010154,0.0038008605157842,0.0038008308392661,18.0,18,33.0,33,6.0,6,30.0,30,388,390,388.0,0.63,0.9982237959286844,1.0,398,0.0112810396587079,0.1788442331036179,1062779.9971453324,110.09175217559302,0.0201138655211263,9.391150219484772e-06,True,200,160,161,15,0,0
BBOB_F17,10,2,16,163,4,3,True,122,122,14,14,4,0.0686995640718429,0.0686995512143847,0.0008280123512778,0.000828004775625,0.0061520666976762,0.0061520637713696,0.2493240946101504,0.2502317371391824,0.0019102953776987,0.0019102096482307,16.0,16,29.0,29,2.0,2,26.0,26,398,398,398.0,0.545,0.998406661365024,1.0,398,0.0168065330029873,0.1776714747406224,852387.7044237033,153.65951239563748,0.0212236006114615,6.890058158611091e-06,True,200,162,163,5,0,0
BBOB_F17,10,2,17,167,2,3,True,104,104,14,14,2,0.0297268027021812,0.0297268043624696,0.0,0.0,0.0030736440249017,0.00307364248071,0.8093293776059802,0.813940452940006,0.0061480265711225,0.0061481276972202,17.0,17,29.0,29,6.0,6,26.0,26,380,380,380.0,0.605,0.9977724146819258,1.0,398,0.0087797323236856,0.1792883235066273,932753.3359841256,5.653065422111181,0.0005950763517491,3.81510602807533e-06,True,200,166,167,5,1,0
BBOB_F17,10,2,18,169,3,3,True,101,101,10,10,3,0.0409499149983399,0.0409499211717442,0.0,0.0,0.0078892763659663,0.0078892773196709,2.233447155386802,2.349924742452182,0.0059801652842809,0.0059793514100287,12.0,12,21.0,21,4.0,4,18.0,18,396,396,396.0,0.615,0.9946649876981368,1.0,398,0.0095977035519814,0.185785916344287,1351643.3623408824,7.966695546345808,0.0009154931667322,3.7731225660626735e-06,True,200,168,169,12,1,0
BBOB_F17,10,2,19,172,4,3,True,129,129,18,18,4,0.031233875614224,0.031233886208017,0.0,0.0,0.0016585095958722,0.0016585097824851,0.6545437725753338,0.6607114896526384,0.0071276199361524,0.0071276418074075,20.0,20,37.0,37,4.0,4,34.0,34,366,366,366.0,0.53,0.9942436352699684,1.0,398,0.0112527008110945,0.1774400513089509,1625810.2202744707,9.343216659958262,0.0017669744106448,3.631947833060281e-06,True,200,171,172,9,1,0
BBOB_F17,10,2,20,176,2,3,True,128,128,3,3,2,0.0116406571944853,0.0116406581571479,0.0029074820261803,0.0029074826335161,0.0107680793734111,0.0107680775707461,0.0622526368569182,0.0701431130868878,0.0161303597260767,0.016130354297038,5.0,5,7.0,7,2.0,2,4.0,4,382,382,382.0,0.755,0.999536374465288,1.0,398,0.0072850493814567,0.1806107977966394,581991.1831796523,3.3376815601858567,0.0032353691568921,3.5546152581300694e-06,True,200,175,176,14,1,0
BBOB_F17,10,2,21,178,4,3,True,107,107,10,10,4,0.0277982822703762,0.0277982872509367,0.0012874334638779,0.0012874327210824,0.0052567554505575,0.0052567554820979,2.392331488828983,2.363995460543679,0.0009159850375423,0.0009156743505032,12.0,12,20.0,20,2.0,2,18.0,18,386,386,386.0,0.705,0.9993377471682988,1.0,398,0.0090198472886461,0.176987261131827,694450.1042403802,3.81405696385104,0.0008767424316119,3.2341553976818583e-06,True,200,177,178,14,1,0
BBOB_F17,10,2,22,182,2,3,True,111,111,5,5,2,0.0125233511606038,0.0125233529709009,0.0006463344879422,0.000646334849205,0.001176564592014,0.0011765644852016,0.6878133736840226,0.6847804864320298,0.001823511673663,0.0018234444431168,7.0,7,11.0,11,4.0,4,8.0,8,388,390,388.0,0.75,0.9996186740402656,1.0,398,0.0061901958307692,0.1861964479513591,473382.56174298,2.7152909510087784,0.0001583317584314,2.4712585132996804e-06,True,200,181,182,23,1,0
BBOB_F17,10,2,23,184,5,3,True,118,118,14,14,5,0.0447160801594725,0.0447160783829459,0.0,0.0,0.0035173592076346,0.003517368657829,2.304112848629762,2.2961603932664927,0.0008320212655967,0.0008324674326494,16.0,16,29.0,29,6.0,6,24.0,24,368,368,368.0,0.6,0.9988859836453686,1.0,398,0.0089914102451712,0.1795585238620809,1096569.122513391,5.869758265473438,0.0025003092408766,2.452786854089297e-06,True,200,183,184,16,2,0
BBOB_F17,10,2,24,189,1,3,True,107,107,2,2,1,0.0417460388566613,0.0417460257923556,0.0228196961544778,0.0228196938007213,0.0322828675055696,0.0322828597965385,1.873820836619963,1.832262115696479,0.0045438864712715,0.0045435465698467,4.0,4,5.0,5,2.0,2,2.0,2,394,394,394.0,0.565,0.9965114376640916,1.0,398,0.0048446829674059,0.1831027864705985,1534114.5699686632,6.612641393709217,0.0001941721152841,3.2044209425163713e-07,True,200,188,189,15,2,0
BBOB_F17,10,2,25,190,2,3,True,124,124,8,8,2,0.0252420034772321,0.0252419983086776,2.2277163712280945e-05,2.227678738292438e-05,0.0007703060712765,0.0007703067555657,0.0790343301625711,0.1160868025493344,0.0041436167231727,0.0041442474815137,11.0,11,15.0,15,4.0,4,14.0,14,378,378,378.0,0.765,0.9997682759982476,1.0,398,0.008187641533816,0.1788288281894714,406822.24633446336,1.778200152302123,0.0002791405308343,3.034304638999636e-07,True,200,189,190,8,2,0
BBOB_F17,10,2,26,192,4,3,True,120,120,14,14,4,0.0162246322030843,0.016224636115884,0.0002281663546952,0.0002281667481831,0.0022772943205661,0.0022772928212701,2.8438864569517737,2.8280307560631854,0.0024533584170844,0.0024533682016474,17.0,17,29.0,29,6.0,6,26.0,26,388,388,388.0,0.755,0.9997094644921029,1.0,398,0.0047575413403056,0.182665781929215,459535.59388615936,2.2912399750242196,0.0005556955032757,2.597016063969044e-07,True,200,191,192,10,3,0
BBOB_F17,10,2,27,196,3,3,True,115,115,6,6,3,0.0162426318374763,0.0162426319371573,0.0003818748210185,0.0003818756098282,0.001965168855391,0.0019651698592922,-0.303042886188555,-0.3098534949062529,0.0019541855093132,0.0019541591456927,8.0,8,13.0,13,4.0,4,10.0,10,396,396,396.0,0.7,0.9992536534607804,1.0,398,0.0052011867242965,0.1835280244896783,760980.812396802,3.838934295178043,0.0005850126350972,1.819993509107033e-07,True,200,195,196,10,1,0
BBOB_F17,10,2,28,199,4,3,True,93,93,12,12,4,0.017841579954372,0.0178415577799662,0.0005481486471292,0.0005481479852758,0.0017701241339906,0.0017701239203716,0.3278925580500313,0.3280346182266966,0.0017753443845555,0.0017753435945586,15.0,15,25.0,25,2.0,2,22.0,22,382,382,382.0,0.635,0.9997424983158768,1.0,398,0.003805215495434,0.1819137090651639,1829279.4522107616,10.599397021733015,0.0009630843705676,1.7354433177916532e-07,True,200,198,199,7,2,0
BBOB_F17,10,2,29,203,3,3,True,123,123,10,10,3,0.0367734439187761,0.0367734415978423,0.0,0.0,0.0110413489734475,0.0110413486810788,3.8118645272195817,3.8128373889820297,0.0013268860453177,0.0013268883722728,12.0,12,20.0,20,8.0,8,18.0,18,380,380,380.0,0.735,0.9983913101200576,1.0,398,0.0052577170669137,0.182361993172154,1099711.9971376508,3.466439861271501,0.0011583199373413,1.6876799522893024e-07,True,200,202,203,25,5,0
BBOB_F17,10,2,30,206,2,3,True,118,118,15,15,2,0.0300362403466684,0.0300362598213196,0.0,0.0,0.0021586238947446,0.0021586238958085,3.738640681165792,3.736653377508224,0.0014438788172809,0.0014438779057729,17.0,17,31.0,31,4.0,4,28.0,28,396,396,396.0,0.745,0.9946341642719052,1.0,398,0.0035616086643228,0.1819364579283928,1797250.7965461686,8.741532668604629,0.0008506956686953,1.664014409390868e-07,True,200,205,206,7,4,0
BBOB_F17,10,2,31,208,4,3,True,80,80,10,10,4,0.0464364596223818,0.0464364606701114,0.0,0.0,0.0059905754017697,0.0059905755292358,5.47058710438831,5.64741456246653,0.0015470790115155,0.0015472342887938,12.0,12,21.0,21,4.0,4,18.0,18,366,364,366.0,0.63,0.999249028627161,1.0,398,0.0063168611243591,0.1810135911447045,845032.9698979631,2.7057925295198304,0.0004870967960005,1.6446287637545885e-07,True,200,207,208,12,4,0
BBOB_F17,10,2,32,212,4,3,True,110,110,24,24,4,0.0143253106278931,0.014325311763729,0.0,0.0,0.0030253803063073,0.0030253822656103,6.116133916553496,6.064149870837966,0.0002228686373255,0.0002223020770292,26.0,26,47.0,47,12.0,12,44.0,44,382,382,382.0,0.78,0.999851089424234,1.0,398,0.0048624986445775,0.1864210230060609,457458.3456140235,2.0727579683312123,0.0002962579571613,1.607934154033531e-07,True,200,211,212,20,3,0
BBOB_F17,10,2,33,216,4,3,True,82,82,18,17,4,0.0073424610295677,0.007342460165688,0.0,0.0,0.0030794665162723,0.0027014068628045,10.17373808982216,10.013855943340332,0.0007237810630248,0.0008250729085707,20.0,19,36.0,35,2.0,0,32.0,30,392,392,392.0,0.755,0.9997538591004924,1.0,398,0.0079837712861749,0.1886032307054007,234969.72360758483,1.2931479998303073,0.0023278608877546,1.57846538965076e-07,True,200,215,216,11,1,0
BBOB_F17,10,2,34,220,3,3,True,67,67,9,9,3,0.0175716011142502,0.0175715991135753,0.0007719806433007,0.0007719783494396,0.0029078502898456,0.0029078499636034,1.5448219711340982,1.5498029643008957,0.0029088275859416,0.002908822424951,11.0,11,19.0,19,2.0,2,16.0,16,370,372,370.0,0.705,0.9995929061868072,1.0,398,0.0059627000998353,0.184247559770569,495143.1829227358,1.6032389210278444,0.0002310718540772,1.556925347126947e-07,True,200,219,220,6,4,0
BBOB_F17,10,2,35,223,2,3,True,111,111,6,6,2,0.0109584370508223,0.0109584362395845,0.0001456364278841,0.0001456365572131,0.0024896899004371,0.0024896892547937,0.8427012041954889,0.8413118896866062,0.0031571289180078,0.0031569601439971,8.0,8,13.0,13,4.0,4,10.0,10,378,378,378.0,0.74,0.9997747193600596,1.0,398,0.0037107632198133,0.1835033958760629,225933.11004751828,1.03273808295038,0.0002836604651678,1.4786168843539686e-07,True,200,222,223,14,3,0
BBOB_F17,10,2,36,225,3,3,True,76,76,21,21,3,0.0222790057625666,0.0222790060722797,6.165966688786995e-06,6.172764015766052e-06,0.0010898057905659,0.0010898053706011,0.3554344165732814,0.3533591690134101,0.0019071275786583,0.0019074084335022,23.0,23,43.0,43,12.0,12,40.0,40,382,382,382.0,0.73,0.9998115458930598,1.0,398,0.00877442094033,0.1833122021148687,234797.9365667552,1.2441964896508535,0.0001740818278976,1.470551628635617e-07,True,200,224,225,8,4,0
BBOB_F17,10,2,37,228,2,3,True,90,90,12,13,3,0.0169018482848715,0.0169018490002235,0.0,0.0,0.0019588688965403,0.0022242148551203,0.8981159425854273,0.9002413064018913,0.00295011545753,0.002745956906271,14.0,15,25.0,27,6.0,4,22.0,24,380,380,380.0,0.8,0.9997566229535328,1.0,398,0.0091507562221417,0.1830812733224307,295773.1685173148,1.3757465646578595,6.7579202681358e-05,1.4508481689535866e-07,True,200,227,228,5,6,0
BBOB_F17,10,2,38,230,5,3,True,103,103,11,11,5,0.0151842115831545,0.0151842103656974,0.0006853537670071,0.000685353747021,0.0021840369417899,0.0021840369004789,0.6342544684019309,0.6430785099378253,0.0005420671062322,0.0005423639361668,13.0,13,23.0,23,4.0,4,20.0,20,392,392,392.0,0.655,0.9994593067176776,1.0,398,0.0079377002112305,0.1825467348297547,299501.20573282987,1.2626373521537315,0.0003452523884265,1.4399924666372206e-07,True,200,229,230,10,4,0
BBOB_F17,10,2,39,235,3,3,True,87,87,13,13,3,0.0177054587065079,0.0177054613345965,0.0003270180036542,0.0003270179636597,0.0039365049912731,0.0039365045213508,7.324117260632656,7.405382694954746,0.0001149363831611,0.0001151081860839,15.0,15,26.0,26,2.0,2,24.0,24,394,394,394.0,0.85,0.9999128871633256,1.0,398,0.0035637387329645,0.1835034186320507,229409.75191173423,0.6994525769221673,5.706657837098259e-05,1.349549900496366e-07,True,200,234,235,18,5,0
BBOB_F17,10,2,40,238,2,3,True,109,109,24,23,2,0.0316103201247676,0.0316103186623438,0.0,0.0,0.0,0.0,1.2494222915872353,1.246653799659406,0.0047876008479301,0.0047875904148876,27.0,26,49.0,47,8.0,10,46.0,44,388,382,388.0,0.845,0.9999154799555222,1.0,398,0.0026102307727021,0.1842299785343953,175993.32787230797,0.8809053180877413,0.0036178126952231,1.2185870594074012e-07,True,200,237,238,40,3,0
BBOB_F17,10,2,41,240,3,3,True,132,132,30,30,3,0.0140854717498566,0.0140854721175911,0.0,0.0,0.0005353651341441,0.000535365179201,1.4911654570488135,1.4907546441826298,0.0014395962493165,0.0014395969638035,37.0,37,59.0,59,10.0,10,58.0,58,390,390,390.0,0.82,0.9997743316459838,1.0,398,0.0027286595926375,0.1837555061036385,296997.16632546484,1.294167896949003,0.0006764395365304,1.206552249109838e-07,True,200,239,240,19,4,0
BBOB_F17,10,2,42,243,4,3,True,92,92,18,18,4,0.0064331813358071,0.0064331833898368,0.0,0.0,0.0017366444315179,0.0017366442295202,7.8313128789359965,7.909051955847495,0.0004669940472188,0.0004667898205745,19.0,19,36.0,36,6.0,6,32.0,32,372,372,372.0,0.655,0.9996005387211294,1.0,398,0.0048870829526448,0.1814731973238125,274501.18261457,1.3393269109513124,0.0003158284906786,1.064852431287676e-07,True,200,242,243,11,1,0
